year,month,day,average_rtt,average_rtt_n,download_throughput,download_throughput_n,minimum_rtt,minimum_rtt_n,packet_retransmit_rate,packet_retransmit_rate_n,upload_throughput,upload_throughput_n
2012,1,1,101.0,66,2.834,66,58.5,66,0.006589,66,0.785,85
2012,1,2,81.2,53,5.517,53,57.0,53,0.006525,53,0.788,76
2012,1,3,83.3,61,8.611,61,63.0,61,0.007139,61,0.934,78
2012,1,4,93.7,76,3.529,76,64.0,76,0.008979,76,0.803,97
2012,1,5,83.3,65,5.110,65,50.0,65,0.006466,65,0.792,91
2012,1,6,84.1,57,5.486,57,55.0,57,0.006252,57,0.996,74
2012,1,7,101.4,75,3.749,75,62.0,75,0.007376,75,0.777,106
2012,1,8,98.4,84,4.718,84,64.0,84,0.006785,84,0.792,108
2012,1,9,103.4,58,3.815,58,62.0,58,0.006496,58,0.795,92
2012,1,10,116.4,70,3.160,70,69.0,70,0.007020,70,0.748,107
2012,1,11,84.5,74,6.673,74,56.5,74,0.004896,74,0.957,93
2012,1,12,85.0,65,3.864,65,62.0,65,0.006552,65,1.023,87
2012,1,13,98.1,69,4.482,69,64.0,69,0.006327,69,0.764,102
2012,1,14,84.0,52,4.892,52,58.5,52,0.006197,52,0.807,69
2012,1,15,85.0,80,4.789,80,59.0,80,0.005421,80,0.891,109
2012,1,16,105.2,57,4.715,57,68.0,57,0.006911,57,1.054,77
2012,1,17,118.7,53,2.753,53,66.0,53,0.007912,53,0.542,79
2012,1,18,103.8,56,3.058,56,64.0,56,0.006869,56,0.782,76
2012,1,19,80.3,52,5.069,52,49.5,52,0.005583,52,0.985,73
2012,1,20,95.1,55,4.690,55,60.0,55,0.006961,55,0.798,83
2012,1,21,95.5,73,2.876,73,58.0,73,0.006988,73,1.006,100
2012,1,22,92.3,62,4.517,62,62.5,62,0.007033,62,0.804,80
2012,1,23,88.5,57,4.546,57,61.0,57,0.006845,57,0.911,75
2012,1,24,89.4,52,2.696,52,62.0,52,0.008576,52,0.802,63
2012,1,25,89.3,62,4.664,62,58.0,62,0.007030,62,0.793,79
2012,1,26,108.4,52,4.712,52,65.0,52,0.007774,52,0.779,72
2012,1,27,90.0,58,4.995,58,58.5,58,0.006760,58,0.829,82
2012,1,28,87.2,65,4.924,65,64.0,65,0.006086,65,1.034,89
2012,1,29,83.1,67,4.300,67,57.0,67,0.006727,67,0.901,101
2012,1,30,82.1,39,6.910,39,58.0,39,0.004092,39,0.926,64
2012,1,31,85.2,64,5.415,64,62.5,64,0.006043,64,0.822,92
2012,2,1,101.2,70,5.167,70,59.5,70,0.007953,70,0.891,114
2012,2,2,89.1,56,5.720,56,61.0,56,0.005933,56,0.994,92
2012,2,3,77.1,59,7.840,59,57.0,59,0.004438,59,0.922,95
2012,2,4,88.5,78,3.538,78,63.0,78,0.007440,78,0.614,116
2012,2,5,102.9,59,2.876,59,61.0,59,0.007695,59,0.764,88
2012,2,6,90.5,59,5.555,59,56.0,59,0.005562,59,0.840,86
2012,2,7,84.7,67,5.448,67,59.0,67,0.006502,67,0.763,101
2012,2,8,158.1,98,1.424,98,124.0,98,0.008768,98,0.644,143
2012,2,9,78.6,69,5.764,69,44.0,69,0.005039,69,0.805,97
2012,2,10,88.4,70,5.328,70,62.0,70,0.007223,70,0.803,107
2012,2,11,86.9,96,5.276,96,60.0,96,0.006298,96,0.795,134
2012,2,12,84.8,109,5.797,109,59.0,109,0.006207,109,0.805,153
2012,2,13,86.8,60,8.065,60,61.0,60,0.006474,60,0.981,89
2012,2,14,81.5,58,4.836,58,53.0,58,0.005373,58,0.904,77
2012,2,15,92.1,74,5.086,74,63.0,74,0.005745,74,0.790,100
2012,2,16,79.4,62,7.320,62,51.5,62,0.005652,62,1.126,81
2012,2,17,117.4,75,3.053,75,63.0,75,0.005129,75,0.748,98
2012,2,18,84.3,75,7.130,75,58.0,75,0.004801,75,1.005,102
2012,2,19,106.4,87,4.170,87,65.0,87,0.006787,87,0.798,115
2012,2,20,100.4,90,5.321,90,61.0,90,0.007483,90,0.791,121
2012,2,21,87.9,75,3.998,75,63.0,75,0.007326,75,0.786,97
2012,2,22,78.1,88,4.553,88,58.5,88,0.005762,88,0.799,111
2012,2,23,82.3,68,4.477,68,54.0,68,0.007931,68,0.955,87
2012,2,24,87.7,94,5.363,94,60.5,94,0.006076,94,0.804,120
2012,2,25,82.8,99,4.615,99,56.0,99,0.007443,99,0.891,121
2012,2,26,82.8,108,4.457,108,61.0,108,0.007141,108,0.800,146
2012,2,27,85.4,83,5.244,83,57.0,83,0.006521,83,0.803,109
2012,2,28,74.4,48,5.625,48,49.5,48,0.006655,48,0.795,70
2012,2,29,91.1,53,4.097,53,60.0,53,0.004799,53,0.807,82
2012,3,1,77.1,70,5.406,70,57.5,70,0.004179,70,1.064,100
2012,3,2,107.7,86,5.116,86,68.0,86,0.006095,86,0.762,121
2012,3,3,92.0,92,4.309,92,59.5,92,0.006698,92,0.720,124
2012,3,4,89.8,91,5.304,91,57.0,91,0.004863,91,0.794,123
2012,3,5,96.5,88,4.229,88,60.5,88,0.007623,88,0.797,113
2012,3,6,83.0,97,5.392,97,57.0,97,0.005956,97,1.005,131
2012,3,7,88.6,71,5.449,71,56.0,71,0.006052,71,0.799,97
2012,3,8,103.7,88,5.442,88,61.0,88,0.006042,88,0.790,108
2012,3,9,81.9,77,4.128,77,54.0,77,0.006599,77,0.839,103
2012,3,10,86.5,84,7.048,84,60.5,84,0.004930,84,0.834,106
2012,3,11,98.4,86,4.148,86,62.5,86,0.006060,86,0.866,115
2012,3,12,97.3,81,5.164,81,63.0,81,0.005874,81,0.915,110
2012,3,13,101.1,75,5.272,75,63.0,75,0.006382,75,0.799,114
2012,3,14,102.3,71,4.928,71,62.0,71,0.006618,71,0.780,100
2012,3,15,108.2,63,5.036,63,62.0,63,0.007846,63,0.960,88
2012,3,16,78.5,63,8.816,63,60.0,63,0.005482,63,1.169,84
2012,3,17,108.0,61,5.047,61,59.0,61,0.006255,61,0.890,86
2012,3,18,100.9,76,5.304,76,60.5,76,0.007919,76,0.925,97
2012,3,19,99.6,78,5.375,78,61.5,78,0.006992,78,0.787,106
2012,3,20,91.3,65,4.772,65,61.0,65,0.007072,65,0.872,88
2012,3,21,98.8,57,4.764,57,54.0,57,0.006705,57,0.806,85
2012,3,22,90.2,64,4.519,64,61.5,64,0.005905,64,0.797,86
2012,3,23,98.7,56,6.447,56,66.0,56,0.006996,56,0.796,74
2012,3,24,87.1,105,5.063,105,57.0,105,0.005970,105,1.037,129
2012,3,25,96.4,75,6.165,75,60.0,75,0.006667,75,0.930,98
2012,3,26,83.3,64,9.064,64,58.0,64,0.004947,64,1.121,87
2012,3,27,90.9,62,5.378,62,57.0,62,0.006636,62,0.917,87
2012,3,28,84.3,55,7.943,55,61.0,55,0.006606,55,1.136,67
2012,3,29,97.3,63,6.611,63,49.0,63,0.004936,63,0.799,95
2012,3,30,89.9,70,5.457,70,64.0,70,0.006077,70,0.790,98
2012,3,31,99.6,42,3.378,42,65.0,42,0.008687,42,0.798,65
2012,4,1,82.3,37,7.368,37,57.0,37,0.005812,37,1.041,45
2012,4,2,108.3,43,4.939,44,60.0,43,0.005249,44,0.829,56
2012,4,3,107.6,29,2.506,29,64.0,29,0.007627,29,0.659,44
2012,4,4,71.1,33,5.026,33,55.0,33,0.004543,33,0.987,44
2012,4,5,88.5,46,4.993,46,58.5,46,0.006838,46,0.799,60
2012,4,6,115.3,40,4.146,40,64.5,40,0.006635,40,0.872,49
2012,4,7,100.9,39,7.041,39,61.0,39,0.004597,39,0.849,49
2012,4,8,110.5,44,4.967,44,67.5,44,0.007820,44,0.819,58
2012,4,9,107.4,21,5.250,21,63.0,21,0.005532,21,1.044,34
2012,4,10,96.5,22,5.148,22,59.0,22,0.005672,22,0.791,40
2012,4,11,120.7,33,2.838,33,61.0,33,0.006005,33,0.781,48
2012,4,12,101.9,30,5.395,30,56.5,30,0.005782,30,0.844,41
2012,4,13,79.2,32,8.921,32,48.5,32,0.005274,32,0.794,37
2012,4,14,84.0,27,6.532,27,54.0,27,0.005021,27,1.126,32
2012,4,15,76.2,46,7.879,46,58.0,46,0.005575,46,0.991,52
2012,4,16,86.4,33,7.263,33,47.0,33,0.007218,33,1.002,43
2012,4,17,89.6,32,5.904,32,64.0,32,0.008101,32,0.658,41
2012,4,18,80.1,34,5.171,34,58.5,34,0.005918,34,1.032,39
2012,4,19,114.2,26,4.815,26,63.5,26,0.006657,26,0.791,36
2012,4,20,106.0,31,5.161,31,67.0,31,0.005781,31,0.960,39
2012,4,21,97.4,57,4.742,57,62.0,57,0.006143,57,0.838,67
2012,4,22,92.5,40,5.761,40,56.5,40,0.007861,40,1.031,52
2012,4,23,72.1,27,6.089,27,49.0,27,0.005693,27,0.979,44
2012,4,24,95.6,57,5.396,57,60.0,57,0.007382,57,0.799,75
2012,4,25,100.4,67,2.736,67,60.0,67,0.010245,67,0.787,108
2012,4,26,101.0,43,4.943,43,61.0,43,0.007970,43,0.772,75
2012,4,27,89.8,60,5.227,60,49.0,60,0.007092,60,0.923,85
2012,4,28,75.3,69,9.453,69,47.0,69,0.005229,69,1.110,88
2012,4,29,105.1,75,5.439,75,62.0,75,0.007580,75,0.920,93
2012,4,30,105.5,62,5.443,62,64.5,62,0.006953,62,0.925,97
2012,5,1,88.6,49,8.858,49,60.0,49,0.006082,49,0.953,71
2012,5,2,79.3,66,7.169,66,52.5,66,0.004725,66,0.851,95
2012,5,3,79.8,73,7.067,73,51.0,73,0.005180,73,0.990,92
2012,5,4,98.7,54,5.543,54,57.5,54,0.007468,54,0.804,76
2012,5,5,76.0,49,5.784,49,46.0,49,0.005730,49,0.871,70
2012,5,6,90.1,84,5.322,84,59.0,84,0.005882,84,0.802,112
2012,5,7,101.0,61,5.508,61,65.0,61,0.006196,61,0.889,89
2012,5,8,108.9,66,3.051,66,58.0,66,0.006742,66,0.805,91
2012,5,9,92.5,81,6.438,81,58.0,81,0.006569,81,0.805,102
2012,5,10,94.4,94,4.774,94,61.5,94,0.006357,94,0.801,127
2012,5,11,98.7,81,6.583,81,65.0,81,0.006422,81,0.937,116
2012,5,12,96.7,110,5.347,110,61.0,110,0.006201,110,0.916,137
2012,5,13,102.1,87,4.997,87,64.0,87,0.005548,87,0.717,112
2012,5,14,86.3,84,6.400,84,59.0,84,0.004916,84,0.998,111
2012,5,15,86.0,86,8.014,86,53.0,86,0.006092,86,0.925,109
2012,5,16,104.0,83,4.881,83,65.0,83,0.005768,83,0.804,110
2012,5,17,95.4,76,4.949,76,57.5,76,0.006231,76,0.787,106
2012,5,18,76.2,73,6.839,73,54.0,73,0.006948,73,0.955,103
2012,5,19,106.3,77,5.265,77,60.0,77,0.007515,77,0.788,123
2012,5,20,84.4,110,5.360,110,52.5,110,0.006230,110,0.799,150
2012,5,21,93.1,95,5.076,95,57.0,95,0.005973,95,1.024,127
2012,5,22,80.0,77,5.746,77,54.0,77,0.006565,77,0.915,104
2012,5,23,80.9,70,4.970,70,57.0,70,0.004504,70,1.002,86
2012,5,24,103.3,74,4.896,74,61.0,74,0.007907,74,0.771,92
2012,5,25,95.5,59,6.518,59,61.0,59,0.005745,59,0.998,88
2012,5,26,84.1,92,6.935,92,56.0,92,0.005908,92,0.956,125
2012,5,27,100.1,124,4.692,124,58.5,124,0.005741,124,0.921,159
2012,5,28,85.4,131,6.496,131,55.0,131,0.005872,131,0.924,163
2012,5,29,75.7,84,8.208,84,52.5,84,0.005671,84,1.124,114
2012,5,30,85.0,78,7.059,78,52.5,78,0.005296,78,0.800,104
2012,5,31,92.1,73,4.918,73,51.0,73,0.007703,73,0.918,93
2012,6,1,77.6,67,8.584,67,58.0,67,0.005962,67,1.054,90
2012,6,2,80.6,92,8.390,92,49.5,92,0.006111,92,1.084,122
2012,6,3,95.2,82,5.741,82,56.0,82,0.004847,82,0.804,116
2012,6,4,106.0,51,6.626,51,75.0,51,0.006844,51,0.809,85
2012,6,5,89.6,78,7.825,78,55.0,78,0.005813,78,1.004,104
2012,6,6,77.5,74,6.046,74,47.0,74,0.004254,74,0.805,102
2012,6,7,81.0,99,7.049,99,49.0,99,0.006343,99,0.963,132
2012,6,8,88.2,87,5.762,87,49.0,87,0.005135,87,0.870,122
2012,6,9,84.7,127,6.592,127,50.0,127,0.004213,127,0.840,171
2012,6,10,86.1,103,6.832,103,51.0,103,0.004394,103,1.027,158
2012,6,11,88.6,97,5.344,97,59.0,97,0.006643,97,0.806,132
2012,6,12,74.7,71,9.339,71,48.0,71,0.005773,71,1.104,112
2012,6,13,77.4,113,9.508,113,49.0,113,0.006882,113,1.038,161
2012,6,14,88.7,66,6.884,66,55.0,66,0.006206,66,0.934,81
2012,6,15,74.8,61,9.141,61,48.0,61,0.006291,61,1.081,93
2012,6,16,87.5,70,5.839,70,51.0,70,0.005940,70,0.807,89
2012,6,17,86.4,90,8.884,90,60.0,90,0.005916,90,1.124,120
2012,6,18,87.0,79,9.250,79,58.0,79,0.005646,79,1.164,99
2012,6,19,86.0,70,8.883,70,53.5,70,0.006743,70,0.940,98
2012,6,20,87.8,76,7.539,76,63.5,76,0.006575,76,0.924,99
2012,6,21,89.2,74,5.809,74,51.5,74,0.005365,74,1.003,101
2012,6,22,87.4,72,5.489,72,56.0,72,0.005276,72,0.794,100
2012,6,23,80.3,61,8.485,61,48.0,61,0.004720,61,0.947,77
2012,6,24,107.2,83,8.374,83,85.0,83,0.005774,83,1.052,119
