year,month,day,average_rtt,average_rtt_n,download_throughput,download_throughput_n,minimum_rtt,minimum_rtt_n,packet_retransmit_rate,packet_retransmit_rate_n,upload_throughput,upload_throughput_n
2014,9,24,80.7,47,0.592,47,28.0,47,0.055679,47,12.206,68
2014,9,25,63.3,64,0.606,64,40.0,64,0.060894,64,13.905,96
2014,9,26,52.1,76,0.772,76,25.5,76,0.049660,76,11.172,94
2014,9,27,43.8,54,6.255,54,22.0,54,0.004497,54,12.911,76
2014,9,28,64.2,73,0.665,73,43.0,73,0.046083,73,10.044,96
2014,9,29,56.5,78,1.295,78,22.0,78,0.040800,78,10.762,93
2014,9,30,82.2,73,0.519,73,47.0,73,0.048458,73,7.524,103
2014,10,1,52.1,57,5.745,57,17.0,57,0.005476,57,6.051,98
2014,10,2,73.2,71,0.551,71,34.0,71,0.063593,71,10.030,101
2014,10,3,92.7,43,16.685,43,35.0,43,0.003965,43,6.910,96
2014,10,4,90.7,58,11.246,58,28.5,58,0.002373,58,7.104,119
2014,10,5,96.0,54,10.307,54,30.0,54,0.003005,54,8.051,100
2014,10,6,70.5,40,13.118,40,35.0,40,0.005007,40,1.442,78
2014,10,7,86.0,53,18.302,53,35.0,53,0.003350,53,10.618,92
2014,10,8,62.4,46,10.601,46,16.5,46,0.001355,46,4.047,96
2014,10,9,41.9,57,14.067,57,14.0,57,0.002792,57,15.305,104
2014,10,10,53.0,45,13.901,45,17.0,45,0.001835,45,15.013,85
2014,10,11,60.4,78,9.760,78,15.0,78,0.002990,78,12.001,149
2014,10,12,84.8,65,8.100,65,19.0,65,0.004095,65,6.938,120
2014,10,13,43.8,65,7.514,65,15.0,65,0.002968,65,10.695,102
2014,10,14,51.9,49,6.951,49,23.0,49,0.003566,49,7.057,89
2014,10,15,70.0,32,8.866,32,21.5,32,0.005350,32,10.314,70
2014,10,16,38.3,55,3.705,55,15.0,55,0.015084,55,9.781,84
2014,10,17,60.2,35,9.668,35,17.0,35,0.002463,35,10.159,91
2014,10,18,59.1,56,15.459,56,15.5,56,0.001998,56,7.019,101
2014,10,19,55.9,75,18.073,75,16.0,75,0.001333,75,11.512,116
2014,10,20,55.2,53,4.823,53,19.0,53,0.005356,53,6.004,111
2014,10,21,65.3,46,14.143,46,18.5,46,0.002108,46,5.570,96
2014,10,22,41.6,61,13.612,61,14.0,61,0.002947,61,13.248,94
2014,10,23,60.7,31,14.304,31,16.0,31,0.002123,31,11.483,55
2014,10,24,57.3,30,16.762,30,14.5,30,0.002445,30,7.815,80
2014,10,25,65.6,28,17.566,28,13.0,28,0.002024,28,10.469,66
2014,10,26,70.3,43,4.640,43,20.0,43,0.009029,43,7.187,75
2014,10,27,48.6,59,2.497,59,15.0,59,0.013690,59,7.045,96
2014,10,28,56.7,72,8.146,72,30.5,72,0.009230,72,6.243,107
2014,10,29,92.8,73,2.868,73,48.0,73,0.004131,73,3.533,123
2014,10,30,43.0,48,19.225,48,13.0,48,0.001328,48,12.000,116
