year,month,day,average_rtt,average_rtt_n,download_throughput,download_throughput_n,minimum_rtt,minimum_rtt_n,packet_retransmit_rate,packet_retransmit_rate_n,upload_throughput,upload_throughput_n
2012,1,1,40.0,48,6.903,48,23.0,48,0.002144,48,3.279,52
2012,1,2,33.1,50,9.512,50,22.0,50,0.001655,50,3.209,58
2012,1,3,37.3,47,8.027,47,22.0,47,0.001645,47,3.205,63
2012,1,4,39.4,42,7.113,42,21.0,42,0.001327,42,3.210,49
2012,1,5,38.4,46,6.933,46,22.0,46,0.002541,46,3.054,55
2012,1,6,39.8,41,8.932,41,22.0,41,0.001075,41,3.204,51
2012,1,7,31.7,58,8.172,58,20.0,58,0.001900,58,3.569,64
2012,1,8,45.2,51,6.221,51,22.0,51,0.002264,51,2.852,64
2012,1,9,35.6,36,7.701,36,21.0,36,0.001476,36,2.688,49
2012,1,10,40.7,41,7.357,41,22.0,41,0.002115,41,3.050,58
2012,1,11,41.4,40,7.864,40,21.0,40,0.002130,40,3.298,46
2012,1,12,37.9,45,5.268,45,21.0,45,0.002575,45,3.166,59
2012,1,13,37.9,47,6.684,47,21.0,47,0.002012,47,3.526,65
2012,1,14,32.1,38,8.682,38,20.0,38,0.001878,38,2.085,55
2012,1,15,37.5,53,6.311,53,21.0,53,0.002852,53,3.197,63
2012,1,16,35.0,49,7.572,49,21.0,49,0.002315,49,3.146,58
2012,1,17,34.8,53,7.970,53,21.0,53,0.001679,53,3.210,58
2012,1,18,44.3,51,4.883,51,22.0,51,0.001569,51,2.365,64
2012,1,19,34.3,63,6.584,63,21.0,63,0.001801,63,3.148,74
2012,1,20,35.5,39,8.886,39,19.0,39,0.001909,39,2.842,48
2012,1,21,34.1,71,7.288,71,22.0,71,0.002112,71,3.161,81
2012,1,22,35.4,57,5.534,57,22.0,57,0.002629,57,2.831,76
2012,1,23,44.1,42,5.062,42,22.0,42,0.003107,42,3.427,52
2012,1,24,34.2,31,8.784,31,23.0,31,0.000957,31,3.410,41
2012,1,25,43.4,39,6.719,39,22.0,39,0.001043,39,2.456,59
2012,1,26,32.0,36,13.336,36,20.0,36,0.000740,36,2.647,45
2012,1,27,30.7,45,12.795,45,20.0,45,0.000968,45,3.278,52
2012,1,28,36.8,56,8.526,56,21.5,56,0.001029,56,2.767,65
2012,1,29,40.3,61,7.020,61,23.0,61,0.001538,61,3.047,79
2012,1,30,35.8,53,7.694,53,21.0,53,0.001311,53,3.211,63
