year,month,hour,average_rtt,average_rtt_n,download_throughput,download_throughput_n,minimum_rtt,minimum_rtt_n,packet_retransmit_rate,packet_retransmit_rate_n,upload_throughput,upload_throughput_n
2012,1,0,71.8,248,8.816,248,43.0,248,0.002812,248,0.798,395
2012,1,1,71.1,182,8.191,182,39.0,182,0.002560,182,0.804,293
2012,1,2,71.0,117,8.934,117,39.0,117,0.003032,117,0.804,185
2012,1,3,64.9,86,9.875,86,38.5,86,0.002276,86,0.806,165
2012,1,4,67.0,56,10.621,56,33.5,56,0.002487,56,0.804,101
2012,1,5,62.0,59,13.086,59,40.0,59,0.001932,57,0.802,94
2012,1,6,57.0,50,13.279,50,33.5,50,0.002146,50,0.806,97
2012,1,7,57.4,79,12.168,79,37.0,79,0.001717,79,0.805,134
2012,1,8,58.4,82,10.670,82,30.5,82,0.002742,82,0.804,160
2012,1,9,60.9,112,9.619,112,38.0,112,0.002529,112,0.807,189
2012,1,10,65.3,144,9.706,144,39.0,144,0.002205,144,0.810,248
2012,1,11,67.0,194,9.554,194,39.0,194,0.002569,194,0.804,309
2012,1,12,67.8,191,9.170,191,39.0,191,0.003081,191,0.804,349
2012,1,13,65.5,213,7.670,213,39.0,213,0.003182,213,0.804,341
2012,1,14,64.9,230,9.337,230,39.5,230,0.003191,230,0.804,379
2012,1,15,66.1,227,9.255,227,40.0,227,0.003216,227,0.804,390
2012,1,16,70.4,297,8.393,297,41.0,297,0.003175,297,0.803,476
2012,1,17,67.5,314,8.328,314,41.0,314,0.002861,314,0.799,517
2012,1,18,73.1,303,6.778,303,45.0,303,0.003599,303,0.799,481
2012,1,19,97.8,346,6.803,346,60.0,346,0.003624,346,0.795,559
2012,1,20,107.8,378,5.397,378,75.0,378,0.003590,378,0.790,639
2012,1,21,113.0,378,5.640,378,84.0,378,0.004808,378,0.783,584
2012,1,22,113.4,274,4.940,274,76.5,274,0.004004,273,0.780,453
2012,1,23,87.8,311,7.381,311,54.0,311,0.003686,311,0.795,497
2012,2,0,71.3,255,9.344,255,40.0,255,0.002655,255,0.805,460
2012,2,1,66.4,177,9.793,177,39.0,177,0.003704,177,0.804,312
2012,2,2,59.8,139,9.748,139,38.0,139,0.002258,139,0.804,241
2012,2,3,68.6,98,9.681,98,41.0,98,0.002011,98,0.805,163
2012,2,4,64.5,72,10.363,72,38.0,72,0.001557,72,0.811,132
2012,2,5,53.5,64,15.344,64,37.5,64,0.002135,64,0.805,118
2012,2,6,56.7,64,12.059,64,35.0,64,0.002496,64,0.806,108
2012,2,7,57.7,94,14.191,94,34.0,94,0.002016,94,0.819,174
2012,2,8,57.7,122,10.070,122,36.5,122,0.002238,122,0.806,219
2012,2,9,61.4,123,10.395,123,38.0,123,0.002485,123,0.807,271
2012,2,10,66.3,184,9.488,184,38.0,184,0.002334,184,0.807,335
2012,2,11,56.2,189,11.292,189,36.0,189,0.002057,189,0.807,355
2012,2,12,67.2,241,9.151,241,39.0,241,0.003078,241,0.805,418
2012,2,13,65.1,225,9.897,225,38.0,225,0.002443,225,0.807,428
2012,2,14,67.5,269,10.189,269,39.0,269,0.003018,269,0.805,446
2012,2,15,69.5,260,9.195,260,40.0,260,0.002988,260,0.804,458
2012,2,16,65.1,311,9.639,311,39.0,311,0.002859,311,0.806,517
2012,2,17,69.3,332,9.934,332,40.0,332,0.002520,332,0.804,589
2012,2,18,70.6,377,9.125,377,41.0,377,0.003132,377,0.804,652
2012,2,19,86.1,403,7.351,403,51.0,403,0.003894,403,0.799,684
2012,2,20,98.0,438,7.189,438,65.0,438,0.004003,438,0.796,725
2012,2,21,109.2,409,6.245,409,76.0,409,0.003862,409,0.789,672
2012,2,22,96.9,437,6.317,437,63.0,437,0.003794,437,0.787,715
2012,2,23,85.9,301,7.738,301,47.0,301,0.003949,301,0.797,542
2012,3,0,63.7,294,9.655,294,38.0,294,0.002815,294,0.804,484
2012,3,1,66.4,193,9.517,193,39.0,193,0.002668,193,0.807,315
2012,3,2,62.0,130,9.670,130,38.0,130,0.002385,130,0.809,238
2012,3,3,61.3,116,11.733,116,38.0,116,0.001854,116,0.809,186
2012,3,4,63.6,80,12.309,80,38.5,80,0.002776,80,0.812,141
2012,3,5,60.7,41,11.801,41,35.0,41,0.001987,41,0.807,98
2012,3,6,67.9,51,15.094,51,32.0,51,0.002324,51,0.815,94
2012,3,7,63.9,58,9.535,58,34.0,58,0.002473,58,0.806,117
2012,3,8,62.1,99,9.943,99,34.0,99,0.002207,99,0.809,183
2012,3,9,58.0,152,13.162,152,38.5,152,0.002628,152,0.813,284
2012,3,10,65.1,175,10.415,175,39.0,175,0.002290,175,0.809,326
2012,3,11,62.9,215,9.806,215,38.0,215,0.002550,215,0.807,362
2012,3,12,62.8,206,9.416,206,36.0,206,0.002050,206,0.804,369
2012,3,13,64.1,219,8.778,219,38.0,219,0.003080,219,0.806,397
2012,3,14,59.6,206,9.197,206,37.0,206,0.002492,206,0.805,379
2012,3,15,63.3,246,9.166,246,38.5,246,0.002835,246,0.804,450
2012,3,16,65.8,302,10.266,302,37.5,302,0.003086,302,0.806,512
2012,3,17,64.4,344,9.940,344,38.5,344,0.002916,344,0.804,538
2012,3,18,67.1,354,9.720,354,38.0,354,0.002620,354,0.804,600
2012,3,19,70.3,349,8.525,349,39.0,349,0.003390,349,0.803,616
2012,3,20,77.4,438,8.559,438,42.0,438,0.002977,438,0.804,726
2012,3,21,85.0,465,8.278,465,49.0,465,0.003690,465,0.800,706
2012,3,22,81.0,437,7.897,437,44.0,437,0.003449,437,0.803,745
2012,3,23,71.8,353,8.913,353,40.0,353,0.002496,353,0.804,590
2012,4,0,67.1,252,9.110,252,39.0,252,0.002802,252,0.802,457
2012,4,1,65.6,171,8.890,171,38.0,171,0.002666,171,0.803,311
2012,4,2,59.4,142,12.745,142,36.0,142,0.001954,142,0.809,245
2012,4,3,61.9,63,13.470,63,39.0,63,0.003066,63,0.807,132
2012,4,4,58.5,51,9.895,51,38.0,51,0.002285,51,0.806,107
2012,4,5,60.9,52,10.856,52,35.5,52,0.002351,52,0.807,99
2012,4,6,56.1,55,15.172,55,36.0,55,0.002754,55,0.809,101
2012,4,7,56.8,93,10.061,93,35.0,93,0.001758,93,0.808,142
2012,4,8,58.5,92,9.404,92,34.5,92,0.002029,92,0.804,169
2012,4,9,58.4,134,13.300,134,37.5,134,0.002043,134,0.807,246
2012,4,10,57.8,168,9.667,168,37.0,168,0.002245,168,0.809,312
2012,4,11,59.3,173,11.444,173,38.0,173,0.002243,173,0.804,317
2012,4,12,64.1,172,8.881,172,38.0,172,0.002508,172,0.808,330
2012,4,13,62.9,231,9.218,231,38.0,231,0.002465,231,0.802,413
2012,4,14,61.9,232,9.441,232,38.0,232,0.002383,232,0.804,433
2012,4,15,60.0,233,10.030,234,36.0,233,0.002657,234,0.804,427
2012,4,16,64.0,267,10.122,267,38.0,267,0.002543,267,0.804,448
2012,4,17,61.9,311,10.043,311,38.0,311,0.002574,311,0.804,515
2012,4,18,63.9,296,9.154,296,38.5,296,0.002904,296,0.804,474
2012,4,19,65.2,338,9.482,338,39.0,338,0.002615,338,0.803,586
2012,4,20,78.4,326,7.473,326,44.0,326,0.003064,326,0.803,564
2012,4,21,91.7,395,7.190,395,55.0,395,0.003258,395,0.794,669
2012,4,22,85.0,373,7.273,373,51.0,373,0.003455,373,0.801,661
2012,4,23,62.6,290,8.919,290,39.0,290,0.002125,290,0.804,526
2012,5,0,61.3,253,10.550,253,39.0,253,0.001950,253,0.807,459
2012,5,1,62.7,177,10.558,177,38.0,177,0.002528,177,0.805,338
2012,5,2,66.1,114,8.990,114,38.0,114,0.002479,114,0.806,246
2012,5,3,61.6,95,11.463,95,39.0,95,0.002554,95,0.806,194
2012,5,4,60.0,54,8.633,54,38.0,54,0.002546,54,0.809,114
2012,5,5,60.2,53,9.867,53,38.0,53,0.001563,53,0.814,96
2012,5,6,54.4,45,12.903,45,35.0,45,0.001102,45,0.821,109
2012,5,7,51.8,69,13.445,69,31.0,69,0.001431,69,0.803,133
2012,5,8,58.3,94,10.219,94,34.5,94,0.002541,94,0.807,184
2012,5,9,60.2,149,11.848,149,34.0,149,0.002880,149,0.812,267
2012,5,10,60.2,138,9.818,138,38.0,138,0.002373,138,0.809,252
2012,5,11,63.3,175,11.352,175,38.0,175,0.002078,175,0.804,343
2012,5,12,61.3,186,10.104,186,38.5,186,0.002546,186,0.808,340
2012,5,13,57.2,245,10.746,245,36.0,245,0.002200,245,0.809,433
2012,5,14,60.9,218,11.659,218,35.0,218,0.002403,218,0.813,401
2012,5,15,61.9,236,10.914,236,37.5,236,0.002713,236,0.811,410
2012,5,16,63.0,293,9.364,293,36.0,293,0.002322,293,0.805,489
2012,5,17,65.7,262,9.583,262,37.0,262,0.002371,262,0.804,498
2012,5,18,59.0,320,10.597,320,37.0,320,0.002405,320,0.812,536
2012,5,19,61.6,330,9.574,330,36.5,330,0.002512,330,0.803,577
2012,5,20,73.8,372,8.381,372,41.0,372,0.003124,372,0.803,613
2012,5,21,88.8,332,8.099,332,50.0,332,0.003260,332,0.803,609
2012,5,22,83.4,341,7.524,341,48.0,341,0.003155,341,0.805,632
2012,5,23,68.7,326,9.261,326,39.0,326,0.002540,326,0.808,572
2012,6,0,68.3,260,8.742,260,39.0,260,0.002422,260,0.805,449
2012,6,1,63.6,206,10.592,206,39.0,206,0.002229,206,0.805,352
2012,6,2,70.9,137,10.965,137,39.0,137,0.002312,137,0.809,257
2012,6,3,65.5,96,12.182,96,40.0,96,0.002713,96,0.811,168
2012,6,4,74.3,48,10.142,48,40.0,48,0.002548,48,0.810,112
2012,6,5,57.5,57,13.561,57,38.0,57,0.002361,57,0.804,116
2012,6,6,51.3,55,14.890,55,31.0,55,0.001693,55,0.822,114
2012,6,7,63.7,51,8.138,51,39.0,51,0.002803,51,0.817,107
