year,month,day,average_rtt,average_rtt_n,download_throughput,download_throughput_n,minimum_rtt,minimum_rtt_n,packet_retransmit_rate,packet_retransmit_rate_n,upload_throughput,upload_throughput_n
2012,1,1,71.2,105,9.491,105,39.0,105,0.002620,105,3.094,289
2012,1,2,75.6,119,10.036,119,36.0,119,0.002230,119,3.073,277
2012,1,3,69.5,95,11.457,95,30.0,95,0.001953,95,3.072,246
2012,1,4,63.8,136,9.265,136,30.0,136,0.003370,136,3.047,301
2012,1,5,66.8,105,11.682,105,30.0,105,0.002235,105,3.053,257
2012,1,6,71.9,98,11.785,98,30.0,98,0.002080,98,3.114,245
2012,1,7,77.5,115,7.558,115,38.0,115,0.002461,115,3.070,278
2012,1,8,74.7,126,9.029,126,40.5,126,0.002161,126,3.045,284
2012,1,9,78.8,107,9.852,107,40.0,107,0.003018,107,3.107,269
2012,1,10,75.3,129,9.828,129,44.0,129,0.002563,129,3.018,302
2012,1,11,68.5,99,11.008,99,39.0,99,0.001780,99,3.144,240
2012,1,12,75.1,111,12.335,111,41.0,111,0.002099,111,3.037,252
2012,1,13,67.0,112,9.966,112,33.0,112,0.001826,112,3.040,283
2012,1,14,73.2,132,9.477,132,33.0,132,0.002059,132,3.134,286
2012,1,15,67.3,131,10.626,131,37.0,131,0.001808,131,3.054,300
2012,1,16,71.7,113,12.232,113,37.0,113,0.002193,113,3.088,250
2012,1,17,69.9,110,9.908,110,42.5,110,0.002444,110,3.084,221
2012,1,18,69.2,121,11.664,121,40.0,121,0.002039,121,3.090,261
2012,1,19,61.3,99,12.591,99,29.0,99,0.002285,99,3.060,234
2012,1,20,69.8,113,10.139,113,38.0,113,0.002351,113,3.122,249
2012,1,21,70.6,118,11.389,118,38.0,118,0.002294,118,3.132,308
2012,1,22,70.0,124,8.828,124,38.5,124,0.003179,124,3.130,285
2012,1,23,68.1,143,12.670,143,34.0,143,0.001712,143,3.148,301
2012,1,24,67.3,91,11.503,91,36.0,91,0.001398,91,3.165,201
2012,1,25,72.3,118,10.670,118,38.0,118,0.003694,118,3.131,239
2012,1,26,61.5,107,11.967,107,33.0,107,0.001969,107,3.169,248
2012,1,27,72.9,107,11.729,107,40.0,107,0.002330,107,3.129,253
2012,1,28,85.7,122,11.558,122,41.0,122,0.002972,122,2.994,265
2012,1,29,78.0,132,11.107,132,38.5,132,0.002602,132,3.038,303
2012,1,30,62.8,110,11.928,110,30.5,110,0.002111,110,3.114,230
2012,1,31,70.5,124,13.517,125,36.0,124,0.002211,125,3.212,262
2012,2,1,63.7,109,12.746,109,37.0,109,0.001609,109,3.138,258
2012,2,2,66.9,112,13.862,112,30.5,112,0.002082,112,3.127,254
2012,2,3,68.2,115,11.072,115,31.0,115,0.002709,115,3.051,267
2012,2,4,68.7,153,10.920,153,35.0,153,0.002029,153,3.036,320
2012,2,5,69.9,107,11.451,107,31.0,107,0.001526,107,3.089,235
2012,2,6,76.6,125,12.669,125,32.0,125,0.001809,125,3.130,264
2012,2,7,68.3,117,12.255,117,35.0,117,0.002516,117,3.233,320
2012,2,8,72.1,137,11.132,137,33.0,137,0.002105,137,3.080,308
2012,2,9,58.9,142,13.292,142,29.0,142,0.002067,142,3.119,315
2012,2,10,71.4,143,11.253,143,33.0,143,0.001916,143,3.110,330
2012,2,11,66.1,153,10.442,153,38.0,153,0.002972,153,3.066,361
2012,2,12,79.5,162,9.605,162,38.0,162,0.003274,162,3.053,382
2012,2,13,69.5,111,9.945,111,36.0,111,0.001814,111,3.121,276
2012,2,14,63.6,109,10.162,109,34.0,109,0.002055,109,3.083,247
2012,2,15,59.5,172,5.411,172,40.0,172,0.004062,172,3.212,302
2012,2,16,68.6,156,13.076,156,33.5,156,0.001927,156,3.095,341
2012,2,17,68.6,140,10.960,140,37.5,140,0.003005,140,3.035,291
2012,2,18,64.3,180,11.232,180,36.0,180,0.002115,180,3.064,374
2012,2,19,75.6,172,10.910,172,40.0,172,0.002201,172,3.052,362
2012,2,20,64.0,183,11.697,183,31.0,183,0.002242,183,3.079,352
2012,2,21,67.8,137,11.597,137,36.0,137,0.002442,137,3.082,313
2012,2,22,67.6,144,12.441,144,29.0,144,0.001306,144,3.116,328
2012,2,23,69.0,136,11.660,136,32.0,136,0.002042,136,3.052,312
2012,2,24,67.8,131,11.961,131,34.0,131,0.002113,131,3.134,261
2012,2,25,72.9,201,11.597,201,34.0,201,0.002036,201,3.043,391
2012,2,26,73.6,192,10.656,192,35.0,192,0.002469,192,3.112,399
2012,2,27,61.8,134,13.014,134,31.0,134,0.001568,134,3.043,315
2012,2,28,61.3,162,12.687,162,31.5,162,0.001504,162,3.067,330
2012,2,29,78.9,135,11.865,135,42.0,135,0.002664,135,3.253,330
2012,3,1,67.3,177,12.401,177,33.0,177,0.002919,177,3.096,350
2012,3,2,56.7,154,12.321,154,27.5,154,0.001746,154,3.190,340
2012,3,3,66.3,189,11.830,189,28.0,189,0.001702,189,3.215,407
2012,3,4,65.4,177,8.753,177,28.0,177,0.002780,177,3.125,414
2012,3,5,52.8,157,12.647,157,24.0,157,0.001865,157,3.145,347
2012,3,6,69.7,167,11.536,167,31.0,167,0.001441,167,3.211,376
2012,3,7,68.4,160,13.089,160,26.0,160,0.001383,160,3.166,326
2012,3,8,53.9,123,13.228,123,26.0,123,0.001713,123,3.093,310
2012,3,9,60.1,142,13.439,142,27.5,142,0.001649,142,3.173,329
2012,3,10,59.3,149,12.532,149,27.0,149,0.001397,149,3.147,314
2012,3,11,67.6,154,11.778,154,31.0,154,0.001710,154,3.239,344
2012,3,12,58.1,152,12.364,152,28.0,152,0.002365,152,3.131,323
2012,3,13,56.6,131,12.367,131,30.0,131,0.001870,131,3.127,284
2012,3,14,61.7,126,12.594,126,28.0,126,0.001552,126,3.133,342
2012,3,15,68.7,119,10.809,119,28.0,119,0.002448,119,3.065,273
2012,3,16,59.5,113,15.919,113,28.0,113,0.001297,113,3.168,263
2012,3,17,52.6,136,14.962,136,26.0,136,0.001354,136,3.122,305
2012,3,18,50.9,131,13.408,131,23.0,131,0.001448,131,3.081,317
2012,3,19,61.0,99,11.683,99,26.0,99,0.002527,99,3.011,269
2012,3,20,56.6,126,12.129,126,24.0,126,0.001761,126,3.120,319
2012,3,21,61.2,113,14.076,113,28.0,113,0.001507,113,3.066,274
2012,3,22,58.8,118,10.783,118,30.0,118,0.001798,118,3.094,271
2012,3,23,55.2,127,13.018,127,26.0,127,0.001384,127,3.089,272
2012,3,24,58.2,145,12.722,145,30.0,145,0.002330,145,3.152,354
2012,3,25,61.3,145,12.824,145,28.0,145,0.001444,145,3.133,357
2012,3,26,60.1,168,12.747,168,28.0,168,0.001748,168,3.037,325
2012,3,27,50.8,121,13.389,121,27.0,121,0.001719,121,3.141,290
2012,3,28,60.1,124,14.002,124,35.5,124,0.002047,124,3.133,276
2012,3,29,64.9,138,10.529,138,29.5,138,0.001750,138,3.160,274
2012,3,30,58.3,144,13.566,144,29.0,144,0.001979,144,3.086,299
2012,3,31,65.9,81,11.276,81,28.0,81,0.001886,81,3.211,214
2012,4,1,71.7,58,12.915,58,31.5,58,0.001991,58,3.168,163
2012,4,2,67.0,72,13.602,72,31.0,72,0.002171,72,3.245,175
2012,4,3,58.0,65,12.277,65,28.0,65,0.001150,65,3.111,138
2012,4,4,57.1,73,13.408,73,33.0,73,0.001770,73,3.262,168
2012,4,5,57.1,77,11.066,77,29.0,77,0.001845,77,3.213,166
2012,4,6,64.4,68,13.583,68,28.5,68,0.002108,68,3.063,164
2012,4,7,68.3,78,12.737,78,33.0,78,0.001766,78,3.244,187
2012,4,8,60.5,85,13.089,85,28.0,85,0.001745,85,3.052,194
2012,4,9,68.8,67,14.029,67,33.0,67,0.001243,67,3.206,147
2012,4,10,68.5,52,10.517,52,34.5,52,0.001831,52,3.288,134
2012,4,11,57.7,59,14.305,59,30.0,59,0.002023,59,3.092,137
2012,4,12,60.1,57,11.146,57,33.0,57,0.002820,57,3.210,137
2012,4,13,58.0,71,14.515,71,28.0,71,0.001994,71,3.247,134
2012,4,14,70.4,87,12.313,87,33.0,87,0.001553,87,3.047,197
2012,4,15,57.1,72,11.155,72,35.0,72,0.001994,72,3.171,174
2012,4,16,72.0,58,11.141,58,29.0,58,0.002003,58,2.986,156
2012,4,17,68.1,71,13.178,71,34.0,71,0.003279,71,3.104,151
2012,4,18,59.0,75,12.174,75,28.0,75,0.001518,75,3.238,154
2012,4,19,56.9,63,14.319,63,28.0,63,0.002291,63,3.193,147
2012,4,20,65.6,51,16.432,51,36.0,51,0.001555,51,3.203,129
2012,4,21,64.3,78,15.862,78,27.5,78,0.001773,78,3.237,181
2012,4,22,64.7,79,11.352,79,29.0,79,0.002178,79,3.008,200
2012,4,23,66.4,74,11.223,74,27.0,74,0.002538,74,3.207,132
2012,4,24,59.6,104,13.788,104,27.5,104,0.001292,104,3.174,245
2012,4,25,62.3,131,10.591,131,30.0,131,0.001954,131,3.210,292
2012,4,26,63.8,123,10.567,123,35.0,123,0.002307,123,3.164,291
2012,4,27,53.6,152,15.961,152,28.0,152,0.001445,152,3.125,297
2012,4,28,66.4,156,13.001,156,31.0,156,0.001834,156,3.184,372
2012,4,29,59.8,186,12.009,186,32.5,186,0.002105,186,3.123,398
2012,4,30,60.3,140,12.144,140,32.5,140,0.001936,140,3.211,315
2012,5,1,65.2,147,12.896,147,31.0,147,0.001493,147,3.202,314
2012,5,2,53.1,127,12.763,127,27.0,127,0.001345,127,3.112,318
2012,5,3,67.4,137,12.406,137,31.0,137,0.002513,137,3.199,318
2012,5,4,55.6,120,14.209,120,28.0,120,0.001257,120,3.118,291
2012,5,5,64.1,105,11.928,105,33.0,105,0.001243,105,3.244,286
2012,5,6,61.4,174,12.158,174,28.0,174,0.001775,174,3.167,387
2012,5,7,60.4,136,12.626,136,29.0,136,0.001199,136,3.206,350
2012,5,8,58.7,137,11.291,137,28.0,137,0.001656,137,3.149,316
2012,5,9,62.5,130,10.196,130,31.0,130,0.001430,130,3.088,325
2012,5,10,56.0,134,15.477,134,27.0,134,0.001021,134,3.141,290
2012,5,11,61.0,151,13.325,151,32.0,151,0.001855,151,3.247,344
2012,5,12,59.2,148,13.196,148,28.0,148,0.001899,148,3.229,314
2012,5,13,61.1,152,10.303,152,30.0,152,0.002126,152,3.207,379
2012,5,14,68.7,139,11.357,139,32.0,139,0.002351,139,3.243,337
2012,5,15,56.1,131,13.927,131,27.0,131,0.002060,131,3.250,299
2012,5,16,58.9,141,11.986,141,31.0,141,0.002675,140,3.155,313
2012,5,17,65.7,131,11.918,131,29.0,131,0.001935,131,3.242,300
2012,5,18,63.1,156,11.420,156,32.5,156,0.002780,156,3.131,318
2012,5,19,63.3,168,12.675,168,31.0,168,0.001557,168,3.211,412
2012,5,20,68.4,159,11.982,159,38.0,159,0.001354,159,3.153,378
2012,5,21,62.4,126,12.982,126,39.0,126,0.002599,126,3.194,326
2012,5,22,67.0,137,8.241,137,38.0,137,0.002566,137,3.142,300
2012,5,23,61.0,108,15.431,108,38.5,108,0.001097,108,3.245,288
2012,5,24,62.3,141,13.208,141,34.0,141,0.001608,141,3.216,314
2012,5,25,62.4,115,14.050,115,37.0,115,0.002427,115,3.248,283
2012,5,26,63.5,133,14.474,133,37.0,133,0.001878,133,3.248,302
2012,5,27,64.9,176,14.594,176,28.0,176,0.001731,176,3.165,394
2012,5,28,66.8,184,12.110,184,33.0,184,0.002061,184,3.242,419
2012,5,29,67.2,166,11.882,166,34.0,166,0.002144,166,3.207,338
2012,5,30,65.4,116,8.937,116,37.0,116,0.001777,116,3.252,277
2012,5,31,63.0,119,14.550,120,29.0,119,0.001784,120,3.228,286
2012,6,1,63.9,124,11.829,124,32.0,124,0.002426,124,3.168,275
2012,6,2,61.2,183,12.895,183,32.0,183,0.001459,183,3.118,383
2012,6,3,62.2,143,13.668,143,29.0,143,0.001794,143,3.252,331
2012,6,4,64.7,151,9.693,151,30.0,151,0.001965,151,3.122,316
2012,6,5,62.8,157,12.535,157,28.0,157,0.002918,157,3.246,349
2012,6,6,64.5,143,12.036,143,28.0,143,0.002614,143,3.205,313
2012,6,7,67.1,172,8.820,172,29.5,172,0.004183,172,3.166,376
2012,6,8,59.6,135,13.879,135,27.0,135,0.001790,135,3.187,342
2012,6,9,55.4,185,13.959,185,27.0,185,0.001447,185,3.206,411
2012,6,10,77.9,188,10.124,189,31.0,188,0.001472,189,3.245,447
2012,6,11,61.8,200,13.495,200,28.0,200,0.001526,200,3.241,439
2012,6,12,63.6,168,10.109,168,30.0,168,0.003307,168,3.208,392
2012,6,13,64.3,187,11.590,187,30.0,187,0.002323,187,3.210,379
2012,6,14,62.6,127,14.989,127,28.0,127,0.002100,127,3.175,273
2012,6,15,58.9,124,13.157,124,28.0,124,0.002173,124,3.209,279
2012,6,16,64.7,156,13.105,156,31.0,156,0.001518,156,3.116,308
2012,6,17,59.0,137,10.626,137,30.0,137,0.002103,137,3.208,329
2012,6,18,59.1,149,12.655,149,28.0,149,0.002782,149,3.203,305
2012,6,19,59.1,119,13.175,119,31.0,119,0.001511,119,3.207,267
2012,6,20,59.6,144,13.476,144,30.0,144,0.001759,144,3.094,301
2012,6,21,55.2,120,12.937,120,28.0,120,0.001617,120,3.130,259
2012,6,22,62.1,141,14.053,141,28.0,141,0.001733,141,3.244,302
2012,6,23,54.2,140,13.777,140,26.5,140,0.001450,140,3.143,317
2012,6,24,63.6,171,13.500,171,27.0,171,0.001608,171,3.131,390
2012,6,25,54.5,140,13.454,140,26.0,140,0.001352,140,3.111,304
2012,6,26,66.3,144,14.686,144,31.0,144,0.002172,144,3.170,306
2012,6,27,61.0,116,11.418,116,35.0,116,0.002918,116,3.203,261
2012,6,28,53.3,109,15.295,109,28.0,109,0.001144,109,3.248,256
2012,6,29,55.8,141,13.877,141,28.0,141,0.001327,141,3.115,300
2012,6,30,57.9,136,13.479,136,33.5,136,0.001360,136,3.240,307
2012,7,1,59.7,124,12.484,124,29.0,124,0.001508,124,3.252,285
2012,7,2,65.2,130,12.711,130,28.0,130,0.001496,130,3.156,300
2012,7,3,61.1,106,12.574,106,29.5,106,0.002105,106,3.207,234
2012,7,4,55.2,128,12.418,128,26.5,128,0.001425,128,3.212,296
2012,7,5,66.8,116,12.555,116,33.5,116,0.002451,114,3.212,277
2012,7,6,65.6,162,11.247,162,35.5,162,0.002351,162,3.046,309
2012,7,7,65.0,142,12.458,142,28.0,142,0.002058,142,3.210,287
2012,7,8,60.4,163,14.401,163,28.0,163,0.002040,163,3.169,350
2012,7,9,67.3,128,15.746,128,33.0,128,0.002025,127,3.164,293
2012,7,10,71.5,97,11.640,97,40.0,97,0.002203,97,3.051,286
2012,7,11,61.8,153,12.915,153,30.0,153,0.002390,153,3.166,362
2012,7,12,64.0,179,10.643,179,30.0,179,0.001620,179,3.134,421
2012,7,13,63.5,170,12.620,170,31.0,170,0.001638,170,3.200,411
2012,7,14,68.8,187,11.851,187,35.0,187,0.002540,187,3.164,412
2012,7,15,67.6,221,12.226,221,35.0,221,0.002572,221,3.200,520
2012,7,16,77.1,181,7.795,181,42.0,181,0.003482,181,3.209,430
2012,7,17,56.1,196,13.540,196,37.0,196,0.001943,194,3.089,450
2012,7,18,61.7,119,13.219,119,29.0,119,0.002792,119,3.023,258
2012,7,19,54.4,149,13.174,149,26.0,149,0.002549,149,3.209,363
2012,7,20,50.2,135,15.290,135,26.0,135,0.001484,134,3.244,345
2012,7,21,50.5,152,15.534,152,26.0,152,0.001433,152,3.244,332
2012,7,22,50.2,162,15.241,162,26.0,162,0.001435,162,3.173,360
2012,7,23,56.5,151,14.598,151,28.0,151,0.001586,151,3.130,381
2012,7,24,62.0,148,11.791,148,28.0,148,0.002052,148,3.005,309
2012,7,25,55.7,117,11.072,117,28.0,117,0.002157,116,3.056,297
2012,7,26,60.0,118,15.262,118,27.0,118,0.001405,118,3.134,287
2012,7,27,45.7,156,15.469,156,25.5,156,0.001385,156,3.059,317
2012,7,28,56.3,143,13.644,143,26.0,143,0.002037,143,3.087,364
2012,7,29,59.7,165,12.653,165,25.0,165,0.001548,165,3.091,391
2012,7,30,46.7,153,15.302,153,25.0,153,0.001479,153,3.066,382
2012,7,31,55.5,148,13.224,148,27.0,148,0.001902,148,3.075,359
2012,8,1,47.9,159,14.511,159,26.0,159,0.001403,159,3.250,390
2012,8,2,55.9,151,12.804,151,26.0,151,0.001109,151,3.212,372
2012,8,3,51.5,123,15.854,123,25.0,123,0.001159,123,3.127,291
2012,8,4,49.4,129,17.570,129,27.0,129,0.002048,129,3.332,282
2012,8,5,49.9,141,14.470,141,26.0,141,0.001080,141,3.188,324
2012,8,6,53.6,49,15.147,49,28.0,49,0.001034,49,3.169,135
2012,8,7,63.7,81,12.557,81,28.0,81,0.001514,81,3.200,168
2012,8,8,60.4,128,11.802,128,29.0,128,0.002265,128,3.099,299
2012,8,9,66.2,87,11.712,87,28.0,87,0.001685,87,3.206,225
2012,8,10,75.7,53,13.204,53,25.0,53,0.001392,53,2.995,119
2012,8,11,52.3,81,14.384,81,25.0,81,0.002061,81,3.250,155
2012,8,12,48.4,64,18.488,64,25.0,64,0.000969,64,3.205,153
2012,8,13,54.2,75,15.786,75,27.0,75,0.001128,75,3.129,163
2012,8,14,59.3,101,15.669,101,28.0,101,0.001341,101,3.253,222
2012,8,15,51.6,133,12.404,133,26.0,133,0.001597,133,3.013,264
2012,8,16,52.7,114,15.522,114,27.5,114,0.001462,114,3.207,271
2012,8,17,55.3,120,15.202,120,25.5,120,0.000969,120,3.123,257
2012,8,18,59.5,135,14.577,135,27.0,135,0.001612,135,3.131,300
2012,8,19,57.4,130,14.866,130,26.0,130,0.001573,130,3.129,309
2012,8,20,59.7,103,12.368,103,26.0,103,0.001850,103,3.023,255
2012,8,21,47.5,140,15.348,140,25.0,140,0.001493,140,3.205,303
2012,8,22,58.1,106,14.249,106,26.0,106,0.002126,106,3.006,300
2012,8,23,47.6,111,16.578,111,26.0,111,0.001343,111,2.844,295
2012,8,24,58.7,131,14.945,131,27.0,131,0.001699,131,2.814,354
2012,8,25,57.8,126,13.022,126,26.0,126,0.001383,126,2.729,392
2012,8,26,68.9,162,11.828,162,28.0,162,0.002100,162,2.849,401
2012,8,27,59.2,180,13.715,180,27.0,180,0.001491,180,3.001,428
2012,8,28,62.0,141,13.337,141,28.0,141,0.001637,141,2.879,403
2012,8,29,63.0,126,10.063,126,33.0,126,0.001736,126,3.022,331
2012,8,30,53.1,112,13.343,112,27.5,112,0.002098,112,2.887,305
2012,8,31,57.0,117,15.786,117,26.0,117,0.001635,117,2.928,325
2012,9,1,54.1,154,16.034,154,25.5,154,0.001089,154,2.851,412
2012,9,2,62.4,161,12.591,161,26.0,161,0.001462,161,2.962,391
2012,9,3,58.5,130,15.328,130,28.0,130,0.001784,130,3.070,344
2012,9,4,57.8,157,13.531,157,28.0,157,0.001525,157,2.854,370
2012,9,5,54.6,110,12.674,110,28.0,110,0.001312,110,2.883,286
2012,9,6,56.6,129,15.846,129,26.0,129,0.001371,129,2.882,318
2012,9,7,66.1,134,14.584,134,28.0,134,0.001654,134,2.826,311
2012,9,8,66.6,137,14.542,137,29.0,137,0.001944,137,2.731,345
2012,9,9,53.0,147,14.415,147,26.0,147,0.001158,147,2.768,375
2012,9,10,56.0,138,13.456,138,27.0,138,0.001366,138,2.837,338
2012,9,11,76.8,113,11.569,113,29.0,113,0.001749,113,2.853,297
2012,9,12,64.7,124,13.799,124,27.0,124,0.002562,124,2.929,310
