year,month,hour,average_rtt,average_rtt_n,download_throughput,download_throughput_n,minimum_rtt,minimum_rtt_n,packet_retransmit_rate,packet_retransmit_rate_n,upload_throughput,upload_throughput_n
2014,9,0,78.5,8,5.363,8,46.5,8,0.002916,8,1.498,20
2014,9,1,70.1,9,8.144,9,38.0,9,0.004511,9,0.969,15
2014,9,2,60.8,7,9.324,7,46.0,7,0.003851,7,0.876,19
2014,9,3,71.8,6,4.454,6,33.5,6,0.000337,6,4.195,8
2014,9,4,71.2,3,11.201,3,35.0,3,0.001490,3,1.188,6
2014,9,5,47.9,3,5.334,3,18.0,3,0.001054,3,1.548,9
2014,9,6,122.9,3,14.699,3,45.0,3,0.004587,3,0.878,8
2014,9,7,96.0,7,14.838,7,35.0,7,0.002137,7,0.893,12
2014,9,8,175.0,6,13.460,6,32.0,6,0.001139,6,1.849,11
2014,9,9,70.3,13,6.133,13,34.0,13,0.002735,13,0.880,21
2014,9,10,134.0,10,6.087,10,40.0,10,0.002570,10,1.507,19
2014,9,11,99.2,13,9.041,13,37.0,13,0.001607,13,0.899,40
2014,9,12,96.0,12,8.146,12,36.5,12,0.001345,12,0.886,23
2014,9,13,96.4,9,14.560,9,39.0,9,0.000845,9,1.748,31
2014,9,14,65.6,14,3.343,14,45.0,14,0.006015,14,1.264,37
2014,9,15,82.8,15,7.798,15,37.0,15,0.001138,15,0.894,24
2014,9,16,74.5,14,6.801,14,37.0,14,0.004619,14,1.464,32
2014,9,17,107.0,15,10.797,15,40.0,15,0.002696,15,1.452,35
2014,9,18,68.8,23,6.490,23,36.0,23,0.001389,23,1.743,47
2014,9,19,123.5,23,9.203,23,41.0,23,0.000492,23,1.326,47
2014,9,20,104.4,28,6.409,28,53.5,28,0.003470,28,1.699,64
2014,9,21,86.3,21,10.920,21,33.0,21,0.002915,21,1.628,60
2014,9,22,117.6,27,9.270,27,41.0,27,0.001105,27,0.934,53
2014,9,23,101.1,13,16.008,13,34.0,13,0.004008,13,4.161,28
2014,10,0,78.7,52,8.549,52,35.5,52,0.002219,52,1.238,132
2014,10,1,81.4,36,6.670,36,37.5,36,0.002296,36,1.704,95
2014,10,2,62.0,18,6.354,18,38.0,18,0.004181,18,1.821,60
2014,10,3,50.2,26,10.328,26,31.0,26,0.001071,26,1.766,56
2014,10,4,46.6,7,16.045,7,32.0,7,0.003656,7,4.027,36
2014,10,5,69.1,9,7.400,9,36.0,9,0.001338,9,3.020,37
2014,10,6,91.9,26,3.855,26,37.5,26,0.003686,26,0.894,55
2014,10,7,83.1,21,13.048,21,25.0,21,0.002567,21,1.749,61
2014,10,8,180.6,44,0.963,44,38.0,44,0.008391,44,1.590,77
2014,10,9,164.1,66,1.755,66,38.0,66,0.005556,66,1.741,96
2014,10,10,89.0,52,9.120,52,36.0,52,0.002624,52,1.711,112
2014,10,11,85.9,66,12.955,66,32.5,66,0.003218,66,1.743,126
2014,10,12,99.7,57,10.881,57,38.0,57,0.001580,57,1.699,133
2014,10,13,96.8,63,12.071,63,38.0,63,0.001497,63,1.617,137
2014,10,14,74.8,57,12.414,57,31.0,57,0.002810,57,1.653,120
2014,10,15,79.0,80,9.181,80,36.0,80,0.002361,80,1.391,149
2014,10,16,86.2,70,8.959,70,36.5,70,0.001630,70,1.506,144
2014,10,17,101.5,74,8.831,74,38.0,74,0.001720,74,1.535,169
