year,month,hour,average_rtt,average_rtt_n,download_throughput,download_throughput_n,minimum_rtt,minimum_rtt_n,packet_retransmit_rate,packet_retransmit_rate_n,upload_throughput,upload_throughput_n
2012,1,0,136.3,39,23.181,39,47.0,39,0.007149,39,8.394,71
2012,1,1,117.7,34,24.298,34,42.0,34,0.006798,34,9.086,74
2012,1,2,128.2,42,24.094,42,44.0,42,0.007606,42,20.113,65
2012,1,3,124.8,25,23.908,25,44.0,25,0.006842,25,20.509,51
2012,1,4,142.6,22,23.965,22,44.0,22,0.008089,22,19.696,33
2012,1,5,118.5,24,24.139,24,44.0,24,0.007017,24,20.473,33
2012,1,6,137.7,33,24.316,33,44.0,33,0.007736,33,19.966,49
2012,1,7,133.2,23,24.011,23,42.0,23,0.007825,23,19.226,46
2012,1,8,109.0,35,24.191,35,44.0,35,0.006868,35,16.387,72
2012,1,9,136.5,31,24.141,31,42.0,31,0.007894,31,15.452,72
2012,1,10,128.1,46,23.202,46,42.0,46,0.007798,46,12.011,79
2012,1,11,128.2,42,22.430,42,44.0,42,0.006884,42,8.474,80
2012,1,12,130.4,34,23.182,34,42.5,34,0.007693,34,8.770,71
2012,1,13,159.2,31,23.151,31,48.0,31,0.006671,31,4.397,68
2012,1,14,118.6,32,22.790,32,40.0,32,0.006737,32,5.209,78
2012,1,15,141.6,26,23.106,26,45.5,26,0.007262,26,4.936,61
2012,1,16,124.0,46,23.376,46,43.0,46,0.006570,46,10.355,100
2012,1,17,127.7,40,23.474,40,43.0,40,0.007581,40,5.331,80
2012,1,18,127.3,46,19.499,46,44.0,46,0.007031,46,5.546,94
2012,1,19,141.1,36,22.141,36,56.0,36,0.007081,36,4.777,77
2012,1,20,161.3,42,10.831,42,68.0,42,0.008643,42,2.408,104
2012,1,21,139.0,59,11.815,59,86.0,59,0.006776,59,4.620,122
2012,1,22,151.4,51,21.234,51,59.0,51,0.007085,51,5.607,95
2012,1,23,135.4,45,18.096,45,46.0,45,0.006765,45,9.947,89
2012,2,0,125.5,37,22.924,37,45.0,37,0.006447,37,8.826,85
2012,2,1,120.9,32,22.476,32,44.0,32,0.007395,32,10.970,64
2012,2,2,136.7,28,23.903,28,41.5,28,0.006357,28,14.267,63
2012,2,3,124.6,30,23.288,30,42.0,30,0.007572,30,17.718,60
2012,2,4,140.7,37,22.845,37,45.0,37,0.007825,37,19.596,59
2012,2,5,122.3,32,24.394,32,42.0,32,0.007471,32,20.812,54
2012,2,6,126.2,35,24.213,35,42.0,35,0.007473,35,20.600,52
2012,2,7,128.4,28,24.036,28,46.5,28,0.007537,28,20.298,56
2012,2,8,129.5,38,24.111,38,44.0,38,0.007204,38,12.094,65
2012,2,9,125.2,36,24.057,36,43.5,36,0.007127,36,12.692,72
2012,2,10,124.7,31,12.592,31,44.0,31,0.008295,31,4.376,62
2012,2,11,122.3,39,17.566,39,49.0,39,0.006070,39,6.804,77
2012,2,12,118.6,41,23.145,41,43.0,41,0.007017,41,4.726,76
2012,2,13,125.4,38,23.833,38,41.0,38,0.007593,38,6.720,85
2012,2,14,113.1,41,22.462,41,44.0,41,0.006773,41,11.004,86
2012,2,15,116.3,56,22.930,56,44.0,56,0.006798,56,6.157,99
2012,2,16,121.3,39,19.299,39,42.0,39,0.008226,39,4.656,97
2012,2,17,108.5,43,21.798,43,42.0,43,0.006006,43,9.913,91
2012,2,18,114.5,56,21.862,56,43.0,56,0.006529,56,4.730,108
2012,2,19,122.0,50,23.657,50,42.0,50,0.006733,50,9.017,111
2012,2,20,130.4,55,10.635,55,53.0,55,0.007675,55,2.010,113
2012,2,21,126.2,44,10.732,44,47.5,44,0.007363,44,1.889,127
2012,2,22,129.3,56,17.347,56,44.0,56,0.007370,56,4.094,118
2012,2,23,133.7,49,22.901,49,47.0,49,0.007714,49,4.399,110
2012,3,0,122.6,52,22.878,52,42.0,52,0.006744,52,10.316,100
2012,3,1,127.9,46,22.363,46,44.0,46,0.007425,46,17.252,77
2012,3,2,107.2,48,24.026,48,40.5,48,0.007519,48,17.253,70
2012,3,3,126.3,40,24.076,40,44.0,40,0.007019,40,19.904,68
2012,3,4,128.1,30,24.155,30,44.5,30,0.007220,30,20.447,44
2012,3,5,133.8,28,24.163,28,42.5,28,0.007668,28,19.362,45
2012,3,6,127.1,29,23.973,29,45.0,29,0.007191,29,20.224,51
2012,3,7,138.2,31,24.022,31,44.0,31,0.007831,31,20.498,50
2012,3,8,119.2,36,23.332,36,43.0,36,0.007415,36,20.375,64
2012,3,9,137.3,34,23.475,34,44.0,34,0.007604,34,10.484,65
2012,3,10,124.7,50,24.060,50,43.0,50,0.007071,50,14.752,97
2012,3,11,117.9,40,24.130,40,41.0,40,0.007291,40,12.308,82
2012,3,12,116.7,39,22.277,39,47.0,39,0.007083,39,7.520,87
2012,3,13,122.1,58,22.716,58,42.0,58,0.007749,58,9.600,103
2012,3,14,136.8,33,23.944,33,41.0,33,0.007340,33,10.803,65
2012,3,15,125.2,53,23.480,53,43.0,53,0.007388,53,11.769,102
2012,3,16,125.9,47,23.890,47,44.0,47,0.007541,47,4.776,100
2012,3,17,113.1,52,16.981,52,42.0,52,0.007615,52,3.333,92
2012,3,18,121.3,42,23.061,42,43.0,42,0.006955,42,4.091,97
2012,3,19,126.1,45,21.953,45,45.0,45,0.006616,45,4.449,106
2012,3,20,149.8,51,20.338,51,56.0,51,0.007951,51,4.086,113
2012,3,21,146.3,41,11.023,41,69.0,41,0.009195,41,3.334,105
2012,3,22,140.4,51,21.614,51,54.0,51,0.007784,51,5.248,101
2012,3,23,133.5,56,22.863,56,45.0,56,0.007567,56,11.926,93
2012,4,0,131.4,24,23.033,24,42.5,24,0.006942,24,10.168,47
2012,4,1,136.4,21,23.793,21,44.0,21,0.006868,21,5.158,35
2012,4,2,122.5,20,24.398,20,39.5,20,0.007171,20,19.784,37
2012,4,3,128.0,23,23.940,23,44.0,23,0.006754,23,19.428,40
2012,4,4,116.4,24,24.366,24,41.0,24,0.006821,24,20.703,32
2012,4,5,125.7,15,24.379,15,42.0,15,0.007437,15,20.133,26
2012,4,6,128.8,22,22.735,22,45.0,22,0.007712,22,20.412,31
2012,4,7,132.6,17,24.334,17,42.0,17,0.007642,17,20.320,29
2012,4,8,125.8,21,24.105,21,44.0,21,0.007697,21,13.725,38
2012,4,9,149.3,16,22.754,16,41.0,16,0.007848,16,15.129,39
2012,4,10,107.9,19,22.029,19,46.0,19,0.007460,19,7.382,45
2012,4,11,122.1,34,22.984,34,43.0,34,0.006973,34,20.379,58
2012,4,12,128.8,21,23.304,21,42.0,21,0.006556,21,13.558,45
2012,4,13,104.1,24,24.034,24,40.0,24,0.006202,24,11.668,49
2012,4,14,129.4,23,24.075,23,43.0,23,0.007204,23,8.404,64
2012,4,15,140.6,33,22.746,33,42.0,33,0.007424,33,10.953,60
2012,4,16,134.1,27,23.976,27,45.0,27,0.007877,27,11.648,55
2012,4,17,129.2,26,23.022,26,42.0,26,0.007183,26,11.788,59
2012,4,18,125.4,27,23.854,27,42.0,27,0.005082,27,13.418,59
2012,4,19,133.1,37,14.447,37,44.0,37,0.007306,37,4.184,82
2012,4,20,137.7,21,22.132,21,42.0,21,0.007244,21,3.647,53
2012,4,21,114.9,28,19.744,28,46.0,28,0.007545,28,4.167,55
2012,4,22,104.2,30,19.292,30,42.5,30,0.006893,30,4.692,58
2012,4,23,120.1,36,22.811,36,42.0,36,0.006555,36,4.082,76
2012,5,0,133.9,43,22.153,43,44.0,43,0.007498,43,7.934,92
2012,5,1,121.4,53,22.841,53,42.0,53,0.006696,53,9.075,89
2012,5,2,125.7,39,23.069,39,42.0,39,0.007546,39,7.502,75
2012,5,3,133.5,37,23.586,37,45.0,37,0.007302,37,16.696,64
2012,5,4,126.7,28,23.658,28,44.0,28,0.007235,28,20.288,55
2012,5,5,125.6,28,24.210,28,44.0,28,0.007204,28,19.982,46
2012,5,6,123.5,27,23.550,27,42.0,27,0.007395,27,20.272,55
2012,5,7,125.5,30,24.061,30,42.0,30,0.007521,30,20.305,55
2012,5,8,124.3,37,23.482,37,49.0,37,0.007258,37,10.822,88
2012,5,9,116.3,43,22.937,43,42.0,43,0.006967,43,12.320,74
2012,5,10,114.3,51,21.329,51,44.0,51,0.007018,51,5.090,97
2012,5,11,126.8,46,23.466,46,43.0,46,0.007117,46,8.695,88
2012,5,12,114.3,52,21.962,52,42.0,52,0.007116,52,7.301,102
2012,5,13,123.1,41,21.880,41,44.0,41,0.007348,41,4.691,89
2012,5,14,126.9,48,22.836,48,44.0,48,0.007197,48,5.977,123
2012,5,15,122.3,54,22.348,54,40.0,54,0.006805,54,5.144,105
2012,5,16,113.9,54,20.714,54,42.5,54,0.006977,54,4.106,118
2012,5,17,114.8,51,19.418,51,44.0,51,0.006930,51,5.380,114
2012,5,18,111.6,57,21.904,57,42.0,57,0.006999,57,4.910,130
2012,5,19,120.8,66,16.451,66,42.0,66,0.006343,66,4.361,139
2012,5,20,121.7,65,15.677,65,42.0,65,0.006717,65,4.649,138
2012,5,21,102.3,61,20.822,61,42.0,61,0.006670,61,4.172,141
