year,month,hour,average_rtt,average_rtt_n,download_throughput,download_throughput_n,minimum_rtt,minimum_rtt_n,packet_retransmit_rate,packet_retransmit_rate_n,upload_throughput,upload_throughput_n
2012,1,0,44.1,314,14.179,314,16.0,314,0.001195,314,2.892,514
2012,1,1,43.8,216,13.145,216,15.5,216,0.001101,216,2.856,363
2012,1,2,40.2,176,16.878,176,21.0,176,0.000981,176,2.854,300
2012,1,3,39.8,120,18.144,120,16.5,120,0.000976,120,2.854,225
2012,1,4,40.5,93,17.095,93,18.0,93,0.000796,93,2.840,175
2012,1,5,42.1,107,19.036,107,23.0,107,0.001225,107,2.901,188
2012,1,6,41.8,91,16.457,91,26.0,91,0.000906,91,2.918,171
2012,1,7,42.7,108,19.448,108,25.0,108,0.000829,108,2.935,202
2012,1,8,43.3,156,19.670,156,26.0,156,0.000902,156,2.894,256
2012,1,9,41.6,198,14.973,198,23.5,198,0.001069,198,2.926,346
2012,1,10,45.3,215,16.695,215,26.0,215,0.001409,215,2.936,342
2012,1,11,40.0,281,18.994,281,16.0,281,0.000905,281,2.968,462
2012,1,12,41.6,269,16.167,269,23.0,269,0.001082,269,2.932,453
2012,1,13,42.1,285,17.273,285,17.0,285,0.001140,285,2.896,481
2012,1,14,40.5,309,15.430,309,17.0,309,0.000883,309,2.971,511
2012,1,15,42.1,344,15.739,344,16.0,344,0.001032,344,2.895,559
2012,1,16,41.8,376,16.394,376,20.0,376,0.000851,375,2.892,604
2012,1,17,43.3,411,14.180,411,26.0,411,0.001167,411,2.893,717
2012,1,18,44.0,454,16.270,454,24.0,454,0.001059,454,2.932,778
2012,1,19,43.7,427,14.502,427,24.0,427,0.001306,427,2.934,700
2012,1,20,44.9,502,15.646,502,24.0,502,0.001071,502,2.876,841
2012,1,21,46.4,526,13.506,526,24.0,526,0.001250,526,2.893,879
2012,1,22,44.5,439,15.552,439,17.0,439,0.001082,439,2.891,718
2012,1,23,43.3,393,14.732,393,16.0,393,0.001237,393,2.892,667
2012,2,0,36.4,333,18.333,333,12.0,333,0.000687,333,2.893,609
2012,2,1,33.4,247,16.957,247,12.0,247,0.000722,247,2.854,436
2012,2,2,33.3,208,19.761,208,12.0,208,0.000596,208,2.970,376
2012,2,3,34.4,166,17.959,166,11.0,166,0.000482,166,2.853,278
2012,2,4,31.6,126,17.501,126,12.0,126,0.000573,126,2.812,242
2012,2,5,30.0,106,19.835,106,12.0,106,0.000709,106,2.814,208
2012,2,6,32.0,139,20.759,139,11.0,139,0.000623,139,2.893,243
2012,2,7,29.5,132,20.574,132,12.0,132,0.000565,131,2.973,237
2012,2,8,33.6,179,19.574,179,12.0,179,0.000780,178,2.935,310
2012,2,9,32.0,236,18.840,236,12.0,236,0.000700,235,2.956,374
2012,2,10,32.9,230,18.783,230,12.0,230,0.000713,230,2.935,416
2012,2,11,33.9,276,17.949,276,12.0,276,0.000619,276,2.898,517
2012,2,12,34.8,340,17.480,340,12.0,340,0.000784,339,2.892,569
2012,2,13,32.3,336,19.622,336,11.0,336,0.000661,336,2.886,591
2012,2,14,32.8,407,17.733,407,12.0,407,0.000693,407,2.896,673
2012,2,15,32.8,384,17.641,384,12.0,384,0.000725,384,2.896,630
2012,2,16,34.2,423,18.067,423,12.0,423,0.000836,421,2.865,704
2012,2,17,36.9,466,17.594,466,12.0,466,0.000804,464,2.886,814
2012,2,18,34.4,495,17.070,495,12.0,495,0.000877,495,2.893,812
2012,2,19,37.0,517,16.595,517,12.0,517,0.000907,517,2.892,870
2012,2,20,39.1,581,16.223,581,12.0,581,0.000773,581,2.899,978
2012,2,21,37.2,539,17.231,539,12.0,539,0.000654,539,2.893,942
2012,2,22,36.7,521,17.054,521,12.0,521,0.000750,521,2.857,867
2012,2,23,35.2,418,17.477,418,12.0,418,0.000838,418,2.897,723
2012,3,0,33.1,368,18.134,368,11.5,368,0.000864,368,2.852,658
2012,3,1,34.7,304,17.737,304,12.0,304,0.001110,304,2.853,481
2012,3,2,33.3,202,18.809,202,11.0,202,0.000748,202,2.892,336
2012,3,3,30.9,200,21.948,200,11.0,200,0.000577,200,2.894,295
2012,3,4,34.3,153,20.641,153,12.0,153,0.000588,153,2.889,253
2012,3,5,33.5,97,17.749,97,11.0,97,0.000887,97,2.852,183
2012,3,6,34.7,108,16.081,108,12.0,108,0.000909,108,2.887,208
2012,3,7,30.9,141,20.111,141,12.0,141,0.000775,141,2.894,240
2012,3,8,30.5,176,19.724,176,11.0,176,0.000506,176,2.892,317
2012,3,9,30.4,253,19.794,253,11.0,253,0.000671,253,2.930,402
2012,3,10,30.6,292,19.827,293,10.0,292,0.000759,293,2.933,478
2012,3,11,31.4,287,21.984,288,11.0,287,0.000633,288,2.951,541
2012,3,12,30.3,355,20.638,355,11.0,355,0.000650,355,2.928,575
2012,3,13,33.3,349,17.752,349,12.0,349,0.000731,349,2.893,551
2012,3,14,30.7,397,20.314,397,12.0,397,0.000618,397,2.928,689
2012,3,15,30.9,430,18.726,430,11.0,430,0.000724,430,2.887,712
2012,3,16,32.6,427,17.557,427,12.0,427,0.000791,427,2.934,731
2012,3,17,32.2,538,18.568,538,11.0,538,0.000713,538,2.930,861
2012,3,18,31.8,591,16.794,591,12.0,591,0.000798,590,2.872,945
2012,3,19,33.2,568,17.170,568,11.0,568,0.000862,568,2.925,945
2012,3,20,35.5,561,17.870,561,12.0,561,0.000770,561,2.893,938
2012,3,21,34.4,566,17.271,566,12.0,566,0.000840,566,2.888,975
2012,3,22,35.2,552,16.037,552,12.0,552,0.001000,552,2.886,924
2012,3,23,31.9,496,17.622,496,11.0,496,0.000796,496,2.927,838
2012,4,0,31.8,325,15.977,325,12.0,325,0.000759,323,2.891,570
2012,4,1,34.4,281,16.888,281,12.0,281,0.000893,281,2.888,444
2012,4,2,29.8,195,19.342,195,11.0,195,0.000665,195,2.931,299
