year,month,hour,average_rtt,average_rtt_n,download_throughput,download_throughput_n,minimum_rtt,minimum_rtt_n,packet_retransmit_rate,packet_retransmit_rate_n,upload_throughput,upload_throughput_n
2012,1,0,64.0,174,11.839,174,31.0,174,0.001452,174,3.158,395
2012,1,1,58.8,107,12.846,107,32.0,107,0.002084,107,3.129,240
2012,1,2,62.5,69,10.645,69,33.0,69,0.002223,69,3.234,180
2012,1,3,63.3,47,14.953,47,28.0,47,0.001170,47,3.255,112
2012,1,4,65.3,32,11.920,32,36.5,32,0.002133,32,3.149,84
2012,1,5,59.3,32,10.356,32,29.0,32,0.000901,32,3.015,72
2012,1,6,48.9,29,15.449,29,30.0,29,0.001637,29,3.087,93
2012,1,7,67.9,48,11.237,48,37.0,48,0.002251,48,3.154,103
2012,1,8,59.4,67,13.793,67,28.0,67,0.001397,67,3.056,182
2012,1,9,66.3,98,12.115,98,34.0,98,0.001783,98,3.214,228
2012,1,10,72.4,129,12.335,129,31.0,129,0.002129,129,3.175,290
2012,1,11,64.4,157,11.057,157,31.0,157,0.002622,157,3.092,339
2012,1,12,69.1,176,11.870,176,31.0,176,0.002134,176,3.094,398
2012,1,13,66.7,152,12.057,153,35.5,152,0.001990,153,3.212,364
2012,1,14,67.4,169,14.087,169,30.0,169,0.001952,169,3.125,379
2012,1,15,62.4,207,11.175,207,36.0,207,0.002398,207,3.133,440
2012,1,16,68.3,181,11.046,181,36.0,181,0.002613,181,3.172,471
2012,1,17,70.2,219,12.410,219,37.0,219,0.002091,219,3.172,522
2012,1,18,69.7,231,10.357,231,33.0,231,0.002330,231,3.124,514
2012,1,19,67.2,236,9.811,236,37.0,236,0.002550,236,3.032,569
2012,1,20,84.0,271,9.850,271,43.0,271,0.002845,271,3.010,617
2012,1,21,97.3,292,7.126,292,47.0,292,0.002808,292,2.951,647
2012,1,22,86.8,238,8.372,238,45.5,238,0.004224,238,2.923,508
2012,1,23,72.9,211,10.349,211,38.0,211,0.002539,211,3.064,472
2012,2,0,68.1,194,12.233,194,31.0,194,0.003272,194,3.050,414
2012,2,1,67.1,123,11.847,123,38.0,123,0.002475,123,3.092,275
2012,2,2,74.8,84,9.513,84,31.0,84,0.002298,84,3.078,199
2012,2,3,67.9,65,13.032,65,36.0,65,0.001367,65,3.173,149
2012,2,4,77.6,50,7.345,50,34.5,50,0.001893,50,3.215,105
2012,2,5,59.5,38,14.272,38,36.5,38,0.002300,38,3.250,80
2012,2,6,69.7,42,8.304,42,33.5,42,0.001546,42,2.993,92
2012,2,7,56.4,68,10.079,68,29.5,68,0.002264,68,3.021,156
2012,2,8,58.8,96,13.439,96,28.0,96,0.001690,96,3.174,216
2012,2,9,58.0,105,13.007,105,32.0,105,0.001597,105,3.093,249
2012,2,10,64.3,124,10.534,124,32.0,124,0.002416,124,3.193,321
2012,2,11,64.0,178,12.955,178,30.0,178,0.001683,178,3.174,385
2012,2,12,70.0,193,14.221,193,33.0,193,0.001842,193,3.086,408
2012,2,13,67.7,183,11.284,183,36.0,183,0.001955,183,3.130,402
2012,2,14,70.5,168,13.569,168,33.5,168,0.002256,168,3.112,389
2012,2,15,69.0,193,11.132,193,37.0,193,0.001958,193,3.103,434
2012,2,16,63.1,236,10.600,236,37.0,236,0.001813,236,3.135,514
2012,2,17,70.4,282,10.976,282,34.0,282,0.001945,282,3.084,590
2012,2,18,66.2,295,12.746,295,35.0,295,0.001732,295,3.058,591
2012,2,19,66.1,266,11.370,266,33.0,266,0.002459,266,3.154,591
2012,2,20,64.3,320,10.757,320,36.0,320,0.002405,320,3.164,708
2012,2,21,71.8,338,8.985,338,39.0,338,0.002957,338,3.009,690
2012,2,22,79.0,295,8.103,295,40.0,295,0.002577,295,3.010,637
2012,2,23,72.8,234,12.929,234,32.5,234,0.002123,234,3.128,543
2012,3,0,58.1,231,13.856,231,26.0,231,0.001559,231,3.052,491
2012,3,1,59.7,142,13.178,142,28.0,142,0.001602,142,3.201,337
2012,3,2,70.8,80,10.659,80,30.5,80,0.001676,80,3.130,224
2012,3,3,73.4,62,10.312,62,27.5,62,0.002059,62,3.047,138
2012,3,4,54.9,40,7.552,40,23.0,40,0.001570,40,3.013,104
2012,3,5,62.2,38,15.688,38,25.5,38,0.001357,38,3.085,109
2012,3,6,46.7,40,16.523,40,23.5,40,0.001247,40,3.209,105
2012,3,7,61.7,60,12.510,60,30.0,60,0.001523,60,3.251,154
2012,3,8,54.0,84,17.127,84,27.5,84,0.000930,84,3.145,230
2012,3,9,54.9,114,11.985,114,27.5,114,0.001833,114,3.169,267
2012,3,10,59.4,163,15.114,163,28.0,163,0.001437,163,3.206,357
