year,month,hour,average_rtt,average_rtt_n,download_throughput,download_throughput_n,minimum_rtt,minimum_rtt_n,packet_retransmit_rate,packet_retransmit_rate_n,upload_throughput,upload_throughput_n
2012,1,0,104.5,70,2.503,70,54.0,70,0.008012,70,0.427,114
2012,1,1,99.7,48,2.559,48,47.5,48,0.013270,48,0.445,84
2012,1,2,105.1,37,2.507,37,54.0,37,0.011796,37,0.483,75
2012,1,3,144.0,19,2.931,19,58.0,19,0.015217,19,0.435,37
2012,1,4,122.9,24,1.857,24,62.0,24,0.012991,24,0.435,45
2012,1,5,126.5,17,2.524,17,57.0,17,0.013267,17,0.549,37
2012,1,6,151.2,14,1.348,14,55.5,14,0.015770,14,0.407,42
2012,1,7,95.4,36,4.294,36,58.0,36,0.008858,36,0.525,78
2012,1,8,76.0,44,3.412,44,45.0,44,0.008291,44,0.533,89
2012,1,9,93.4,49,2.820,49,43.0,49,0.009791,49,0.586,102
2012,1,10,102.5,60,2.321,60,56.0,60,0.010532,60,0.458,122
2012,1,11,116.5,79,1.848,79,59.0,79,0.012157,78,0.518,142
2012,1,12,96.7,50,3.148,50,53.0,50,0.011226,50,0.462,107
2012,1,13,117.6,80,2.425,80,54.0,80,0.006753,80,0.489,147
2012,1,14,118.7,73,1.924,73,55.0,73,0.012388,72,0.452,164
2012,1,15,100.5,69,2.531,69,46.0,69,0.011154,69,0.446,146
2012,1,16,109.4,131,1.784,131,59.0,131,0.011164,131,0.446,205
2012,1,17,110.5,118,1.738,118,57.0,118,0.010846,118,0.443,199
2012,1,18,102.1,100,2.561,100,60.5,100,0.012677,100,0.449,183
2012,1,19,132.2,127,2.589,127,80.0,127,0.011299,127,0.498,239
2012,1,20,133.4,97,1.389,97,86.0,97,0.010909,97,0.433,193
2012,1,21,148.3,113,1.879,113,90.0,113,0.013793,113,0.466,184
2012,1,22,130.2,102,2.250,102,75.5,102,0.012424,102,0.480,187
2012,1,23,113.6,74,2.246,74,65.0,74,0.012139,74,0.457,146
2012,2,0,107.8,77,3.287,77,54.0,77,0.007529,77,0.540,130
2012,2,1,92.4,67,2.570,67,60.0,67,0.009274,67,0.532,122
2012,2,2,109.4,34,1.979,34,55.5,34,0.012779,34,0.473,67
2012,2,3,69.3,41,2.533,41,46.0,41,0.010753,41,0.489,83
2012,2,4,117.8,29,3.634,29,66.0,29,0.011335,29,0.607,62
2012,2,5,99.4,46,2.708,46,62.0,46,0.010208,46,0.468,86
2012,2,6,118.3,36,1.427,36,62.0,36,0.011356,36,0.473,76
2012,2,7,117.8,42,2.940,42,51.0,42,0.009688,42,0.457,82
2012,2,8,92.1,55,2.758,55,52.0,55,0.008705,55,0.429,115
2012,2,9,100.2,56,2.759,56,51.5,56,0.009124,56,0.428,100
2012,2,10,105.1,77,2.908,77,54.0,77,0.008633,77,0.534,130
2012,2,11,107.4,73,2.882,73,51.0,73,0.010880,73,0.558,144
2012,2,12,99.6,71,2.515,71,41.0,71,0.008216,69,0.523,149
2012,2,13,113.9,71,2.488,71,54.0,71,0.007270,71,0.468,133
2012,2,14,94.6,69,2.798,69,53.0,69,0.008083,69,0.544,164
2012,2,15,109.6,92,2.022,92,59.0,92,0.013383,92,0.524,175
2012,2,16,102.7,95,2.537,95,49.0,95,0.008171,95,0.482,197
2012,2,17,118.9,97,2.126,97,56.0,97,0.010604,97,0.431,190
2012,2,18,101.5,131,3.496,131,49.0,131,0.007309,131,0.564,244
2012,2,19,120.0,162,2.042,162,58.0,162,0.008807,162,0.478,286
2012,2,20,124.9,163,2.084,164,62.0,163,0.012968,164,0.433,296
2012,2,21,115.8,119,1.719,120,59.0,119,0.011858,120,0.426,224
2012,2,22,98.7,155,2.827,157,54.0,155,0.010125,157,0.524,262
2012,2,23,109.9,85,2.856,86,56.0,85,0.006782,86,0.428,158
2012,3,0,82.9,87,4.023,87,46.0,87,0.007105,87,0.592,151
2012,3,1,90.5,57,3.780,57,48.0,57,0.008583,57,0.543,123
2012,3,2,95.3,33,4.083,33,54.0,33,0.007269,33,0.432,92
2012,3,3,75.6,39,5.248,39,46.0,39,0.008210,39,0.495,81
2012,3,4,101.8,37,3.857,37,47.0,37,0.006443,37,0.593,64
2012,3,5,127.4,27,1.463,27,65.0,27,0.013390,27,0.416,56
2012,3,6,95.7,26,6.417,26,44.0,26,0.007512,26,0.571,52
2012,3,7,96.0,36,4.233,36,41.5,36,0.009807,36,0.574,74
2012,3,8,75.7,49,2.688,49,51.0,49,0.010650,49,0.534,81
2012,3,9,120.9,43,2.272,43,50.0,43,0.009800,43,0.432,86
2012,3,10,85.0,68,4.551,68,47.0,68,0.007645,68,0.587,133
2012,3,11,84.6,81,3.611,81,48.0,81,0.006369,81,0.589,151
2012,3,12,92.6,61,4.437,61,56.0,61,0.007005,61,0.588,133
2012,3,13,71.4,77,5.835,77,44.0,77,0.006298,77,0.480,151
2012,3,14,92.7,79,3.194,79,48.0,79,0.006829,79,0.553,157
2012,3,15,88.0,105,4.323,105,47.0,105,0.007785,105,0.560,184
2012,3,16,126.0,108,2.761,108,50.0,108,0.008974,108,0.484,222
2012,3,17,92.4,108,2.851,108,52.0,108,0.008042,108,0.529,212
2012,3,18,95.5,109,2.746,109,52.0,109,0.008519,108,0.449,208
2012,3,19,102.0,123,2.457,123,53.0,123,0.009475,123,0.523,229
2012,3,20,111.6,128,2.645,128,50.0,128,0.008164,128,0.548,233
2012,3,21,105.0,167,2.715,167,56.0,167,0.009718,167,0.524,268
2012,3,22,88.6,99,2.475,99,50.0,99,0.009524,99,0.530,190
2012,3,23,79.6,93,3.421,93,45.0,93,0.006112,93,0.525,177
2012,4,0,96.1,81,2.793,81,55.0,81,0.009509,81,0.561,133
2012,4,1,102.4,57,2.809,57,53.0,57,0.007677,57,0.493,89
2012,4,2,107.1,30,4.623,30,55.0,30,0.008256,30,0.463,67
2012,4,3,80.0,43,2.809,43,53.0,43,0.007465,43,0.585,68
2012,4,4,73.2,21,2.286,21,45.0,21,0.011468,21,0.540,42
2012,4,5,109.8,13,1.795,13,40.0,13,0.028169,13,0.426,35
2012,4,6,89.0,30,2.551,30,49.0,30,0.009037,30,0.501,50
2012,4,7,85.8,40,2.821,40,48.0,40,0.008139,40,0.512,65
2012,4,8,85.6,40,3.729,40,49.5,40,0.007103,40,0.589,88
2012,4,9,91.0,45,3.555,45,50.0,45,0.008547,45,0.452,93
2012,4,10,78.0,57,3.144,57,41.0,57,0.006959,57,0.491,116
2012,4,11,91.0,58,4.569,58,46.0,58,0.006475,58,0.567,118
2012,4,12,93.4,54,3.616,54,48.5,54,0.006957,54,0.587,117
2012,4,13,80.8,78,4.714,78,45.0,78,0.006655,78,0.601,138
2012,4,14,86.4,75,2.862,75,52.0,75,0.008615,75,0.537,135
2012,4,15,102.9,84,2.849,84,55.0,84,0.009716,84,0.474,158
2012,4,16,83.5,79,3.667,79,44.0,79,0.006293,79,0.570,150
2012,4,17,97.9,84,2.824,84,47.5,84,0.008756,84,0.553,164
2012,4,18,109.8,78,2.831,78,54.0,78,0.009646,77,0.546,159
2012,4,19,102.6,109,2.737,109,52.0,109,0.009315,109,0.521,183
2012,4,20,96.4,140,2.961,140,53.5,140,0.009455,140,0.549,244
2012,4,21,113.9,104,2.231,105,62.0,104,0.009735,105,0.519,199
2012,4,22,108.6,100,2.362,101,63.0,100,0.010608,101,0.550,167
