year,month,day,average_rtt,average_rtt_n,download_throughput,download_throughput_n,minimum_rtt,minimum_rtt_n,packet_retransmit_rate,packet_retransmit_rate_n,upload_throughput,upload_throughput_n
2014,11,20,53.1,129,22.711,129,18.0,129,0.000927,129,4.594,197
2014,11,21,55.2,167,14.934,167,21.0,167,0.001265,167,4.602,244
2014,11,22,61.4,183,19.667,183,28.0,183,0.001356,183,4.631,289
2014,11,23,59.0,201,17.439,201,26.0,201,0.001433,201,4.631,318
2014,11,24,55.2,145,15.057,145,28.0,145,0.001387,145,4.644,249
2014,11,25,51.9,184,20.561,184,19.5,184,0.000924,184,4.646,276
2014,11,26,48.2,164,21.121,164,18.0,164,0.001020,164,5.040,255
2014,11,27,51.6,176,17.793,176,25.0,176,0.000829,176,5.008,272
2014,11,28,56.6,178,14.232,178,27.0,178,0.001193,178,4.591,292
2014,11,29,60.0,191,14.913,191,22.0,191,0.001168,191,4.648,289
2014,11,30,62.9,211,15.184,211,29.0,211,0.001391,211,4.639,318
2014,12,1,51.9,162,18.368,162,24.0,162,0.001170,162,4.637,241
2014,12,2,50.0,200,15.961,200,21.0,200,0.001530,200,4.601,284
2014,12,3,50.9,140,15.938,140,22.0,140,0.001453,140,4.639,224
2014,12,4,62.0,169,17.941,169,30.0,169,0.001067,169,4.610,261
2014,12,5,66.7,148,15.549,148,26.5,148,0.001224,148,4.565,243
2014,12,6,66.8,201,17.324,201,23.0,201,0.001047,201,4.902,311
2014,12,7,77.7,175,19.610,175,41.0,175,0.001080,175,5.037,279
2014,12,8,56.2,160,15.956,160,28.0,160,0.001253,160,4.798,253
2014,12,9,58.1,198,17.374,198,28.0,198,0.001336,198,4.883,293
2014,12,10,51.3,173,18.219,173,19.0,173,0.001008,173,5.328,279
2014,12,11,53.1,174,20.136,174,20.5,174,0.001111,174,4.869,260
2014,12,12,57.9,191,17.460,191,22.0,191,0.000836,191,4.619,308
2014,12,13,53.9,228,19.310,228,20.0,228,0.001046,228,4.657,353
2014,12,14,56.6,202,16.453,202,22.0,202,0.001451,202,4.634,312
2014,12,15,57.3,153,22.462,153,24.0,153,0.001375,153,4.589,241
2014,12,16,59.9,168,24.746,168,23.5,168,0.001157,168,4.621,257
2014,12,17,60.3,171,20.516,171,26.0,171,0.000573,171,5.734,273
2014,12,18,58.7,201,16.820,201,26.0,201,0.001092,201,4.611,296
2014,12,19,60.9,166,19.332,166,25.0,166,0.001190,166,4.640,243
2014,12,20,54.3,170,19.651,170,24.0,170,0.000919,170,4.654,285
2014,12,21,54.1,237,16.241,237,27.0,237,0.001221,237,4.655,359
2014,12,22,57.5,167,20.148,167,32.0,167,0.000779,167,4.601,279
2014,12,23,50.7,192,17.429,192,27.0,192,0.000767,192,4.608,277
2014,12,24,60.5,253,17.016,253,37.0,253,0.000730,253,4.607,392
2014,12,25,58.1,237,18.268,237,30.0,237,0.001213,237,4.604,353
2014,12,26,59.4,238,17.354,238,24.5,238,0.000993,238,4.645,371
2014,12,27,61.1,245,14.926,245,28.0,245,0.001154,245,4.605,383
2014,12,28,56.6,221,16.646,221,29.0,221,0.001232,221,4.799,343
2014,12,29,62.7,253,18.070,253,28.0,253,0.001177,253,4.636,355
2014,12,30,50.6,190,18.497,190,18.0,190,0.000684,190,5.287,294
2014,12,31,48.9,165,16.419,165,20.0,165,0.000743,165,4.816,264
