year,month,hour,average_rtt,average_rtt_n,download_throughput,download_throughput_n,minimum_rtt,minimum_rtt_n,packet_retransmit_rate,packet_retransmit_rate_n,upload_throughput,upload_throughput_n
2014,9,0,33.3,17,11.910,17,16.0,17,0.001127,17,15.795,22
2014,9,1,23.2,3,9.498,3,16.0,3,0.003395,3,26.658,5
2014,9,2,29.9,2,19.691,2,12.5,2,0.000728,2,13.285,10
2014,9,3,118.9,6,14.916,6,20.0,6,0.001824,6,7.804,8
2014,9,4,9.8,1,48.770,1,7.0,1,0.000282,1,23.839,3
2014,9,5,25.3,1,18.435,1,10.0,1,0.001920,1,13.516,1
2014,9,6,84.1,5,34.401,5,10.0,5,0.002004,5,19.705,14
2014,9,7,130.6,5,17.078,5,13.0,5,0.004512,5,13.807,11
2014,9,8,60.7,14,22.208,14,13.5,14,0.003181,14,14.072,23
2014,9,9,76.1,15,17.651,15,14.0,15,0.001259,15,17.152,22
2014,9,10,36.4,7,16.073,7,12.0,7,0.005556,7,15.977,13
2014,9,11,99.3,11,2.340,11,46.0,11,0.003017,11,3.706,19
2014,9,12,48.3,18,10.967,18,18.0,18,0.002718,18,12.561,24
2014,9,13,84.8,12,1.892,12,33.0,12,0.006908,12,10.937,20
2014,9,14,88.8,12,1.442,12,48.5,12,0.026127,12,7.741,22
2014,9,15,49.1,11,8.634,11,19.0,11,0.003384,11,14.878,12
2014,9,16,62.1,18,0.972,18,48.5,18,0.034038,18,8.214,28
2014,9,17,63.4,31,0.754,31,40.0,31,0.020089,31,6.877,40
2014,9,18,55.4,37,0.638,37,32.0,37,0.060284,37,11.262,44
2014,9,19,54.6,54,0.526,54,33.0,54,0.064831,54,7.433,58
2014,9,20,72.9,51,0.444,51,53.0,51,0.069444,51,6.750,61
2014,9,21,64.6,60,0.408,60,37.5,60,0.077142,60,10.115,73
2014,9,22,62.7,50,0.607,50,30.0,50,0.064994,50,11.744,57
2014,9,23,48.5,24,1.961,24,19.5,24,0.013638,24,9.470,36
2014,10,0,50.1,47,13.855,47,15.0,47,0.001693,47,5.613,104
2014,10,1,54.0,30,14.208,30,18.0,30,0.001334,30,12.002,81
2014,10,2,47.0,21,27.612,21,17.0,21,0.000606,21,11.045,54
2014,10,3,31.2,10,24.697,10,13.5,10,0.000760,10,25.019,26
2014,10,4,58.6,19,21.206,19,15.0,19,0.001957,19,16.164,32
2014,10,5,53.6,22,13.193,22,14.5,22,0.003181,22,10.459,38
2014,10,6,70.1,28,17.835,28,14.0,28,0.001617,28,10.794,54
2014,10,7,98.3,27,14.895,27,15.0,27,0.001878,27,6.689,73
2014,10,8,73.7,41,18.637,41,12.0,41,0.001283,41,10.495,96
2014,10,9,70.9,46,13.343,46,14.0,46,0.002973,46,10.245,98
2014,10,10,65.9,45,13.544,45,23.0,45,0.002276,45,4.110,129
2014,10,11,59.6,64,11.973,64,15.5,64,0.002481,64,8.897,138
2014,10,12,85.5,77,9.574,77,33.0,77,0.002700,77,6.184,141
2014,10,13,55.9,63,12.599,63,17.0,63,0.001731,63,7.696,120
2014,10,14,115.3,39,10.894,39,46.0,39,0.004381,39,1.577,100
2014,10,15,68.7,43,12.644,43,22.0,43,0.002913,43,7.104,109
2014,10,16,55.6,69,14.476,69,24.0,69,0.002158,69,10.121,127
2014,10,17,68.9,81,14.093,81,22.0,81,0.001992,81,10.443,154
2014,10,18,69.7,105,13.171,105,19.0,105,0.002930,105,8.733,197
2014,10,19,63.9,144,10.465,144,15.0,144,0.002978,144,7.473,240
2014,10,20,55.5,145,2.686,145,26.0,145,0.011368,145,9.874,202
2014,10,21,52.0,181,2.653,181,24.0,181,0.013746,181,9.383,242
2014,10,22,51.9,166,5.820,166,18.0,166,0.006238,166,5.571,233
2014,10,23,48.7,112,8.642,112,15.5,112,0.004250,112,9.651,197
2014,11,0,36.2,97,1.164,97,19.0,97,0.037400,97,12.969,109
2014,11,1,32.3,63,7.721,63,14.0,63,0.002923,63,14.444,72
2014,11,2,46.5,34,13.768,34,13.5,34,0.002490,34,15.691,51
2014,11,3,97.8,4,11.042,4,21.5,4,0.003862,4,7.403,17
2014,11,4,56.5,14,23.292,14,19.0,14,0.001445,14,17.888,38
2014,11,5,59.8,12,16.651,12,16.0,12,0.000948,12,17.160,23
2014,11,6,64.9,31,13.527,31,13.0,31,0.004996,31,12.540,54
2014,11,7,44.7,31,13.054,31,15.0,31,0.001696,31,9.877,81
2014,11,8,44.7,69,10.068,69,15.0,69,0.002911,69,9.730,125
2014,11,9,46.0,69,10.491,69,18.0,69,0.002925,69,10.274,111
2014,11,10,38.1,94,6.127,94,16.5,94,0.003995,94,6.194,122
2014,11,11,57.2,85,3.013,85,24.0,85,0.005195,85,5.139,113
2014,11,12,55.1,83,2.735,83,22.0,83,0.007663,83,7.896,106
2014,11,13,45.2,89,2.017,89,25.0,89,0.015480,89,6.247,112
2014,11,14,67.6,103,2.205,103,38.0,103,0.012094,103,6.532,129
2014,11,15,65.1,101,2.295,101,29.0,101,0.015566,101,4.250,128
2014,11,16,59.2,113,0.974,113,28.0,113,0.030769,113,5.595,142
2014,11,17,52.3,158,0.748,158,31.0,158,0.053688,158,8.685,191
