year,month,hour,average_rtt,average_rtt_n,download_throughput,download_throughput_n,minimum_rtt,minimum_rtt_n,packet_retransmit_rate,packet_retransmit_rate_n,upload_throughput,upload_throughput_n
2012,1,0,102.3,507,8.069,507,47.0,507,0.003473,507,0.778,867
2012,1,1,106.9,359,8.300,360,59.0,359,0.003207,360,0.773,650
2012,1,2,105.6,324,8.168,324,78.0,324,0.003428,324,0.783,534
2012,1,3,103.2,243,8.302,243,79.0,243,0.002425,243,0.782,418
2012,1,4,95.5,143,9.269,143,51.0,143,0.003014,143,0.769,271
2012,1,5,87.5,132,11.024,132,44.0,132,0.002342,132,0.785,244
2012,1,6,91.2,82,10.791,82,35.5,82,0.002364,82,0.785,171
2012,1,7,65.2,115,12.138,115,36.0,115,0.002578,115,0.745,211
2012,1,8,56.8,175,11.380,175,38.0,175,0.002396,175,0.765,310
2012,1,9,62.4,197,11.487,197,39.0,197,0.002275,197,0.802,361
2012,1,10,63.9,238,12.586,238,38.0,238,0.002180,238,0.773,419
2012,1,11,62.6,267,9.222,267,38.0,267,0.002613,267,0.793,480
2012,1,12,74.7,338,9.456,338,40.0,338,0.002223,338,0.774,611
2012,1,13,81.8,336,9.268,336,42.0,336,0.002365,336,0.790,568
2012,1,14,89.6,383,9.042,383,41.0,383,0.002709,383,0.791,679
2012,1,15,89.0,391,8.429,391,41.0,391,0.002751,391,0.785,697
2012,1,16,90.7,482,8.199,482,42.0,482,0.003135,482,0.786,850
2012,1,17,87.0,492,7.817,493,41.5,492,0.003123,493,0.783,852
2012,1,18,84.3,507,9.456,507,41.0,507,0.003018,507,0.781,853
2012,1,19,84.5,561,7.231,561,41.0,561,0.003279,561,0.786,941
2012,1,20,89.1,647,8.274,647,41.0,647,0.003311,647,0.777,1025
2012,1,21,91.7,621,7.280,621,42.0,621,0.003456,621,0.784,1058
2012,1,22,96.5,504,7.371,504,42.5,504,0.003118,504,0.783,836
2012,1,23,95.9,593,8.160,593,42.0,593,0.003754,593,0.781,924
2012,2,0,100.5,491,7.948,491,45.0,491,0.003257,491,0.773,888
2012,2,1,101.9,435,8.214,435,59.0,435,0.002841,435,0.782,790
2012,2,2,104.1,277,8.637,277,76.0,277,0.002812,277,0.786,549
2012,2,3,105.2,203,9.189,203,78.0,203,0.002581,203,0.774,393
2012,2,4,100.4,146,9.508,146,77.5,146,0.003370,146,0.781,299
2012,2,5,93.2,124,10.272,124,48.0,124,0.002812,124,0.766,242
2012,2,6,93.3,126,10.713,126,43.0,126,0.002525,126,0.770,230
2012,2,7,61.1,140,10.252,140,37.0,140,0.002610,140,0.787,259
2012,2,8,61.8,171,9.742,171,36.0,171,0.002639,171,0.799,327
2012,2,9,64.2,200,10.450,200,38.0,200,0.002056,200,0.797,385
2012,2,10,69.9,280,10.168,280,37.0,280,0.003150,280,0.786,480
2012,2,11,73.4,305,9.832,305,41.0,305,0.002348,305,0.801,587
2012,2,12,76.4,384,9.332,384,40.0,384,0.002782,384,0.784,654
2012,2,13,77.4,405,9.941,405,39.0,405,0.002741,404,0.794,740
2012,2,14,90.4,409,8.481,409,41.0,409,0.003050,409,0.778,758
2012,2,15,74.3,466,9.359,466,40.0,466,0.002663,466,0.788,790
2012,2,16,74.9,537,9.446,537,39.0,537,0.002842,537,0.785,920
2012,2,17,75.9,495,9.071,495,41.0,495,0.002383,494,0.795,902
2012,2,18,78.5,598,8.323,598,38.0,598,0.002768,598,0.779,1049
2012,2,19,81.9,630,8.609,630,40.0,630,0.002736,630,0.780,1081
2012,2,20,73.1,638,8.580,638,40.0,638,0.002625,637,0.789,1087
2012,2,21,93.1,699,7.158,699,40.0,699,0.003642,699,0.775,1150
2012,2,22,85.5,671,8.352,671,40.0,671,0.003425,671,0.775,1118
2012,2,23,95.3,566,8.804,566,43.0,566,0.003049,565,0.774,1014
2012,3,0,103.7,498,7.465,498,48.0,498,0.003623,496,0.796,951
2012,3,1,112.0,346,7.214,346,76.0,346,0.003047,345,0.792,716
2012,3,2,109.5,292,7.349,292,79.0,292,0.002833,290,0.782,590
2012,3,3,115.0,232,5.623,232,80.0,232,0.003327,232,0.780,464
2012,3,4,108.2,161,7.561,161,79.0,161,0.002433,160,0.784,348
2012,3,5,96.2,124,8.925,124,76.5,124,0.002573,124,0.784,249
2012,3,6,94.9,136,9.700,136,47.5,136,0.001755,136,0.803,281
2012,3,7,88.3,156,11.051,156,43.0,156,0.001796,155,0.802,283
2012,3,8,72.0,170,10.576,170,39.0,170,0.002259,170,0.803,319
2012,3,9,74.6,208,9.524,208,35.0,208,0.002216,207,0.800,372
2012,3,10,70.7,280,9.430,280,36.0,280,0.002471,280,0.804,481
2012,3,11,77.0,305,9.428,305,37.0,305,0.002155,305,0.802,550
2012,3,12,84.7,357,9.294,357,43.0,357,0.002855,357,0.798,646
2012,3,13,86.8,408,8.294,408,43.0,408,0.003171,406,0.795,706
2012,3,14,85.9,395,8.597,396,41.0,395,0.002350,394,0.794,731
2012,3,15,83.7,468,8.756,468,41.0,468,0.002216,468,0.793,876
2012,3,16,87.6,420,7.873,420,38.0,420,0.002986,420,0.797,793
2012,3,17,82.7,548,8.009,548,42.0,548,0.002850,546,0.790,941
2012,3,18,84.1,537,7.871,537,40.0,537,0.002841,536,0.795,954
2012,3,19,85.9,637,7.853,638,40.0,637,0.003019,637,0.798,1065
2012,3,20,77.3,649,7.585,649,40.0,649,0.003060,647,0.798,1152
2012,3,21,87.1,644,7.605,644,41.5,644,0.002806,644,0.799,1166
2012,3,22,91.4,616,7.998,617,43.0,616,0.002649,616,0.794,1121
2012,3,23,100.7,580,7.714,580,45.0,580,0.002896,577,0.793,1047
2012,4,0,94.9,473,8.803,473,48.0,473,0.002485,473,0.804,927
2012,4,1,98.2,374,8.684,374,49.5,374,0.002780,374,0.803,733
2012,4,2,95.2,285,8.678,286,76.0,285,0.002499,286,0.802,534
2012,4,3,94.0,220,10.351,220,46.0,220,0.002455,220,0.804,410
2012,4,4,89.2,153,10.432,153,46.0,153,0.002065,153,0.801,293
