year,month,hour,average_rtt,average_rtt_n,download_throughput,download_throughput_n,minimum_rtt,minimum_rtt_n,packet_retransmit_rate,packet_retransmit_rate_n,upload_throughput,upload_throughput_n
2014,9,0,37.7,21,17.646,21,17.0,21,0.001224,21,5.822,30
2014,9,1,39.4,12,21.591,12,22.0,12,0.000574,12,5.888,18
2014,9,2,40.6,16,16.420,16,22.0,16,0.001153,16,5.897,22
2014,9,3,43.2,14,24.208,14,18.0,14,0.000921,14,5.429,18
2014,9,4,87.2,5,5.038,5,18.0,5,0.001230,5,5.824,9
2014,9,5,31.2,11,24.500,11,12.0,11,0.001083,11,5.773,17
2014,9,6,43.2,10,5.093,10,19.5,10,0.003794,10,4.446,16
2014,9,7,36.5,23,7.794,23,20.0,23,0.002242,23,6.109,31
2014,9,8,32.9,25,11.085,25,19.0,25,0.002323,25,5.855,29
2014,9,9,37.9,34,13.654,34,23.5,34,0.001293,34,5.835,40
2014,9,10,37.0,52,6.128,52,20.0,52,0.002130,52,5.106,76
2014,9,11,33.1,33,13.247,33,18.0,33,0.001131,33,5.509,45
2014,9,12,42.9,25,13.036,25,20.0,25,0.001801,25,5.761,32
2014,9,13,31.8,27,14.200,27,15.0,27,0.001948,27,5.750,32
2014,9,14,32.9,31,10.962,31,21.0,31,0.001668,31,5.851,33
2014,9,15,33.4,34,8.714,34,20.0,34,0.001416,34,5.700,42
2014,9,16,36.4,43,8.281,43,17.0,43,0.002167,43,5.870,54
2014,9,17,30.9,44,10.443,44,20.0,44,0.001686,44,5.810,59
2014,9,18,35.4,41,9.400,41,20.0,41,0.002320,41,5.843,45
2014,9,19,40.2,58,8.279,58,19.0,58,0.001783,58,4.707,72
2014,9,20,33.7,72,7.325,72,20.0,72,0.002121,72,5.613,93
2014,9,21,37.1,71,5.930,71,19.0,71,0.002442,71,4.949,83
2014,9,22,35.0,49,11.651,49,20.0,49,0.001474,49,5.802,59
2014,9,23,37.9,40,7.702,40,20.5,40,0.002446,40,5.862,53
2014,10,0,53.0,159,15.938,159,21.0,159,0.001460,159,5.706,219
2014,10,1,43.7,114,16.643,114,19.0,114,0.000984,114,5.843,165
2014,10,2,44.8,90,18.880,90,20.0,90,0.002017,90,4.721,118
2014,10,3,45.1,65,16.211,65,21.0,65,0.002023,65,5.656,93
2014,10,4,39.8,68,15.895,68,19.0,68,0.000861,68,5.777,96
2014,10,5,46.7,69,15.557,69,18.0,69,0.001307,69,5.811,84
2014,10,6,41.4,81,18.977,81,19.0,81,0.001461,81,5.886,106
2014,10,7,53.0,111,19.402,111,22.0,111,0.001210,111,5.768,150
2014,10,8,59.2,150,9.129,150,28.0,150,0.002648,150,4.751,210
2014,10,9,51.1,162,9.433,162,23.0,162,0.001992,162,3.180,219
2014,10,10,51.6,171,15.414,171,29.0,171,0.001937,171,4.982,231
2014,10,11,61.8,175,12.158,175,30.0,175,0.002331,175,4.937,243
2014,10,12,111.4,122,8.132,122,54.0,122,0.002556,122,2.566,202
2014,10,13,123.0,164,6.281,164,85.5,164,0.002869,164,1.692,255
2014,10,14,113.6,170,11.237,170,90.0,170,0.002765,170,1.734,240
2014,10,15,112.7,151,9.292,151,42.0,151,0.002608,151,1.545,234
2014,10,16,115.0,213,8.105,213,51.0,213,0.002608,213,1.590,308
2014,10,17,115.4,223,7.580,223,51.0,223,0.002787,223,1.495,318
2014,10,18,119.4,263,8.050,263,97.0,263,0.003312,263,1.121,383
2014,10,19,115.6,296,8.504,296,98.0,296,0.002884,296,1.103,441
2014,10,20,121.1,300,6.624,300,100.0,300,0.002777,300,0.966,455
2014,10,21,110.2,291,6.874,291,44.0,291,0.002723,291,1.215,447
2014,10,22,106.1,242,6.781,242,45.0,242,0.003499,242,2.620,357
2014,10,23,51.8,187,11.848,187,22.0,187,0.001765,187,5.626,279
2014,11,0,49.9,83,19.529,83,24.0,83,0.001241,83,5.740,116
2014,11,1,41.9,67,19.958,67,20.0,67,0.001372,67,5.806,85
2014,11,2,43.8,47,18.864,47,21.0,47,0.002688,47,5.853,57
2014,11,3,40.8,35,31.411,35,20.0,35,0.002273,35,5.609,48
2014,11,4,41.0,29,18.753,29,21.0,29,0.002052,29,5.954,40
2014,11,5,43.7,37,9.571,37,20.0,37,0.002090,37,5.861,46
2014,11,6,58.1,58,13.686,58,24.0,58,0.001608,58,5.671,80
2014,11,7,55.3,68,22.003,68,24.5,68,0.001296,68,5.652,96
2014,11,8,53.4,71,17.897,71,30.0,71,0.001266,71,4.633,107
2014,11,9,65.9,105,13.656,105,27.0,105,0.002796,105,4.276,145
2014,11,10,65.1,90,15.215,90,30.0,90,0.001532,90,4.769,126
2014,11,11,72.2,90,13.172,90,32.0,90,0.001889,90,4.511,132
2014,11,12,106.3,77,14.766,77,42.0,77,0.001592,77,2.852,130
2014,11,13,89.1,97,12.932,97,40.0,97,0.002941,97,3.244,147
2014,11,14,115.4,93,8.343,93,45.0,93,0.003419,93,1.704,140
2014,11,15,113.5,91,8.011,91,54.0,91,0.003140,91,1.703,142
2014,11,16,120.3,103,6.606,103,76.0,103,0.003646,103,1.467,170
2014,11,17,115.6,104,9.283,104,92.5,104,0.002986,104,1.835,165
2014,11,18,121.9,152,7.108,152,98.0,152,0.002215,152,1.197,232
2014,11,19,124.7,166,7.164,166,104.0,166,0.002235,166,1.013,270
2014,11,20,116.6,142,9.706,142,92.5,142,0.003020,142,1.092,233
2014,11,21,118.2,180,9.071,180,93.5,180,0.002712,180,1.481,262
2014,11,22,79.4,130,14.019,130,41.0,130,0.001521,130,3.784,209
2014,11,23,59.7,104,17.562,104,26.0,104,0.001611,104,5.242,154
2014,12,0,42.8,31,9.949,31,18.0,31,0.001294,31,5.725,40
2014,12,1,53.3,28,18.623,28,20.0,28,0.001110,28,5.690,36
2014,12,2,53.1,24,18.282,24,17.5,24,0.001083,24,5.551,29
2014,12,3,30.2,10,37.871,10,16.5,10,0.001344,10,5.903,13
2014,12,4,43.6,14,21.105,14,18.0,14,0.000640,14,6.001,18
