year,month,day,average_rtt,average_rtt_n,download_throughput,download_throughput_n,minimum_rtt,minimum_rtt_n,packet_retransmit_rate,packet_retransmit_rate_n,upload_throughput,upload_throughput_n
2014,9,23,53.8,94,10.895,94,17.5,94,0.002101,94,4.841,179
2014,9,24,46.3,161,15.543,161,17.0,161,0.001641,161,5.270,316
2014,9,25,43.3,141,18.042,141,17.0,141,0.001639,141,6.116,277
2014,9,26,45.0,135,13.297,135,17.0,135,0.001411,135,6.042,297
2014,9,27,45.0,166,14.448,166,17.0,166,0.000901,166,4.889,413
2014,9,28,49.7,187,12.802,187,18.0,187,0.002217,187,5.190,382
2014,9,29,47.1,153,13.597,153,17.0,153,0.001550,153,4.882,344
2014,9,30,49.8,133,13.747,133,16.0,133,0.001971,133,4.897,313
2014,10,1,50.0,118,13.470,118,18.0,118,0.001346,118,4.994,278
2014,10,2,46.9,134,15.041,134,18.0,134,0.001382,134,6.112,276
2014,10,3,44.4,192,13.534,192,16.0,192,0.001878,192,7.687,425
2014,10,4,53.2,198,12.511,198,17.0,198,0.001462,198,4.879,387
2014,10,5,43.1,165,17.012,165,16.0,165,0.001705,165,5.464,352
2014,10,6,45.7,167,17.796,167,16.0,167,0.001091,167,4.892,351
2014,10,7,50.8,124,17.823,124,17.5,124,0.001991,124,6.225,295
2014,10,8,45.6,141,16.751,141,16.0,141,0.001685,141,4.905,290
2014,10,9,50.7,131,16.131,131,16.0,131,0.001418,131,6.777,276
2014,10,10,47.9,115,16.084,115,18.0,115,0.001606,115,5.658,280
2014,10,11,42.9,115,18.954,115,17.0,115,0.000941,115,5.458,306
2014,10,12,43.4,143,17.595,143,16.0,143,0.001071,143,6.818,326
2014,10,13,45.3,164,12.284,164,18.0,164,0.001930,164,4.872,318
2014,10,14,42.8,173,13.506,173,16.0,173,0.001288,173,6.372,338
2014,10,15,41.4,135,14.720,135,16.0,135,0.001141,135,6.732,281
2014,10,16,55.2,128,15.162,128,17.0,128,0.001345,128,7.649,270
2014,10,17,42.3,143,13.452,143,17.0,143,0.001924,143,6.611,295
2014,10,18,48.7,173,15.443,173,18.0,173,0.003100,173,5.453,350
2014,10,19,53.3,196,11.918,196,18.0,196,0.002366,196,4.642,374
2014,10,20,47.2,152,18.136,152,19.0,152,0.001766,152,5.319,295
2014,10,21,51.0,133,16.086,133,17.0,133,0.001622,133,4.909,244
2014,10,22,40.1,142,17.473,142,18.0,142,0.000914,142,6.577,261
2014,10,23,50.6,131,13.219,131,16.0,131,0.001521,131,5.162,229
2014,10,24,46.5,136,13.806,136,19.0,136,0.001637,136,4.649,251
2014,10,25,52.7,148,15.918,148,18.0,148,0.001136,148,7.162,305
2014,10,26,50.1,136,12.314,136,21.5,136,0.002360,136,4.827,276
2014,10,27,65.1,108,13.728,108,19.0,108,0.000911,108,5.917,193
2014,10,28,73.6,98,8.983,98,24.0,98,0.002294,98,4.866,197
2014,10,29,57.4,93,9.769,93,20.0,93,0.002565,93,4.629,202
2014,10,30,51.2,94,14.415,94,17.5,94,0.000935,94,4.887,203
2014,10,31,61.6,72,11.660,72,18.0,72,0.001643,72,4.625,170
2014,11,1,55.8,101,10.152,101,18.0,101,0.002670,101,4.845,227
2014,11,2,51.0,135,11.732,135,17.0,135,0.002054,135,4.888,251
2014,11,3,56.9,89,14.591,89,19.0,89,0.002281,89,4.808,198
2014,11,4,59.8,102,16.677,102,19.0,102,0.001454,102,5.366,200
2014,11,5,55.6,112,10.615,112,19.0,112,0.004199,112,4.840,202
2014,11,6,54.6,95,7.185,95,24.0,95,0.004015,95,4.887,197
2014,11,7,61.4,119,10.642,119,20.0,119,0.001873,119,6.090,236
2014,11,8,48.1,111,11.664,111,16.0,111,0.001536,111,5.541,226
2014,11,9,60.4,163,5.965,163,19.0,163,0.003905,163,6.557,277
2014,11,10,63.7,98,10.080,98,19.0,98,0.003619,98,7.413,196
2014,11,11,69.9,93,0.568,93,36.0,93,0.105263,93,4.772,185
2014,11,12,59.4,97,3.805,97,22.0,97,0.004607,97,4.735,209
2014,11,13,65.4,89,8.580,89,21.0,89,0.005032,89,4.924,185
2014,11,14,79.8,99,3.170,99,29.0,99,0.005136,99,4.628,200
