year,month,hour,average_rtt,average_rtt_n,download_throughput,download_throughput_n,minimum_rtt,minimum_rtt_n,packet_retransmit_rate,packet_retransmit_rate_n,upload_throughput,upload_throughput_n
2014,9,0,51.8,51,8.454,51,27.0,51,0.003528,51,1.440,60
2014,9,1,78.1,29,7.384,29,36.0,29,0.004660,29,1.263,33
2014,9,2,78.1,22,10.240,22,40.5,22,0.004118,22,1.508,27
2014,9,3,91.1,12,6.412,12,68.5,12,0.003636,12,1.433,16
2014,9,4,64.2,13,7.238,13,34.0,13,0.002554,13,1.160,15
2014,9,5,68.3,24,10.534,24,30.5,24,0.002210,24,1.187,24
2014,9,6,61.0,14,8.706,14,32.0,14,0.005319,14,1.404,25
2014,9,7,58.8,27,6.925,27,28.0,27,0.003176,27,0.953,41
2014,9,8,55.1,32,14.679,32,26.5,32,0.003412,32,1.487,48
2014,9,9,58.6,26,7.165,26,29.0,26,0.005440,26,0.839,33
2014,9,10,97.9,45,5.853,45,31.0,45,0.004711,45,1.334,50
2014,9,11,66.3,30,9.432,30,35.0,30,0.004605,30,1.158,38
2014,9,12,70.2,37,8.883,37,30.0,37,0.002620,37,1.370,48
2014,9,13,71.3,43,8.260,43,29.0,43,0.003273,43,1.273,44
2014,9,14,57.0,42,11.296,42,31.5,42,0.003054,42,1.381,51
2014,9,15,65.8,41,7.246,41,31.0,41,0.006771,41,1.112,47
2014,9,16,79.7,43,4.939,43,33.0,43,0.005672,43,1.027,57
2014,9,17,94.0,45,4.941,45,42.0,45,0.004626,45,0.883,62
2014,9,18,78.5,51,7.830,51,35.0,51,0.004476,51,1.179,57
2014,9,19,74.8,62,9.445,62,40.0,62,0.005059,62,1.222,85
2014,9,20,71.8,82,6.572,82,30.0,82,0.002360,82,1.177,104
2014,9,21,74.3,72,9.409,72,33.0,72,0.003042,72,1.149,90
2014,9,22,79.6,47,6.850,47,42.0,47,0.004053,47,1.121,70
2014,9,23,67.1,51,11.662,51,30.0,51,0.002885,51,1.183,60
2014,10,0,71.2,67,6.767,67,30.0,67,0.003048,67,0.909,75
2014,10,1,77.0,55,9.693,55,30.0,55,0.002329,55,1.427,60
2014,10,2,76.3,45,4.963,45,30.0,45,0.006355,45,1.341,48
2014,10,3,62.1,39,12.427,39,29.0,39,0.003009,39,1.331,44
2014,10,4,70.5,34,11.929,34,30.0,34,0.001900,34,1.379,34
2014,10,5,75.2,29,7.188,29,30.0,29,0.004163,29,1.388,26
2014,10,6,67.1,34,8.530,34,30.0,34,0.002927,34,1.457,38
2014,10,7,64.5,52,8.423,52,29.5,52,0.003978,52,1.236,62
2014,10,8,70.1,79,6.410,79,32.0,79,0.004233,79,1.351,80
2014,10,9,71.5,76,7.850,76,30.0,76,0.003265,76,1.161,83
2014,10,10,83.0,84,7.695,84,35.0,84,0.003697,84,1.384,94
2014,10,11,76.6,73,8.095,73,30.0,73,0.004373,73,1.466,72
2014,10,12,62.5,74,11.416,74,30.0,74,0.003330,74,1.390,87
2014,10,13,73.6,85,7.218,85,30.0,85,0.004710,85,1.428,96
2014,10,14,61.3,103,9.384,103,30.0,103,0.003963,103,1.453,122
2014,10,15,67.1,101,7.399,101,30.0,101,0.003441,101,1.431,109
2014,10,16,79.3,111,7.399,111,31.0,111,0.004365,111,1.419,123
2014,10,17,67.7,101,9.195,101,30.0,101,0.002706,101,1.463,120
2014,10,18,84.2,101,5.037,101,33.0,101,0.004646,101,1.419,114
2014,10,19,79.4,103,6.974,103,31.0,103,0.003095,103,1.272,119
2014,10,20,67.9,165,7.260,165,31.0,165,0.003939,165,1.336,201
2014,10,21,62.1,163,7.195,163,30.0,163,0.005212,163,1.347,177
2014,10,22,71.9,131,8.449,131,31.0,131,0.004042,131,1.369,142
2014,10,23,68.1,89,7.309,89,30.0,89,0.003534,89,1.404,102
2014,11,0,65.4,60,7.934,60,36.5,60,0.003776,60,1.492,63
2014,11,1,73.8,41,6.628,41,30.0,41,0.003940,41,1.258,42
2014,11,2,64.1,30,8.733,30,36.5,30,0.004608,30,1.305,32
2014,11,3,61.0,19,9.564,19,27.0,19,0.004467,19,0.780,22
2014,11,4,58.7,18,10.917,18,29.5,18,0.003326,18,1.530,16
2014,11,5,43.7,22,13.764,22,24.5,22,0.003014,22,1.066,30
