year,month,day,average_rtt,average_rtt_n,download_throughput,download_throughput_n,minimum_rtt,minimum_rtt_n,packet_retransmit_rate,packet_retransmit_rate_n,upload_throughput,upload_throughput_n
2014,10,1,55.8,32,11.050,32,17.0,32,0.002159,32,3.608,66
2014,10,2,42.6,62,6.752,62,17.0,62,0.003441,62,1.750,120
2014,10,3,50.1,93,12.003,93,18.0,93,0.002550,93,1.737,182
2014,10,4,50.9,67,13.822,67,17.0,67,0.001316,67,1.753,157
2014,10,5,47.1,53,11.826,53,17.0,53,0.003327,53,1.377,134
2014,10,6,53.9,66,9.083,66,17.0,66,0.002974,66,1.792,142
2014,10,7,56.4,83,10.601,83,17.0,83,0.002224,83,1.390,192
2014,10,8,41.4,98,11.192,98,17.0,98,0.001957,98,1.856,182
2014,10,9,48.0,97,13.979,97,16.0,97,0.001815,97,2.548,190
2014,10,10,54.0,87,10.790,87,19.0,87,0.002079,87,1.750,165
2014,10,11,48.0,110,10.991,110,15.0,110,0.002755,110,1.711,205
2014,10,12,39.8,99,13.425,99,15.0,99,0.002061,99,1.711,176
2014,10,13,51.4,60,13.056,60,17.5,60,0.001881,60,1.832,145
2014,10,14,52.4,77,15.286,77,16.0,77,0.001494,77,3.655,171
2014,10,15,77.9,56,11.797,56,17.5,56,0.001985,56,1.702,143
2014,10,16,75.7,73,13.187,73,21.0,73,0.001328,73,1.828,153
2014,10,17,57.5,59,13.739,59,17.0,59,0.002433,59,1.792,130
2014,10,18,60.3,66,12.068,66,18.0,66,0.002423,66,1.755,151
2014,10,19,59.9,93,11.065,93,19.0,93,0.002166,93,1.662,187
2014,10,20,49.1,85,11.627,85,19.0,85,0.002023,85,1.492,174
2014,10,21,91.7,68,9.775,68,19.0,68,0.002004,68,0.918,178
2014,10,22,62.8,63,11.857,63,18.0,63,0.001552,63,2.237,142
2014,10,23,51.7,57,8.697,57,17.0,57,0.004027,57,1.733,142
2014,10,24,45.1,67,13.603,67,18.0,67,0.002055,67,1.780,127
2014,10,25,62.5,60,11.466,60,18.0,60,0.000966,60,1.812,142
2014,10,26,51.4,84,14.019,84,15.0,84,0.001206,84,1.832,189
2014,10,27,55.7,75,12.515,75,16.0,75,0.002022,75,1.784,168
2014,10,28,46.6,75,13.830,75,16.0,75,0.002122,75,1.724,131
2014,10,29,60.8,67,11.705,67,19.0,67,0.002264,67,1.823,141
2014,10,30,50.8,74,11.876,74,17.0,74,0.001191,74,1.835,135
2014,10,31,40.8,49,12.380,49,15.0,49,0.001671,49,1.839,100
2014,11,1,55.5,73,14.560,74,19.0,73,0.001152,74,1.818,133
2014,11,2,45.5,75,16.635,75,15.0,75,0.002157,75,2.339,141
2014,11,3,62.6,83,12.339,83,18.0,83,0.002173,83,1.773,156
2014,11,4,43.8,91,6.017,91,15.0,91,0.006006,91,1.379,157
2014,11,5,28.7,67,6.457,67,12.0,67,0.009378,67,1.738,139
2014,11,6,31.0,99,3.150,99,15.0,99,0.008579,99,0.955,175
2014,11,7,40.9,101,9.732,101,14.0,101,0.002572,101,1.781,162
2014,11,8,38.7,103,6.075,103,14.0,103,0.004094,103,1.837,199
2014,11,9,50.8,98,11.435,98,15.5,98,0.002534,98,1.777,200
2014,11,10,48.2,102,13.665,102,16.0,102,0.002041,102,2.017,178
