year,month,hour,average_rtt,average_rtt_n,download_throughput,download_throughput_n,minimum_rtt,minimum_rtt_n,packet_retransmit_rate,packet_retransmit_rate_n,upload_throughput,upload_throughput_n
2014,10,0,96.0,141,5.344,141,51.0,141,0.005480,141,0.995,215
2014,10,1,76.4,117,6.216,117,45.0,117,0.004962,117,1.139,163
2014,10,2,95.5,92,6.660,92,55.5,92,0.005948,92,1.333,126
2014,10,3,87.4,65,5.794,65,51.0,65,0.004016,65,0.916,111
2014,10,4,78.2,52,9.788,52,40.0,52,0.004474,52,1.432,67
2014,10,5,88.9,78,7.266,78,45.0,78,0.004435,78,0.880,106
2014,10,6,83.6,79,5.986,79,45.0,79,0.003970,79,0.915,105
2014,10,7,84.9,99,5.318,99,45.0,99,0.005418,99,0.619,159
2014,10,8,71.3,127,7.080,127,44.0,127,0.004351,127,1.078,170
2014,10,9,74.5,132,7.332,132,47.0,132,0.004924,132,1.083,188
2014,10,10,77.5,190,8.770,190,43.0,190,0.003564,190,1.352,251
2014,10,11,73.6,187,7.702,187,46.0,187,0.003920,187,1.349,241
2014,10,12,91.2,186,5.802,186,53.0,186,0.003275,186,1.034,251
2014,10,13,79.5,178,7.313,178,47.0,178,0.003926,178,1.385,224
2014,10,14,84.8,210,5.265,210,55.0,210,0.004879,210,1.319,264
2014,10,15,86.3,199,5.415,199,52.0,199,0.003963,199,1.338,260
2014,10,16,93.7,253,6.767,253,52.0,253,0.003612,253,1.156,325
2014,10,17,93.3,219,5.771,219,50.0,219,0.006077,219,1.187,282
2014,10,18,85.0,271,6.260,271,50.0,271,0.004338,271,1.155,345
2014,10,19,97.0,294,4.656,294,58.0,294,0.004624,294,1.153,385
2014,10,20,106.5,299,4.629,299,63.0,299,0.005602,299,1.155,360
2014,10,21,100.8,334,4.899,334,63.0,334,0.005599,334,1.213,410
2014,10,22,100.6,282,5.727,282,56.5,282,0.005103,282,1.172,353
2014,10,23,86.2,186,6.511,186,49.5,186,0.004958,186,0.931,262
2014,11,0,82.4,175,7.628,175,52.0,175,0.003423,175,1.302,211
2014,11,1,82.7,135,6.473,135,50.0,135,0.005325,135,1.185,177
2014,11,2,89.6,95,8.154,95,53.0,95,0.004045,95,1.225,142
2014,11,3,80.8,82,7.414,82,57.0,82,0.004354,82,1.275,114
2014,11,4,71.8,80,8.441,80,45.0,80,0.003051,80,0.905,110
2014,11,5,65.6,54,12.143,54,43.5,54,0.002820,54,1.064,80
2014,11,6,75.4,80,9.191,80,44.0,80,0.003152,80,1.376,105
2014,11,7,70.1,128,7.043,128,45.0,128,0.004764,128,1.058,158
2014,11,8,73.1,148,6.026,148,46.0,148,0.004418,148,1.149,189
2014,11,9,79.4,166,6.524,166,47.0,166,0.004641,166,1.095,221
2014,11,10,93.0,193,5.596,193,53.0,193,0.005054,193,1.328,228
2014,11,11,92.1,209,5.360,209,46.0,209,0.004631,209,1.228,248
2014,11,12,86.6,205,5.947,205,48.0,205,0.004231,205,1.237,266
2014,11,13,92.8,182,5.771,182,51.0,182,0.005480,182,1.145,237
2014,11,14,74.4,177,6.400,177,46.0,177,0.005103,177,1.314,228
2014,11,15,87.6,232,5.932,232,53.0,232,0.004152,232,1.118,290
