year,month,hour,average_rtt,average_rtt_n,download_throughput,download_throughput_n,minimum_rtt,minimum_rtt_n,packet_retransmit_rate,packet_retransmit_rate_n,upload_throughput,upload_throughput_n
2014,10,0,68.0,162,12.418,162,42.5,162,0.002129,162,4.571,277
2014,10,1,76.5,114,9.234,114,52.5,114,0.002113,114,4.569,194
2014,10,2,66.2,92,14.576,92,40.5,92,0.001784,92,4.653,166
2014,10,3,79.7,75,10.494,75,50.0,75,0.003048,75,4.536,127
2014,10,4,70.2,74,13.842,74,42.5,74,0.002426,74,4.577,105
2014,10,5,67.4,45,21.645,45,44.0,45,0.001158,45,6.299,90
2014,10,6,82.3,54,11.764,54,27.5,54,0.001617,54,4.574,100
2014,10,7,66.3,61,10.569,61,44.0,61,0.002166,61,5.314,111
2014,10,8,71.3,94,16.038,94,30.0,94,0.001122,94,4.645,153
2014,10,9,68.8,133,11.437,133,29.0,133,0.001966,133,4.607,211
2014,10,10,69.2,129,12.597,129,29.0,129,0.001955,129,4.614,223
2014,10,11,69.3,147,13.819,147,43.0,147,0.002201,147,4.579,237
2014,10,12,70.3,163,13.457,163,42.0,163,0.001266,163,4.876,257
2014,10,13,75.9,149,12.071,149,45.0,149,0.001857,149,4.607,275
2014,10,14,69.4,159,11.256,159,39.0,159,0.002162,159,4.613,292
2014,10,15,70.3,188,13.049,188,43.0,188,0.001997,188,4.823,304
2014,10,16,80.2,189,11.076,189,50.0,189,0.001850,189,4.603,325
2014,10,17,69.5,212,14.106,212,34.0,212,0.001714,212,4.647,338
2014,10,18,68.4,260,10.848,260,38.0,260,0.002250,260,4.726,407
2014,10,19,73.8,262,10.041,263,43.0,262,0.002371,263,4.572,416
2014,10,20,76.8,240,10.622,240,43.0,240,0.002318,240,4.613,373
2014,10,21,73.2,269,10.311,269,42.0,269,0.002301,269,4.620,452
2014,10,22,83.7,299,8.829,299,40.0,299,0.002268,299,4.529,484
2014,10,23,77.0,273,12.827,273,38.0,273,0.001797,273,4.601,439
2014,11,0,69.9,154,13.837,154,44.0,154,0.001215,154,4.611,262
2014,11,1,76.7,118,13.408,118,50.0,118,0.001720,118,4.547,215
2014,11,2,76.5,101,9.500,101,48.0,101,0.001883,101,4.527,171
2014,11,3,82.6,62,5.808,62,58.0,62,0.002008,62,4.299,111
2014,11,4,98.6,49,7.622,49,50.0,49,0.001955,49,4.279,98
2014,11,5,77.5,70,6.256,70,50.0,70,0.002848,70,2.497,103
2014,11,6,65.2,59,9.706,59,43.0,59,0.002236,59,4.886,111
2014,11,7,72.9,84,12.348,84,32.0,84,0.001985,84,4.600,146
2014,11,8,65.2,88,14.124,88,34.0,88,0.002340,88,4.605,167
2014,11,9,66.0,105,12.839,105,40.0,105,0.001969,105,4.516,176
2014,11,10,74.0,129,13.576,129,47.0,129,0.001994,129,4.510,220
2014,11,11,73.2,126,13.360,126,43.0,126,0.001779,126,4.560,219
2014,11,12,73.5,145,13.005,145,35.0,145,0.001369,145,4.594,265
2014,11,13,70.1,170,10.820,170,47.0,170,0.002488,170,4.507,260
2014,11,14,76.7,159,8.822,159,45.0,159,0.002715,159,4.238,242
2014,11,15,80.2,197,12.051,197,49.0,197,0.003056,197,4.566,302
2014,11,16,76.9,149,10.073,149,49.0,149,0.003236,149,4.536,226
2014,11,17,75.6,196,11.658,196,45.5,196,0.002064,196,4.502,282
2014,11,18,78.3,227,9.748,227,49.0,227,0.002576,227,4.497,321
2014,11,19,73.3,227,12.408,227,45.0,227,0.001632,227,4.556,327
2014,11,20,74.0,218,10.796,218,48.0,218,0.001690,218,4.500,340
2014,11,21,79.1,232,9.643,232,45.0,232,0.002061,232,4.534,393
2014,11,22,74.9,233,11.092,233,47.0,233,0.002248,233,4.540,345
2014,11,23,74.8,220,12.739,220,45.0,220,0.001476,220,4.543,342
2014,12,0,78.9,136,14.514,136,43.5,136,0.001537,136,4.487,229
2014,12,1,70.4,111,12.359,111,43.0,111,0.002200,111,4.464,179
2014,12,2,75.9,83,10.827,84,41.0,83,0.002018,84,4.473,132
2014,12,3,75.5,72,14.686,72,44.0,72,0.001717,72,4.503,108
2014,12,4,79.8,43,11.826,43,49.0,43,0.001407,43,4.544,88
2014,12,5,69.4,57,11.102,57,50.0,57,0.002016,57,4.551,97
2014,12,6,68.1,44,11.449,44,43.5,44,0.003277,44,4.550,76
2014,12,7,73.5,61,10.776,61,42.0,61,0.002379,61,4.552,100
2014,12,8,66.3,74,13.326,74,39.5,74,0.001040,74,4.612,128
2014,12,9,69.8,98,11.310,98,46.0,98,0.001475,98,4.658,157
2014,12,10,66.4,125,12.879,125,45.0,125,0.001734,125,4.625,188
2014,12,11,65.2,123,14.102,123,44.0,123,0.001924,123,4.506,224
2014,12,12,72.7,148,10.942,148,43.0,148,0.002784,148,4.517,236
2014,12,13,76.7,117,12.337,117,45.0,117,0.001878,117,4.577,197
2014,12,14,66.6,122,16.262,122,38.5,122,0.001551,122,4.599,204
2014,12,15,77.8,145,11.900,145,44.0,145,0.001788,145,4.568,215
2014,12,16,76.1,178,12.689,178,45.5,178,0.001718,178,4.627,269
