year,month,day,average_rtt,average_rtt_n,download_throughput,download_throughput_n,minimum_rtt,minimum_rtt_n,packet_retransmit_rate,packet_retransmit_rate_n,upload_throughput,upload_throughput_n
2014,11,20,58.3,67,21.420,67,12.0,67,0.001811,67,14.880,122
2014,11,21,67.6,68,17.084,68,12.5,68,0.001487,68,13.817,106
2014,11,22,51.8,102,23.810,102,12.5,102,0.001057,102,14.424,161
2014,11,23,37.4,102,10.444,102,15.0,102,0.003947,102,11.482,145
2014,11,24,53.5,69,21.270,69,13.0,69,0.000530,69,18.568,125
2014,11,25,39.7,64,25.622,64,13.0,64,0.001106,64,14.948,110
2014,11,26,57.5,97,16.612,97,15.0,97,0.001201,97,10.524,156
2014,11,27,46.5,84,16.354,84,12.5,84,0.002372,84,12.943,138
2014,11,28,57.9,71,18.546,71,14.0,71,0.000903,71,12.152,116
2014,11,29,51.5,89,17.477,89,14.0,89,0.000924,89,12.828,112
2014,11,30,62.1,106,21.630,106,12.0,106,0.000917,106,14.473,155
2014,12,1,43.3,73,17.384,73,12.0,73,0.000987,73,15.137,113
2014,12,2,68.7,91,12.709,91,14.0,91,0.001240,91,9.619,122
2014,12,3,42.2,64,17.365,64,13.0,64,0.001117,64,10.097,107
2014,12,4,48.1,64,22.500,64,13.0,64,0.000813,64,8.564,104
2014,12,5,41.2,61,20.988,61,13.0,61,0.001740,61,11.862,107
2014,12,6,49.2,75,27.041,75,13.0,75,0.000958,75,15.517,123
2014,12,7,62.0,92,20.043,92,14.0,92,0.001428,92,11.553,152
2014,12,8,45.6,73,22.991,73,14.0,73,0.000863,73,15.550,101
2014,12,9,56.3,51,22.274,51,13.0,51,0.000680,51,12.849,97
2014,12,10,39.7,97,21.914,97,12.0,97,0.000864,97,17.364,130
2014,12,11,48.0,73,20.191,73,15.0,73,0.000826,73,15.255,113
2014,12,12,53.5,82,24.031,82,14.0,82,0.002859,82,14.811,122
2014,12,13,42.1,102,31.515,102,11.5,102,0.001953,102,17.871,160
2014,12,14,38.8,124,19.251,124,14.0,124,0.002813,124,17.458,168
2014,12,15,49.1,63,23.006,63,15.0,63,0.000909,63,12.167,102
2014,12,16,40.3,62,25.228,62,14.0,62,0.000356,62,18.402,105
2014,12,17,56.4,66,20.826,66,13.0,66,0.000530,66,11.458,114
2014,12,18,46.1,62,28.520,62,13.0,62,0.000463,62,14.941,95
2014,12,19,60.5,56,25.056,56,14.5,56,0.001493,56,10.875,96
2014,12,20,39.2,65,21.433,65,10.0,65,0.000663,65,15.981,98
2014,12,21,42.1,70,24.939,70,11.0,70,0.000356,70,13.695,120
2014,12,22,44.9,56,25.008,56,14.0,56,0.000362,56,14.298,107
2014,12,23,48.7,96,21.184,96,12.5,96,0.001069,96,17.385,122
2014,12,24,41.1,97,24.570,97,10.0,97,0.001511,97,16.031,155
2014,12,25,47.6,99,26.971,99,13.0,99,0.000984,99,17.794,158
2014,12,26,57.5,108,16.998,108,14.0,108,0.001420,108,10.630,185
2014,12,27,53.3,116,17.061,116,13.5,116,0.001397,116,11.877,183
2014,12,28,48.7,121,16.853,121,16.0,121,0.001894,121,11.370,191
2014,12,29,53.0,111,16.124,111,17.0,111,0.001484,111,12.536,153
2014,12,30,43.9,85,22.436,85,13.0,85,0.000879,85,10.700,143
2014,12,31,43.1,82,20.759,82,13.5,82,0.000677,82,15.291,112
