year,month,day,average_rtt,average_rtt_n,download_throughput,download_throughput_n,minimum_rtt,minimum_rtt_n,packet_retransmit_rate,packet_retransmit_rate_n,upload_throughput,upload_throughput_n
2014,11,20,34.4,52,13.194,52,11.5,52,0.001751,52,4.021,68
2014,11,21,31.2,80,22.523,80,11.0,80,0.001395,80,11.632,110
2014,11,22,36.6,81,18.139,81,12.0,81,0.000920,81,11.616,115
2014,11,23,39.7,67,16.818,67,12.0,67,0.000877,67,4.174,98
2014,11,24,37.2,50,17.843,50,12.0,50,0.001477,50,6.296,89
2014,11,25,35.3,64,17.478,64,12.0,64,0.000808,64,11.242,95
2014,11,26,35.2,52,15.005,52,12.0,52,0.002220,52,4.011,85
2014,11,27,38.9,66,17.653,66,12.0,66,0.001252,66,4.007,98
2014,11,28,42.1,65,17.770,65,12.0,65,0.001415,65,4.244,91
2014,11,29,40.7,68,16.791,68,12.0,68,0.001147,68,4.221,98
2014,11,30,38.2,61,17.368,61,12.0,61,0.000958,61,4.169,95
2014,12,1,36.1,46,16.135,46,12.0,46,0.001558,46,4.089,65
2014,12,2,35.6,55,18.514,55,12.0,55,0.001114,55,10.202,78
2014,12,3,37.1,49,17.446,49,12.0,49,0.001044,49,4.121,75
2014,12,4,33.7,57,17.939,57,12.0,57,0.000638,57,6.759,88
2014,12,5,38.7,51,17.476,51,12.0,51,0.001168,51,4.254,74
2014,12,6,37.7,62,17.752,62,12.0,62,0.001405,62,3.996,103
2014,12,7,35.9,81,17.848,81,12.0,81,0.001486,81,4.243,111
2014,12,8,36.4,60,18.915,60,12.0,60,0.001472,60,9.499,83
2014,12,9,38.4,62,17.751,62,12.0,62,0.001732,62,4.078,94
2014,12,10,38.4,45,17.603,45,12.0,45,0.001245,45,7.044,73
2014,12,11,42.8,56,14.175,56,12.0,56,0.001511,56,4.062,82
2014,12,12,40.9,70,17.490,70,13.0,70,0.001078,70,11.145,99
2014,12,13,34.5,81,17.835,81,11.0,81,0.001484,81,4.008,126
2014,12,14,35.8,83,17.896,83,12.0,83,0.001238,83,6.484,147
2014,12,15,35.5,68,16.091,68,12.0,68,0.001098,68,7.716,100
2014,12,16,33.5,77,17.380,77,12.0,77,0.001047,77,4.091,104
2014,12,17,34.3,46,17.563,46,12.0,46,0.001822,46,4.293,78
2014,12,18,37.0,59,17.466,59,12.0,59,0.001441,59,4.515,96
2014,12,19,36.1,41,18.051,41,12.0,41,0.000956,41,6.114,75
2014,12,20,36.9,62,17.449,62,12.0,62,0.001001,62,4.094,100
2014,12,21,34.7,62,16.931,62,12.0,62,0.001644,62,4.815,91
2014,12,22,37.9,33,17.563,33,12.0,33,0.001242,33,4.149,50
2014,12,23,39.6,55,17.682,55,13.0,55,0.001417,55,4.088,81
2014,12,24,38.3,68,17.586,68,12.0,68,0.000960,68,5.238,134
2014,12,25,37.1,81,16.097,81,12.0,81,0.001484,81,4.164,114
2014,12,26,41.6,79,15.577,79,13.0,79,0.001929,79,4.013,128
2014,12,27,39.6,72,17.837,72,12.0,72,0.001067,72,4.102,110
2014,12,28,34.3,59,16.556,59,12.0,59,0.001716,59,4.045,93
2014,12,29,41.0,61,16.649,61,12.0,61,0.001335,61,5.947,114
2014,12,30,38.6,73,17.452,73,12.0,73,0.001696,73,6.043,119
2014,12,31,36.3,40,17.826,40,11.5,40,0.000856,40,10.894,70
