year,month,day,average_rtt,average_rtt_n,download_throughput,download_throughput_n,minimum_rtt,minimum_rtt_n,packet_retransmit_rate,packet_retransmit_rate_n,upload_throughput,upload_throughput_n
2012,1,1,92.3,259,3.233,259,49.0,259,0.007047,259,0.540,403
2012,1,2,92.9,246,2.642,246,46.0,246,0.007650,246,0.523,365
2012,1,3,88.1,222,3.407,222,45.0,222,0.007030,222,0.531,298
2012,1,4,89.7,242,2.630,243,45.5,242,0.006954,243,0.542,350
2012,1,5,90.6,207,2.774,207,47.0,207,0.005891,207,0.528,292
2012,1,6,94.3,178,2.698,178,45.0,178,0.007819,178,0.523,286
2012,1,7,91.8,249,2.953,249,48.0,249,0.006356,249,0.545,338
2012,1,8,92.5,260,2.539,260,46.0,260,0.006392,260,0.548,357
2012,1,9,85.8,223,3.218,223,46.0,223,0.006737,223,0.529,334
2012,1,10,91.7,211,3.258,211,47.0,211,0.006983,211,0.526,309
2012,1,11,82.2,200,4.550,200,44.0,200,0.006140,200,0.542,285
2012,1,12,85.4,238,4.464,238,45.0,238,0.005672,238,0.528,340
2012,1,13,90.1,214,2.793,214,43.5,214,0.005754,214,0.535,312
2012,1,14,82.6,262,4.342,262,44.0,262,0.005902,262,0.549,365
2012,1,15,85.8,256,3.989,256,46.0,256,0.006178,256,0.571,378
2012,1,16,88.6,256,3.415,256,46.0,256,0.006770,256,0.545,356
2012,1,17,85.0,210,3.508,210,45.0,210,0.005405,209,0.528,298
2012,1,18,82.2,217,3.756,217,44.0,217,0.006977,217,0.539,310
2012,1,19,91.5,166,2.781,166,43.0,166,0.006829,165,0.434,243
2012,1,20,83.2,131,2.826,131,46.0,131,0.006736,131,0.536,205
2012,1,21,86.3,236,3.339,236,46.5,236,0.006778,236,0.537,342
2012,1,22,88.9,207,3.187,207,44.0,207,0.005290,207,0.523,330
2012,1,23,90.1,178,2.508,178,43.5,178,0.007244,178,0.528,256
2012,1,24,85.1,173,2.835,173,44.0,173,0.006332,173,0.536,254
2012,1,25,81.8,188,4.408,188,44.0,188,0.006555,188,0.540,257
2012,1,26,85.3,193,3.898,193,46.0,193,0.006264,192,0.536,269
2012,1,27,85.4,180,3.154,181,46.0,180,0.006319,180,0.528,283
2012,1,28,97.1,218,3.174,218,47.0,218,0.006004,218,0.530,290
2012,1,29,97.4,203,2.720,203,50.0,203,0.006983,203,0.533,330
2012,1,30,89.2,151,2.930,151,46.0,151,0.005922,151,0.516,238
2012,1,31,90.7,160,2.784,160,45.0,160,0.006523,160,0.403,264
2012,2,1,91.1,185,2.904,185,44.0,185,0.006705,185,0.497,259
2012,2,2,82.5,214,3.312,214,44.0,214,0.005614,214,0.520,324
2012,2,3,81.6,187,3.193,187,44.0,187,0.006783,187,0.474,293
2012,2,4,84.6,262,2.723,262,43.0,262,0.005860,261,0.517,400
2012,2,5,76.1,242,3.702,242,41.0,242,0.005440,242,0.540,328
2012,2,6,90.1,215,2.903,215,46.0,215,0.006682,215,0.465,317
2012,2,7,98.9,195,2.435,195,45.0,195,0.005946,195,0.510,300
2012,2,8,108.3,254,2.440,254,54.0,254,0.007548,254,0.510,358
2012,2,9,82.1,237,2.947,237,43.0,237,0.005460,237,0.519,365
2012,2,10,81.3,229,4.300,229,44.0,229,0.005820,229,0.522,355
2012,2,11,81.2,306,4.565,306,41.0,306,0.005892,306,0.535,438
2012,2,12,88.3,237,2.811,237,44.0,237,0.006516,237,0.543,358
2012,2,13,86.0,226,2.921,226,46.5,226,0.007069,226,0.529,338
2012,2,14,92.5,172,3.352,172,42.0,172,0.004720,172,0.507,280
2012,2,15,82.8,238,4.021,238,44.0,238,0.006495,238,0.540,353
2012,2,16,84.8,230,3.232,230,43.5,230,0.006432,230,0.540,322
2012,2,17,81.9,229,3.545,229,44.0,229,0.005819,229,0.517,337
2012,2,18,84.4,301,3.532,301,45.0,301,0.006157,301,0.525,470
2012,2,19,86.9,300,3.616,300,46.0,300,0.006228,300,0.535,414
2012,2,20,88.5,266,2.804,266,46.0,266,0.006582,266,0.504,384
2012,2,21,80.1,234,3.726,234,43.0,234,0.005927,234,0.537,348
2012,2,22,91.6,222,3.176,222,44.0,222,0.007537,222,0.457,341
2012,2,23,82.3,268,3.770,268,44.0,268,0.005923,268,0.512,392
2012,2,24,88.2,214,3.467,214,45.0,214,0.005800,214,0.528,335
2012,2,25,85.9,285,4.175,285,43.0,285,0.005376,285,0.508,426
2012,2,26,83.3,303,3.228,303,44.0,303,0.005949,303,0.527,437
2012,2,27,80.4,240,4.446,240,43.5,240,0.005580,239,0.537,388
2012,2,28,85.6,239,3.238,239,45.0,239,0.005789,239,0.504,396
2012,2,29,87.6,222,2.832,222,45.0,222,0.006182,222,0.539,315
2012,3,1,85.5,225,4.290,225,48.0,225,0.004869,225,0.761,319
2012,3,2,86.4,254,3.033,254,44.5,254,0.006289,253,0.533,373
2012,3,3,81.9,277,4.760,277,44.0,277,0.005391,277,0.563,421
2012,3,4,84.8,355,3.901,355,45.0,355,0.005382,354,0.539,538
2012,3,5,86.5,273,3.612,273,46.0,273,0.005761,273,0.541,388
2012,3,6,84.4,291,3.237,291,44.0,291,0.006618,291,0.540,409
2012,3,7,84.7,264,3.726,264,45.0,264,0.005681,264,0.544,341
2012,3,8,79.4,232,3.390,232,47.0,232,0.007373,232,0.527,318
2012,3,9,90.9,255,4.167,255,47.0,255,0.005778,255,0.717,383
2012,3,10,83.2,277,3.569,278,45.0,277,0.006485,278,0.529,388
2012,3,11,93.9,244,2.812,244,51.0,244,0.006505,244,0.531,370
2012,3,12,87.3,234,3.964,234,48.0,234,0.006080,233,0.538,369
2012,3,13,88.8,216,3.234,216,47.5,216,0.006693,216,0.508,318
