year,month,hour,average_rtt,average_rtt_n,download_throughput,download_throughput_n,minimum_rtt,minimum_rtt_n,packet_retransmit_rate,packet_retransmit_rate_n,upload_throughput,upload_throughput_n
2014,9,0,60.1,19,28.506,19,11.0,19,0.000803,19,21.148,32
2014,9,1,60.4,9,7.263,9,12.0,9,0.011671,9,6.752,18
2014,9,2,110.9,7,2.670,7,34.0,7,0.010941,7,0.434,23
2014,9,3,91.6,1,55.262,1,22.0,1,0.006029,1,22.936,6
2014,9,4,31.7,1,16.192,1,14.0,1,0.000423,1,25.309,3
2014,9,5,,,,,,,,,7.744,4
2014,9,6,101.8,8,12.461,8,14.5,8,0.002621,8,15.526,21
2014,9,7,72.5,18,8.256,18,13.5,18,0.008993,18,6.356,29
2014,9,8,87.0,11,22.961,11,13.0,11,0.001282,11,4.062,32
2014,9,9,59.0,18,17.081,18,15.5,18,0.000806,18,12.125,36
2014,9,10,45.8,16,11.383,16,18.5,16,0.001623,16,15.202,37
2014,9,11,68.4,14,9.249,14,25.5,14,0.000968,14,5.843,40
2014,9,12,90.2,16,6.685,16,27.5,16,0.004113,16,4.869,44
2014,9,13,70.1,26,14.449,26,31.0,26,0.003185,26,12.414,64
2014,9,14,71.6,37,2.679,37,42.0,37,0.008991,37,9.032,55
2014,9,15,71.6,30,11.219,30,21.5,30,0.002278,30,3.889,59
2014,9,16,96.5,34,3.607,34,33.5,34,0.009543,34,8.208,55
2014,9,17,49.4,38,3.198,38,22.0,38,0.010927,38,13.776,70
2014,9,18,45.9,55,1.711,55,27.0,55,0.023861,55,12.427,76
2014,9,19,54.3,58,2.125,58,33.0,58,0.011331,58,8.234,78
2014,9,20,69.3,69,1.887,69,39.0,69,0.012095,69,10.477,92
2014,9,21,54.7,86,2.028,86,37.0,86,0.018149,86,11.460,118
2014,9,22,53.6,76,1.176,76,35.0,76,0.025681,76,13.805,91
2014,9,23,44.5,37,4.482,37,20.0,37,0.007836,37,10.132,61
2014,10,0,63.3,76,18.253,76,13.0,76,0.001576,76,12.518,161
2014,10,1,58.4,58,13.013,58,14.0,58,0.001681,58,16.276,110
2014,10,2,50.2,33,13.581,33,12.0,33,0.001622,33,12.689,88
2014,10,3,39.8,31,8.604,31,12.0,31,0.000907,31,9.712,58
2014,10,4,67.9,21,11.686,21,15.0,21,0.002498,21,12.349,48
2014,10,5,49.7,21,15.991,21,14.0,21,0.002839,21,12.000,48
2014,10,6,57.5,42,12.147,42,14.5,42,0.002675,42,10.454,80
2014,10,7,54.9,59,13.600,59,14.0,59,0.002022,59,11.291,128
2014,10,8,74.5,79,16.948,79,15.0,79,0.002349,79,11.980,142
2014,10,9,64.9,70,13.322,70,17.0,70,0.002261,70,11.640,153
2014,10,10,63.6,85,20.275,85,16.0,85,0.001701,85,14.631,167
2014,10,11,65.4,62,16.518,62,15.0,62,0.001853,62,12.539,164
2014,10,12,73.0,89,13.337,89,22.0,89,0.001787,89,9.491,199
2014,10,13,79.3,83,14.330,83,21.0,83,0.002052,83,10.432,177
2014,10,14,72.8,91,16.647,91,18.0,91,0.002557,91,10.062,194
2014,10,15,78.2,96,11.968,96,19.5,96,0.003033,96,7.518,221
2014,10,16,82.0,127,12.049,127,18.0,127,0.002068,127,10.044,250
2014,10,17,67.3,130,12.801,130,20.0,130,0.002690,130,9.599,251
2014,10,18,50.9,141,12.601,141,19.0,141,0.002548,141,11.491,276
2014,10,19,65.2,170,13.441,170,19.0,170,0.003440,170,12.191,309
2014,10,20,50.4,216,10.712,218,19.0,216,0.003214,218,12.331,324
2014,10,21,39.4,208,8.742,208,18.0,208,0.003658,208,13.762,283
2014,10,22,36.9,181,8.875,181,15.0,181,0.002312,181,13.533,284
2014,10,23,61.0,141,14.004,141,16.0,141,0.001301,141,11.928,257
2014,11,0,38.1,59,24.413,59,12.0,59,0.001784,59,18.686,134
2014,11,1,48.7,41,20.980,41,10.0,41,0.001179,41,12.468,94
2014,11,2,69.4,14,18.593,14,10.0,14,0.003999,14,14.394,30
2014,11,3,23.2,13,20.729,13,10.0,13,0.000375,13,15.415,36
2014,11,4,38.6,14,23.410,14,11.0,14,0.000947,14,15.590,28
2014,11,5,38.8,11,24.063,11,9.0,11,0.000607,11,15.943,29
2014,11,6,68.5,29,19.982,29,15.0,29,0.002976,29,15.202,47
2014,11,7,69.8,30,13.829,30,15.5,30,0.004204,30,8.349,76
2014,11,8,70.3,56,19.899,56,15.0,56,0.002659,56,12.072,111
2014,11,9,68.5,48,15.771,48,17.0,48,0.001710,48,14.167,83
2014,11,10,57.4,66,16.173,66,17.5,66,0.001628,66,12.801,105
2014,11,11,78.0,76,14.199,76,26.0,76,0.002732,76,10.247,156
2014,11,12,94.2,75,10.719,75,43.0,75,0.001875,75,10.618,134
2014,11,13,72.0,54,18.344,54,23.5,54,0.001666,54,10.691,109
