year,month,hour,average_rtt,average_rtt_n,download_throughput,download_throughput_n,minimum_rtt,minimum_rtt_n,packet_retransmit_rate,packet_retransmit_rate_n,upload_throughput,upload_throughput_n
2014,11,0,69.1,82,11.587,82,34.0,82,0.001648,82,4.598,125
2014,11,1,80.0,71,11.085,71,33.0,71,0.001954,71,4.595,110
2014,11,2,60.9,36,22.524,36,34.5,36,0.000873,36,4.612,60
2014,11,3,88.8,48,14.258,48,67.5,48,0.001870,48,4.464,71
2014,11,4,82.7,45,11.530,45,34.0,45,0.000677,45,4.527,73
2014,11,5,93.9,30,15.068,30,34.0,30,0.000431,30,4.634,50
2014,11,6,38.3,36,17.159,36,17.5,36,0.001597,36,4.642,53
2014,11,7,48.9,41,23.068,41,17.0,41,0.001254,41,4.628,72
2014,11,8,48.8,58,19.132,58,18.0,58,0.001501,58,4.602,84
2014,11,9,59.6,62,17.198,62,34.0,62,0.001720,62,5.403,102
2014,11,10,54.6,61,15.869,61,19.0,61,0.000968,61,4.651,104
2014,11,11,53.5,64,16.400,64,19.0,64,0.000784,64,4.699,115
2014,11,12,52.2,106,20.157,106,20.0,106,0.000933,106,4.797,158
2014,11,13,61.9,67,17.255,67,28.0,67,0.002572,67,4.570,115
2014,11,14,52.9,105,19.184,105,22.0,105,0.000900,105,4.643,163
2014,11,15,53.4,81,19.923,81,22.0,81,0.000865,81,4.643,128
2014,11,16,41.2,106,17.040,106,18.0,106,0.001228,106,4.764,171
2014,11,17,43.4,106,21.792,106,18.0,106,0.001025,106,4.922,157
2014,11,18,66.6,68,15.663,68,34.0,68,0.001139,68,4.640,109
2014,11,19,58.3,101,20.321,101,22.0,101,0.001314,101,4.798,169
2014,11,20,45.2,148,17.624,148,23.0,148,0.001414,148,5.035,222
2014,11,21,61.4,157,16.996,157,24.0,157,0.000880,157,4.556,232
2014,11,22,59.0,125,18.152,125,22.0,125,0.001148,125,4.639,177
2014,11,23,62.1,125,18.299,125,27.0,125,0.000947,125,4.529,179
2014,12,0,61.8,279,15.589,279,28.0,279,0.001028,279,4.595,417
2014,12,1,56.7,249,15.715,249,27.0,249,0.001134,249,4.614,364
2014,12,2,67.4,168,15.174,168,37.0,168,0.001106,168,4.587,249
2014,12,3,77.4,139,19.185,139,34.0,139,0.000930,139,4.610,222
2014,12,4,85.9,88,14.810,88,40.0,88,0.001258,88,4.604,137
2014,12,5,69.9,88,18.406,88,36.0,88,0.001734,88,4.607,152
2014,12,6,47.2,98,20.781,98,18.0,98,0.001711,98,4.646,164
2014,12,7,48.7,108,21.186,108,21.0,108,0.000608,108,4.643,168
2014,12,8,48.2,138,21.016,138,18.0,138,0.001270,138,7.200,199
2014,12,9,46.5,159,20.117,159,19.0,159,0.000852,159,4.639,240
2014,12,10,55.6,205,20.180,205,24.0,205,0.000881,205,4.651,316
2014,12,11,54.6,227,18.513,227,20.0,227,0.001181,227,4.735,350
2014,12,12,51.8,240,18.936,240,19.0,240,0.000818,240,4.653,362
2014,12,13,60.4,246,18.421,246,23.0,246,0.000674,246,4.855,378
2014,12,14,62.3,275,16.348,275,26.0,275,0.001440,275,4.637,425
2014,12,15,60.8,279,17.470,279,21.0,279,0.001183,279,4.640,437
2014,12,16,55.0,300,17.003,300,27.5,300,0.001078,300,4.646,473
2014,12,17,59.0,325,17.479,325,28.0,325,0.001268,325,4.645,536
2014,12,18,57.2,359,16.987,359,26.0,359,0.001106,359,4.651,561
2014,12,19,57.6,400,20.068,400,27.0,400,0.001026,400,4.861,633
2014,12,20,51.8,349,19.788,349,19.0,349,0.001118,349,4.612,561
2014,12,21,58.6,402,16.837,402,25.0,402,0.001031,402,4.653,610
2014,12,22,58.4,436,15.759,436,29.0,436,0.001151,436,4.643,641
2014,12,23,56.4,391,17.593,391,29.0,391,0.001097,391,4.618,571
