year,month,day,average_rtt,average_rtt_n,download_throughput,download_throughput_n,minimum_rtt,minimum_rtt_n,packet_retransmit_rate,packet_retransmit_rate_n,upload_throughput,upload_throughput_n
2014,9,25,40.3,80,15.843,80,18.0,80,0.000772,80,7.646,111
2014,9,26,42.3,85,18.736,85,19.0,85,0.000857,85,4.893,121
2014,9,27,36.7,113,19.794,113,16.0,113,0.000602,113,7.911,151
2014,9,28,41.5,97,16.222,97,15.0,97,0.000493,97,6.651,131
2014,9,29,46.1,72,18.800,72,20.0,72,0.000698,72,7.072,122
2014,9,30,39.9,82,17.583,82,15.5,82,0.000615,82,5.011,115
2014,10,1,39.6,97,18.258,97,17.0,97,0.000545,97,5.213,135
2014,10,2,42.5,88,16.858,88,17.0,88,0.000813,88,6.858,126
2014,10,3,44.1,87,15.786,87,17.0,87,0.000674,87,4.944,121
2014,10,4,49.1,116,14.925,116,18.0,116,0.000681,116,5.336,172
2014,10,5,47.4,79,13.988,79,20.0,79,0.000898,79,4.984,119
2014,10,6,44.3,67,12.953,67,18.0,67,0.000826,67,6.022,99
2014,10,7,46.2,71,15.062,71,19.0,71,0.001619,71,4.835,115
2014,10,8,43.2,83,19.845,83,19.0,83,0.000643,83,7.139,120
2014,10,9,37.6,57,15.332,57,19.0,57,0.001835,57,7.007,106
2014,10,10,38.6,65,18.258,65,18.0,65,0.000854,65,4.877,98
2014,10,11,42.9,68,20.354,68,21.0,68,0.000564,68,5.516,92
2014,10,12,36.8,3,27.759,3,19.0,3,0.000081,3,4.602,7
2014,10,14,40.9,26,14.544,26,21.0,26,0.000860,26,7.481,37
2014,10,15,38.1,62,18.280,62,20.0,62,0.001041,62,8.049,108
2014,10,16,45.8,66,16.320,66,18.0,66,0.000552,66,7.379,99
2014,10,17,44.5,52,20.523,52,19.5,52,0.000525,52,8.439,86
2014,10,18,42.4,77,18.742,77,20.0,77,0.000958,77,7.760,124
2014,10,19,37.9,101,18.802,101,19.0,101,0.000483,101,7.842,124
2014,10,20,46.2,67,11.869,67,18.0,67,0.001395,67,5.957,94
2014,10,21,44.5,67,23.347,67,20.0,67,0.000628,67,5.916,98
2014,10,22,45.8,86,19.992,86,21.0,86,0.000742,86,6.854,117
2014,10,23,46.6,91,15.864,91,19.0,91,0.000799,91,4.869,127
2014,10,24,51.2,79,16.224,79,20.0,79,0.001020,79,6.653,106
2014,10,25,44.6,88,18.569,88,17.0,88,0.000725,88,6.241,128
2014,10,26,45.1,80,17.406,80,22.0,80,0.000501,80,5.712,119
