year,month,day,average_rtt,average_rtt_n,download_throughput,download_throughput_n,minimum_rtt,minimum_rtt_n,packet_retransmit_rate,packet_retransmit_rate_n,upload_throughput,upload_throughput_n
2014,12,17,67.4,45,13.893,45,25.0,45,0.001831,45,11.955,64
2014,12,18,107.5,43,10.912,43,25.0,43,0.002454,43,8.063,76
2014,12,19,66.9,39,10.820,39,20.0,39,0.002590,39,13.997,60
2014,12,20,85.1,57,15.646,57,24.0,57,0.001663,57,11.922,105
2014,12,21,67.0,34,25.261,34,23.0,34,0.001991,34,12.673,60
2014,12,22,74.6,31,25.168,31,20.0,31,0.000359,31,10.494,58
2014,12,23,56.8,39,13.047,39,19.0,39,0.001356,39,8.034,84
2014,12,24,66.4,56,20.073,56,16.0,56,0.001453,56,14.194,88
2014,12,25,71.4,42,21.932,42,20.5,42,0.002046,42,11.376,75
2014,12,26,60.0,58,23.498,58,21.5,58,0.000961,58,15.430,96
2014,12,27,67.1,68,26.064,68,17.0,68,0.001396,68,13.971,135
2014,12,28,58.4,55,18.296,55,19.0,55,0.001252,55,11.450,88
2014,12,29,49.4,58,20.596,58,15.5,58,0.000908,58,11.131,90
2014,12,30,68.2,56,14.265,56,17.5,56,0.001061,56,9.434,118
2014,12,31,52.1,33,28.617,33,17.0,33,0.000524,33,14.006,65
