year,month,day,average_rtt,average_rtt_n,download_throughput,download_throughput_n,minimum_rtt,minimum_rtt_n,packet_retransmit_rate,packet_retransmit_rate_n,upload_throughput,upload_throughput_n
2014,9,24,43.4,34,7.227,34,20.0,34,0.002151,34,5.771,46
2014,9,25,42.5,137,7.304,137,22.0,137,0.001759,137,4.998,165
2014,9,26,37.0,122,9.585,122,19.0,122,0.001206,122,5.781,153
2014,9,27,36.4,126,9.670,126,20.0,126,0.001777,126,5.856,153
2014,9,28,37.1,120,6.589,120,20.0,120,0.002916,120,5.553,149
2014,9,29,32.9,113,12.645,113,17.0,113,0.001396,113,5.857,144
2014,9,30,32.5,139,9.922,139,18.0,139,0.001740,139,5.757,198
2014,10,1,33.3,156,8.691,156,20.0,156,0.001782,156,5.617,177
2014,10,2,32.6,144,9.980,144,18.0,144,0.001933,144,5.875,172
2014,10,3,39.9,168,7.191,168,20.0,168,0.002329,168,3.774,239
2014,10,4,34.2,161,9.510,161,18.0,161,0.001706,161,5.700,186
2014,10,5,32.1,136,8.914,136,18.0,136,0.001627,136,5.821,171
2014,10,6,31.1,136,11.832,136,19.0,136,0.001606,136,5.818,163
2014,10,7,32.5,115,12.131,115,17.0,115,0.001905,115,5.544,147
2014,10,8,37.2,134,8.442,134,20.0,134,0.001809,134,5.792,159
2014,10,9,36.7,156,8.318,156,20.0,156,0.002324,156,5.126,184
2014,10,10,115.8,123,5.875,123,48.0,123,0.003418,123,1.085,184
2014,10,11,119.6,135,8.488,135,96.0,135,0.003427,135,1.652,216
2014,10,12,111.2,173,8.827,173,91.0,173,0.003373,173,1.266,263
2014,10,13,109.1,127,15.295,127,42.0,127,0.002515,127,2.893,187
2014,10,14,96.2,102,11.395,102,68.5,102,0.001860,102,3.567,171
2014,10,15,117.5,93,10.649,93,86.0,93,0.003458,93,1.566,147
2014,10,16,81.5,106,12.925,106,40.0,106,0.001867,106,2.610,161
2014,10,17,120.2,115,10.467,115,97.0,115,0.003463,115,1.033,177
2014,10,18,126.0,85,8.163,85,102.0,85,0.003195,85,0.904,146
2014,10,19,125.7,154,6.765,154,104.5,154,0.003058,154,0.849,248
2014,10,20,85.5,153,9.283,153,48.0,153,0.001907,153,3.533,233
2014,10,21,115.5,129,10.224,129,52.0,129,0.002386,129,1.649,212
