year,month,day,average_rtt,average_rtt_n,download_throughput,download_throughput_n,minimum_rtt,minimum_rtt_n,packet_retransmit_rate,packet_retransmit_rate_n,upload_throughput,upload_throughput_n
2012,1,1,82.3,292,7.535,292,42.0,292,0.003283,292,0.795,460
2012,1,2,93.2,292,8.271,292,42.5,292,0.002766,292,0.786,499
2012,1,3,81.0,250,8.177,250,39.0,250,0.003166,250,0.780,423
2012,1,4,92.3,275,8.502,275,42.0,275,0.003125,275,0.781,453
2012,1,5,89.4,234,8.563,234,42.0,234,0.002799,234,0.784,397
2012,1,6,81.4,257,8.843,257,38.0,257,0.002919,257,0.786,440
2012,1,7,93.5,278,8.435,278,42.0,278,0.002883,278,0.785,460
2012,1,8,85.9,307,8.836,307,41.0,307,0.003129,307,0.783,566
2012,1,9,93.4,268,8.427,268,43.0,268,0.003167,268,0.779,482
2012,1,10,112.4,286,6.136,286,75.5,286,0.004483,286,0.784,498
2012,1,11,93.7,249,9.311,249,44.0,249,0.003054,249,0.794,420
2012,1,12,83.7,278,8.605,278,41.0,278,0.003038,278,0.772,463
2012,1,13,83.6,283,8.144,283,41.0,283,0.003037,283,0.783,511
2012,1,14,92.4,301,7.944,301,43.0,301,0.002983,301,0.764,557
2012,1,15,87.5,332,9.467,333,41.5,332,0.002685,333,0.777,540
2012,1,16,84.4,250,9.412,250,41.0,250,0.002962,250,0.772,446
2012,1,17,85.5,207,8.595,207,41.0,207,0.003136,207,0.767,369
2012,1,18,90.2,230,8.091,230,41.0,230,0.002689,230,0.784,427
2012,1,19,88.8,253,7.911,253,43.0,253,0.002591,253,0.779,462
2012,1,20,93.1,246,10.430,247,44.0,246,0.002269,247,0.771,426
2012,1,21,100.3,366,8.029,366,46.0,366,0.003072,366,0.790,576
2012,1,22,90.2,303,8.470,303,42.0,303,0.002948,303,0.795,549
2012,1,23,95.1,295,7.511,295,43.0,295,0.002427,295,0.786,481
2012,1,24,74.9,223,8.351,223,40.0,223,0.003479,223,0.785,394
2012,1,25,82.8,322,8.628,322,40.0,322,0.003062,322,0.791,536
2012,1,26,78.3,262,8.152,262,41.0,262,0.003159,262,0.773,471
2012,1,27,76.8,275,9.547,275,40.0,275,0.002768,275,0.791,508
2012,1,28,85.2,311,9.616,311,41.0,311,0.002590,311,0.782,518
2012,1,29,76.3,355,9.392,355,42.0,355,0.002662,355,0.779,565
2012,1,30,73.4,276,10.157,276,39.0,276,0.002907,276,0.784,446
2012,1,31,92.2,281,9.434,281,43.0,281,0.002417,281,0.781,487
2012,2,1,78.9,263,10.043,263,44.0,263,0.002850,263,0.798,539
2012,2,2,95.3,357,7.651,357,41.0,357,0.003793,357,0.763,613
2012,2,3,90.5,309,10.060,309,43.0,309,0.003040,308,0.773,544
2012,2,4,75.8,343,9.300,343,40.0,343,0.002290,343,0.786,631
2012,2,5,91.9,365,9.655,365,41.0,365,0.002753,365,0.782,602
2012,2,6,94.0,267,8.079,267,41.0,267,0.002903,267,0.799,478
2012,2,7,89.9,320,8.499,320,41.0,320,0.003325,320,0.784,584
2012,2,8,92.0,234,8.881,234,44.0,234,0.002966,234,0.779,500
2012,2,9,70.7,317,9.383,317,40.0,317,0.002934,317,0.789,575
2012,2,10,80.6,297,9.088,297,41.0,297,0.002355,297,0.774,501
2012,2,11,78.8,386,8.845,386,40.0,386,0.003265,386,0.778,642
2012,2,12,82.0,373,9.152,373,40.0,373,0.002747,373,0.799,627
2012,2,13,85.6,315,9.523,315,39.0,315,0.002790,315,0.785,545
2012,2,14,87.0,271,8.264,271,41.0,271,0.003208,271,0.787,491
2012,2,15,75.5,312,9.431,312,40.0,312,0.002632,312,0.785,522
2012,2,16,77.6,297,9.731,297,40.0,297,0.002363,297,0.780,524
2012,2,17,80.9,276,9.032,276,40.0,276,0.003276,276,0.788,488
2012,2,18,79.3,362,8.952,362,39.0,362,0.002539,362,0.789,673
2012,2,19,83.2,370,8.668,370,42.0,370,0.002646,370,0.780,637
2012,2,20,88.1,390,7.843,390,42.0,390,0.003172,390,0.783,668
2012,2,21,81.0,304,8.403,304,41.0,304,0.002607,303,0.780,541
2012,2,22,76.0,350,8.961,350,37.0,350,0.002473,350,0.771,613
2012,2,23,80.1,388,8.972,388,38.0,388,0.003328,388,0.764,628
