year,month,day,average_rtt,average_rtt_n,download_throughput,download_throughput_n,minimum_rtt,minimum_rtt_n,packet_retransmit_rate,packet_retransmit_rate_n,upload_throughput,upload_throughput_n
2014,10,1,92.9,63,7.048,63,54.0,63,0.005501,63,1.111,83
2014,10,2,91.8,123,6.145,123,54.0,123,0.004610,123,1.034,185
2014,10,3,84.1,183,5.016,183,46.0,183,0.004941,183,1.296,230
2014,10,4,90.0,140,5.046,140,58.0,140,0.004241,140,1.114,180
2014,10,5,97.2,137,4.821,137,57.0,137,0.005051,137,1.154,190
2014,10,6,122.9,125,4.576,125,64.0,125,0.005861,125,0.862,161
2014,10,7,100.1,122,4.237,122,60.5,122,0.005900,122,0.916,181
2014,10,8,96.0,129,4.535,129,60.0,129,0.004741,129,1.155,166
2014,10,9,87.6,124,6.058,124,57.5,124,0.004815,124,1.048,180
2014,10,10,80.2,142,8.575,142,47.0,142,0.002838,142,1.430,185
2014,10,11,81.6,189,8.294,189,43.0,189,0.003916,189,1.390,225
2014,10,12,81.6,141,6.181,141,54.0,141,0.004215,141,1.196,182
2014,10,13,80.9,146,7.305,146,50.0,146,0.003156,146,1.132,188
2014,10,14,83.6,128,6.125,128,50.0,128,0.004046,128,1.154,154
2014,10,15,88.5,145,6.566,145,49.0,145,0.005520,145,1.394,175
2014,10,16,83.7,138,8.247,138,40.0,138,0.003325,138,1.399,185
2014,10,17,93.4,124,6.687,124,46.5,124,0.003794,124,1.076,167
2014,10,18,77.0,191,7.564,191,44.0,191,0.005441,191,1.388,214
2014,10,19,81.7,153,6.312,153,52.0,153,0.005058,153,0.993,212
2014,10,20,106.4,123,5.520,123,51.0,123,0.003295,123,1.058,188
2014,10,21,89.2,171,7.097,171,49.0,171,0.005231,171,0.871,218
2014,10,22,91.8,127,6.181,127,49.0,127,0.004264,127,0.768,189
2014,10,23,95.9,112,5.749,112,52.0,112,0.004534,112,0.771,173
2014,10,24,90.0,132,5.143,132,49.0,132,0.005102,132,1.197,183
2014,10,25,84.9,144,4.803,144,45.0,144,0.004900,144,1.048,211
