year,month,day,average_rtt,average_rtt_n,download_throughput,download_throughput_n,minimum_rtt,minimum_rtt_n,packet_retransmit_rate,packet_retransmit_rate_n,upload_throughput,upload_throughput_n
2014,12,17,35.6,76,21.968,76,15.0,76,0.000707,76,6.949,98
2014,12,18,36.4,71,19.132,71,16.0,71,0.000530,71,5.044,98
2014,12,19,39.0,66,17.484,66,16.5,66,0.000670,66,4.798,96
2014,12,20,46.1,70,22.439,70,19.0,70,0.000608,70,4.630,107
2014,12,21,41.0,61,20.487,61,18.0,61,0.000756,61,4.650,81
2014,12,22,40.4,57,17.208,57,17.0,57,0.000738,57,5.330,85
2014,12,23,53.8,50,21.312,50,19.5,50,0.000633,50,4.626,75
2014,12,24,47.8,71,24.160,71,18.0,71,0.000853,71,4.827,91
2014,12,25,43.5,89,17.986,89,17.0,89,0.000453,89,4.645,113
2014,12,26,48.2,93,19.237,93,17.0,93,0.000569,93,4.908,138
2014,12,27,46.1,73,20.102,73,17.0,73,0.000802,73,4.743,96
2014,12,28,41.9,87,16.663,87,18.0,87,0.000442,87,4.939,120
2014,12,29,36.9,78,18.395,78,16.0,78,0.000612,78,4.600,108
2014,12,30,43.8,65,19.223,65,17.0,65,0.000529,65,4.878,101
2014,12,31,48.9,30,18.938,30,19.0,30,0.000709,30,4.655,53
