year,month,day,average_rtt,average_rtt_n,download_throughput,download_throughput_n,minimum_rtt,minimum_rtt_n,packet_retransmit_rate,packet_retransmit_rate_n,upload_throughput,upload_throughput_n
2014,10,1,43.8,18,38.666,18,22.5,18,0.000834,18,5.896,34
2014,10,2,41.5,42,22.010,42,20.0,42,0.002059,42,5.854,63
2014,10,3,36.2,56,25.200,56,24.0,56,0.000880,56,5.805,77
2014,10,4,50.9,67,17.373,67,22.0,67,0.002403,67,5.251,93
2014,10,5,47.9,56,21.340,56,22.0,56,0.001354,56,5.565,73
2014,10,6,46.8,45,12.310,45,24.0,45,0.001944,45,5.373,56
2014,10,7,37.1,59,21.558,59,24.0,59,0.000902,59,5.840,79
2014,10,8,45.2,43,17.665,43,22.0,43,0.000916,43,5.778,66
2014,10,9,45.8,42,13.707,42,23.5,42,0.001180,42,4.667,57
2014,10,10,45.0,57,23.362,57,25.0,57,0.001054,57,5.884,77
2014,10,11,39.0,38,21.798,38,21.0,38,0.000957,38,4.417,54
2014,10,12,61.2,65,11.672,65,23.0,65,0.001916,65,4.400,92
2014,10,13,38.8,80,21.092,80,24.0,80,0.000861,80,5.547,114
2014,10,14,36.0,31,21.935,31,19.0,31,0.000819,31,4.528,48
2014,10,15,38.2,50,18.622,50,21.0,50,0.001062,50,5.609,62
2014,10,16,46.8,48,22.693,48,23.0,48,0.000832,48,5.527,65
2014,10,17,46.7,48,18.136,48,24.5,48,0.000710,48,5.813,68
2014,10,18,51.0,47,21.943,47,20.0,47,0.001112,47,5.938,69
2014,10,19,39.7,57,19.593,57,23.0,57,0.001679,57,5.338,78
2014,10,20,40.0,43,13.074,43,23.0,43,0.001003,43,4.404,57
2014,10,21,62.3,35,9.697,35,25.0,35,0.002332,35,5.896,45
2014,10,22,50.3,54,15.015,54,20.0,54,0.000893,54,4.411,78
2014,10,23,50.9,32,13.901,32,20.0,32,0.001273,32,5.748,53
2014,10,24,40.6,39,28.421,39,23.0,39,0.001376,39,5.546,51
2014,10,25,38.8,41,17.147,41,18.0,41,0.001307,41,5.819,62
2014,10,26,36.7,66,26.289,66,19.0,66,0.001096,66,5.337,100
2014,10,27,46.8,41,12.695,41,21.0,41,0.002017,41,4.701,60
2014,10,28,61.3,34,17.282,34,29.0,34,0.001178,34,5.852,52
2014,10,29,34.6,45,19.723,45,21.0,45,0.001565,45,5.900,65
2014,10,30,35.2,57,18.959,57,18.0,57,0.000866,57,2.977,84
2014,10,31,51.3,52,15.209,52,24.0,52,0.001062,52,5.092,70
2014,11,1,42.4,56,14.706,56,20.0,56,0.002325,55,5.819,83
2014,11,2,80.8,59,8.042,59,26.0,59,0.001828,59,4.333,86
2014,11,3,56.3,67,13.686,67,26.0,67,0.001783,67,4.067,99
2014,11,4,57.9,28,10.258,28,23.0,28,0.002101,28,4.865,46
2014,11,5,79.3,44,5.347,44,28.0,44,0.002243,44,4.381,48
2014,11,6,49.6,30,13.785,30,26.0,30,0.002131,30,4.908,38
2014,11,7,57.7,43,16.393,43,24.0,43,0.001083,43,5.535,57
2014,11,8,47.5,48,13.189,48,26.0,48,0.002236,48,3.556,71
2014,11,9,48.2,46,11.677,46,21.0,46,0.001824,46,4.025,66
