year,month,day,average_rtt,average_rtt_n,download_throughput,download_throughput_n,minimum_rtt,minimum_rtt_n,packet_retransmit_rate,packet_retransmit_rate_n,upload_throughput,upload_throughput_n
2012,1,1,147.1,28,14.712,28,47.5,28,0.007376,28,4.164,80
2012,1,2,133.8,27,4.022,27,43.0,27,0.012008,27,4.352,82
2012,1,3,161.0,39,8.027,39,48.0,39,0.007496,39,3.253,88
2012,1,4,137.7,37,6.730,37,35.0,37,0.004115,37,3.692,83
2012,1,5,99.2,41,11.162,41,27.0,41,0.002525,41,3.566,75
2012,1,6,88.9,24,11.958,24,33.5,24,0.004366,24,0.917,94
2012,1,7,137.8,32,11.290,32,39.5,32,0.006808,32,0.613,94
2012,1,8,97.9,41,18.078,41,33.0,41,0.008901,41,3.145,98
2012,1,9,128.8,26,13.354,26,34.0,26,0.007261,26,3.568,67
2012,1,10,131.5,31,19.067,31,55.0,31,0.008771,31,4.607,73
2012,1,11,127.2,29,7.984,29,36.0,29,0.002805,29,2.335,86
2012,1,12,92.3,38,9.688,38,19.5,38,0.003582,38,1.446,95
2012,1,13,82.1,35,18.991,35,33.0,35,0.004198,35,3.664,96
2012,1,14,82.8,47,6.765,47,30.0,47,0.002852,47,1.559,94
2012,1,15,85.7,63,8.631,63,25.0,63,0.001654,63,4.049,99
2012,1,16,72.4,55,10.116,55,17.0,55,0.002640,55,3.805,92
2012,1,17,56.9,40,16.096,40,22.0,40,0.001818,40,3.991,76
2012,1,18,119.1,42,8.578,42,34.0,42,0.002118,42,1.546,88
2012,1,19,156.3,38,5.439,38,39.5,38,0.008795,38,1.792,103
2012,1,20,163.1,24,5.780,24,52.0,24,0.005867,24,3.961,78
2012,1,21,106.2,42,5.608,42,34.0,42,0.005875,42,1.084,100
2012,1,22,145.4,35,10.625,35,52.0,35,0.008115,35,1.230,113
2012,1,23,144.3,43,12.820,43,39.0,43,0.005211,43,1.493,104
2012,1,24,123.3,24,10.610,24,39.5,24,0.006034,24,1.638,73
2012,1,25,128.9,40,7.338,40,49.5,40,0.008868,40,2.810,93
2012,1,26,94.5,29,16.582,29,38.0,29,0.007894,29,3.982,82
2012,1,27,149.0,38,7.817,38,38.0,38,0.007256,38,0.616,85
2012,1,28,148.1,40,6.969,40,50.5,40,0.006620,40,0.624,106
2012,1,29,126.4,38,8.958,38,37.5,38,0.007005,38,3.557,94
2012,1,30,139.2,33,15.121,33,46.0,33,0.008788,33,1.441,80
2012,1,31,74.9,30,9.568,30,22.5,30,0.004705,30,1.806,81
2012,2,1,132.1,41,16.915,41,44.0,41,0.005437,41,4.369,97
2012,2,2,101.5,35,15.251,35,31.0,35,0.004575,35,4.016,83
2012,2,3,146.3,38,4.744,38,29.5,38,0.008298,38,0.879,102
2012,2,4,132.3,39,8.211,39,39.0,39,0.007185,39,4.061,110
2012,2,5,136.1,38,14.592,38,28.0,38,0.008111,38,3.907,95
2012,2,6,118.8,32,12.638,32,41.0,32,0.006975,32,2.004,85
2012,2,7,115.7,29,15.229,29,46.0,29,0.002212,29,4.451,77
2012,2,8,154.7,40,8.212,40,70.0,40,0.007501,40,3.686,103
2012,2,9,141.1,42,13.520,42,39.0,42,0.006220,42,3.583,106
2012,2,10,149.1,32,10.789,32,40.5,32,0.004097,32,0.623,90
2012,2,11,129.6,46,10.051,46,50.0,46,0.004299,46,1.257,112
2012,2,12,111.0,49,14.324,49,36.0,49,0.006448,49,2.704,126
2012,2,13,123.4,37,18.188,37,46.0,37,0.005706,37,4.073,105
2012,2,14,162.4,39,18.386,39,47.0,39,0.006219,39,2.062,100
2012,2,15,126.5,30,19.737,30,26.5,30,0.004646,30,4.244,84
