year,month,hour,average_rtt,average_rtt_n,download_throughput,download_throughput_n,minimum_rtt,minimum_rtt_n,packet_retransmit_rate,packet_retransmit_rate_n,upload_throughput,upload_throughput_n
2014,9,0,87.4,18,12.117,18,29.5,18,0.002234,18,1.724,40
2014,9,1,69.8,9,8.986,9,33.0,9,0.002444,9,0.892,36
2014,9,2,85.4,6,12.450,6,54.5,6,0.000207,6,1.285,18
2014,9,3,95.5,16,6.579,16,39.0,16,0.002868,16,1.749,25
2014,9,4,130.6,7,14.431,7,37.0,7,0.004470,7,0.832,26
2014,9,5,102.8,9,2.521,9,41.0,9,0.008130,9,0.872,25
2014,9,6,100.8,8,12.340,8,34.5,8,0.000356,8,0.911,21
2014,9,7,152.8,13,6.022,13,28.0,13,0.001634,13,0.910,31
2014,9,8,54.0,18,10.603,18,28.5,18,0.002633,18,0.928,40
2014,9,9,123.4,12,6.602,12,34.5,12,0.002064,12,1.055,39
2014,9,10,70.5,14,10.955,14,27.0,14,0.000781,14,1.594,34
2014,9,11,65.0,20,11.960,20,24.0,20,0.001378,20,0.989,42
2014,9,12,75.9,17,12.174,17,34.0,17,0.001138,17,1.790,49
2014,9,13,83.9,19,5.551,19,38.0,19,0.004731,19,1.587,31
2014,9,14,62.6,28,14.711,28,33.0,28,0.002182,28,1.826,58
2014,9,15,91.8,18,4.755,18,34.0,18,0.002956,18,1.532,60
2014,9,16,75.8,29,12.095,29,26.0,29,0.002204,29,0.898,67
2014,9,17,55.1,33,8.094,33,29.0,33,0.002918,33,0.899,88
2014,9,18,75.7,40,10.605,40,31.5,40,0.001010,40,1.663,97
2014,9,19,97.9,38,10.387,38,31.0,38,0.001023,38,0.902,87
2014,9,20,79.9,37,8.675,37,34.0,37,0.003031,37,1.794,86
2014,9,21,73.4,37,9.499,37,30.0,37,0.001683,37,1.210,78
2014,9,22,90.3,35,7.658,35,27.0,35,0.001176,35,0.875,94
2014,9,23,103.7,28,7.249,28,33.0,28,0.001604,28,1.540,47
2014,10,0,89.6,45,7.139,45,29.0,45,0.001443,45,0.909,157
2014,10,1,105.8,34,7.281,34,41.0,34,0.003041,34,1.775,116
2014,10,2,101.1,36,12.742,36,32.5,36,0.001524,36,1.542,96
2014,10,3,83.0,23,5.812,23,32.0,23,0.002472,23,1.162,63
2014,10,4,85.3,19,10.205,19,33.0,19,0.000669,19,1.224,58
2014,10,5,75.7,30,13.746,30,29.5,30,0.000979,30,1.710,79
2014,10,6,79.9,34,10.403,34,28.0,34,0.002047,34,0.899,104
2014,10,7,74.8,41,12.436,41,28.0,41,0.000716,41,1.543,141
2014,10,8,53.3,55,10.635,55,29.0,55,0.004091,55,1.008,132
2014,10,9,83.4,56,9.949,56,32.0,56,0.001384,56,1.419,149
2014,10,10,76.1,53,11.530,53,31.0,53,0.001195,53,1.509,160
2014,10,11,97.8,56,8.929,56,30.0,56,0.001710,56,0.901,155
2014,10,12,76.7,73,9.760,73,32.0,73,0.002083,73,0.949,218
2014,10,13,74.1,89,6.277,89,33.0,89,0.003249,89,1.215,245
2014,10,14,65.3,75,10.002,75,30.0,75,0.001740,75,1.749,208
2014,10,15,89.0,78,9.120,78,31.5,78,0.001246,78,1.333,229
2014,10,16,69.4,105,10.522,105,30.0,105,0.001747,105,1.350,281
2014,10,17,67.8,103,9.873,103,30.0,103,0.001905,103,1.705,298
2014,10,18,86.7,117,10.131,117,35.0,117,0.001951,117,1.554,305
2014,10,19,85.4,128,8.936,128,33.0,128,0.001344,128,1.494,360
2014,10,20,90.3,115,11.710,115,36.0,115,0.001473,115,0.964,319
2014,10,21,75.4,132,10.199,132,32.0,132,0.002088,132,1.265,335
2014,10,22,86.5,140,10.551,140,33.0,140,0.001514,140,1.272,332
2014,10,23,92.5,87,7.346,87,33.0,87,0.001830,87,1.605,238
2014,11,0,112.0,47,7.677,47,37.0,47,0.002155,47,0.913,127
2014,11,1,83.1,25,14.847,25,24.0,25,0.001333,25,1.742,91
2014,11,2,103.8,19,9.833,19,34.0,19,0.002147,19,2.362,72
2014,11,3,113.3,10,4.945,10,34.5,10,0.000737,10,0.912,42
2014,11,4,126.0,8,6.778,8,47.5,8,0.003818,8,0.919,53
2014,11,5,83.3,16,8.782,16,26.0,16,0.001195,16,1.234,61
2014,11,6,106.1,16,13.119,16,32.0,16,0.000940,16,1.626,60
2014,11,7,94.4,27,10.178,27,33.0,27,0.001956,27,1.748,102
2014,11,8,78.0,40,13.039,40,35.0,40,0.001527,40,1.428,136
2014,11,9,86.3,36,8.453,36,31.0,36,0.002008,36,0.925,136
2014,11,10,59.2,40,8.378,40,29.0,40,0.002688,40,1.219,140
2014,11,11,88.1,42,7.212,42,34.5,42,0.002095,42,1.673,151
2014,11,12,90.1,50,11.329,50,27.5,50,0.001355,50,0.908,171
2014,11,13,80.6,56,9.871,56,31.5,56,0.002298,56,1.744,180
2014,11,14,99.1,54,9.086,54,31.5,54,0.003078,54,1.540,169
2014,11,15,96.1,68,8.934,68,34.0,68,0.001291,68,1.590,210
2014,11,16,77.9,63,8.680,63,35.0,63,0.002520,63,1.351,212
2014,11,17,103.0,64,11.147,64,30.5,64,0.001690,64,1.330,236
2014,11,18,86.8,85,10.088,85,30.0,85,0.001418,85,1.541,235
2014,11,19,103.0,118,6.582,118,37.0,118,0.002819,118,1.249,284
2014,11,20,99.7,87,9.161,88,35.0,87,0.001669,88,1.270,227
2014,11,21,99.6,98,5.948,98,36.5,98,0.003469,98,0.939,261
2014,11,22,108.3,90,8.311,90,35.5,90,0.003025,90,1.667,230
2014,11,23,110.0,64,4.822,64,31.0,64,0.005025,64,1.483,182
2014,12,0,106.4,38,9.895,38,34.0,38,0.001803,38,0.943,137
2014,12,1,79.1,31,11.705,31,35.0,31,0.000987,31,1.789,80
2014,12,2,97.1,24,8.834,24,31.0,24,0.001772,24,1.780,64
2014,12,3,76.3,17,13.406,17,28.0,17,0.001379,17,1.787,57
2014,12,4,87.0,14,6.682,14,27.5,14,0.004709,14,1.463,57
2014,12,5,89.1,23,11.787,23,38.0,23,0.001730,23,1.433,81
2014,12,6,90.2,33,8.526,33,33.0,33,0.001858,33,0.910,93
2014,12,7,95.2,26,12.495,26,30.0,26,0.003291,26,1.565,90
2014,12,8,101.6,32,6.993,32,35.5,32,0.001972,32,1.747,110
2014,12,9,86.3,53,8.276,53,33.0,53,0.002342,53,1.508,155
2014,12,10,116.5,42,12.746,42,33.0,42,0.003259,42,1.791,130
2014,12,11,97.8,45,8.886,45,34.0,45,0.002226,45,1.663,160
2014,12,12,77.5,66,8.917,66,32.0,66,0.001755,66,1.441,174
2014,12,13,100.5,44,9.567,44,30.0,44,0.001695,44,1.668,153
2014,12,14,99.1,51,8.931,51,34.0,51,0.002125,51,1.590,158
2014,12,15,79.6,66,9.022,66,29.5,66,0.001431,66,0.927,186
2014,12,16,93.4,66,10.854,66,29.5,66,0.001644,66,0.953,237
2014,12,17,84.3,68,12.316,68,29.0,68,0.003275,68,0.901,207
2014,12,18,85.5,92,12.029,92,35.5,92,0.000937,92,1.470,258
2014,12,19,104.4,125,6.532,125,38.0,125,0.002426,125,1.632,266
2014,12,20,85.9,114,8.790,114,35.0,114,0.002131,114,1.313,258
2014,12,21,86.9,103,9.028,103,35.0,103,0.002203,103,1.441,241
2014,12,22,85.0,75,10.060,75,28.0,75,0.002721,75,1.500,232
2014,12,23,112.4,70,7.972,70,31.5,70,0.003775,70,1.715,198
2015,1,0,95.7,37,11.629,37,33.0,37,0.002947,37,1.823,121
2015,1,1,101.6,31,7.499,31,38.0,31,0.002096,31,1.788,97
2015,1,2,133.6,16,8.362,16,31.0,16,0.001733,16,1.700,59
2015,1,3,89.2,22,13.231,22,32.0,22,0.001625,22,1.790,70
2015,1,4,127.7,8,10.210,8,62.5,8,0.000647,8,1.313,33
2015,1,5,107.3,15,5.558,15,38.0,15,0.003075,15,1.675,45
2015,1,6,95.5,19,20.195,19,30.0,19,0.000764,19,2.953,64
2015,1,7,94.0,38,9.632,38,27.0,38,0.001151,38,1.686,108
2015,1,8,80.7,49,4.598,49,28.0,49,0.005058,49,1.765,122
2015,1,9,84.0,43,8.243,43,35.0,43,0.002929,43,1.796,133
2015,1,10,84.1,51,8.894,51,32.0,51,0.001853,51,0.980,145
2015,1,11,97.2,43,9.357,43,34.0,43,0.001119,43,1.192,129
2015,1,12,107.2,39,10.790,39,33.0,39,0.001588,39,1.435,153
2015,1,13,100.9,40,12.641,40,30.5,40,0.000724,40,1.716,175
2015,1,14,96.2,48,9.078,48,32.5,48,0.001312,48,1.676,161
2015,1,15,82.1,46,12.162,46,30.0,46,0.000667,46,1.305,204
2015,1,16,82.7,56,10.474,56,33.0,56,0.001334,56,1.707,212
2015,1,17,92.6,80,8.923,80,33.0,80,0.001591,80,1.702,222
2015,1,18,69.2,154,8.248,154,37.0,154,0.001585,154,1.670,312
2015,1,19,63.2,221,5.982,221,38.0,221,0.003137,221,1.593,305
2015,1,20,77.0,206,5.528,206,38.0,206,0.003379,206,1.677,303
2015,1,21,109.2,109,6.580,109,39.0,109,0.002854,109,1.784,250
2015,1,22,117.7,71,3.135,71,38.0,71,0.007724,71,1.711,197
2015,1,23,97.0,50,7.372,50,27.5,50,0.002740,50,1.843,146
2015,2,0,112.8,36,12.981,36,31.5,36,0.000820,36,2.666,130
2015,2,1,85.9,16,7.084,16,32.0,16,0.001809,16,1.533,65
2015,2,2,100.2,15,11.370,15,34.0,15,0.000683,15,1.795,62
2015,2,3,86.2,17,10.082,17,31.0,17,0.000470,17,1.546,41
2015,2,4,76.7,7,9.979,7,25.0,7,0.002210,7,3.473,33
2015,2,5,92.2,12,14.072,12,35.5,12,0.000687,12,1.784,44
2015,2,6,150.3,16,8.906,16,39.5,16,0.003218,16,1.233,44
2015,2,7,89.7,20,14.913,20,29.0,20,0.002361,20,1.790,66
2015,2,8,84.9,34,9.017,34,30.0,34,0.000989,34,1.552,106
2015,2,9,81.4,36,13.584,36,34.5,36,0.006847,36,1.729,106
2015,2,10,76.8,51,11.756,51,33.0,51,0.000798,51,1.708,140
2015,2,11,71.7,55,11.693,55,32.0,55,0.001375,55,1.790,142
2015,2,12,102.5,52,8.411,52,29.0,52,0.002595,52,1.511,137
2015,2,13,97.5,55,11.061,55,36.0,55,0.001025,55,1.623,139
2015,2,14,78.0,62,13.342,62,28.5,62,0.001185,62,1.751,204
2015,2,15,82.1,65,11.769,65,30.0,65,0.001676,65,1.710,196
2015,2,16,103.2,77,8.687,77,36.0,77,0.003611,77,1.555,224
2015,2,17,79.5,53,8.866,53,30.0,53,0.001756,53,1.794,193
2015,2,18,89.8,71,10.731,71,34.0,71,0.001351,71,1.746,214
2015,2,19,82.3,75,7.612,75,30.0,75,0.001962,75,1.714,209
2015,2,20,70.6,81,8.848,81,34.0,81,0.001430,81,1.821,233
2015,2,21,86.7,98,8.953,98,34.0,98,0.001066,98,1.709,273
2015,2,22,89.6,61,11.718,61,34.0,61,0.000932,61,1.675,190
2015,2,23,78.4,46,11.514,46,31.0,46,0.001951,46,1.786,144
