year,month,day,average_rtt,average_rtt_n,download_throughput,download_throughput_n,minimum_rtt,minimum_rtt_n,packet_retransmit_rate,packet_retransmit_rate_n,upload_throughput,upload_throughput_n
2014,9,25,48.8,35,13.161,35,30.0,35,0.001553,35,1.465,46
2014,9,26,63.9,46,9.979,46,37.0,46,0.002344,46,1.421,56
2014,9,27,63.8,55,7.211,55,36.0,55,0.003990,55,0.966,68
2014,9,28,59.2,44,7.080,44,33.5,44,0.002739,44,0.783,61
2014,9,29,55.9,26,7.393,26,34.0,26,0.003741,26,1.283,39
2014,9,30,50.3,39,12.710,39,35.0,39,0.002090,39,1.430,54
2014,10,1,63.3,39,8.326,39,38.0,39,0.005217,39,1.143,57
2014,10,2,54.7,43,12.548,43,32.0,43,0.002724,43,1.490,55
2014,10,3,102.5,29,5.217,29,34.0,29,0.005689,29,0.773,44
2014,10,4,52.8,56,13.534,56,32.5,56,0.003077,56,1.473,67
2014,10,5,72.1,70,8.544,70,34.0,70,0.003564,70,1.268,83
2014,10,6,60.9,43,7.409,43,29.0,43,0.003079,43,1.329,53
2014,10,7,73.9,57,6.994,57,35.0,57,0.003308,57,1.289,68
2014,10,8,83.7,36,8.971,36,32.5,36,0.003082,36,1.332,46
2014,10,9,57.3,54,10.161,54,34.0,54,0.002481,54,1.349,61
2014,10,10,56.5,31,9.097,31,35.0,31,0.001651,31,1.450,36
2014,10,11,69.7,21,4.400,21,39.0,21,0.003063,21,1.068,29
2014,10,12,46.1,5,10.600,5,24.0,5,0.004069,5,0.850,7
2014,10,14,48.3,17,6.547,17,29.0,17,0.002791,17,1.154,21
2014,10,15,55.1,50,12.107,50,34.0,50,0.002523,50,1.455,59
2014,10,16,53.0,36,11.625,36,34.0,36,0.002923,36,1.288,46
2014,10,17,70.7,36,8.409,36,35.5,36,0.003757,36,1.269,44
2014,10,18,59.3,41,11.042,41,38.0,41,0.004889,41,1.022,51
2014,10,19,58.8,58,7.315,58,35.5,58,0.003334,58,1.450,71
2014,10,20,56.2,67,10.139,67,34.0,67,0.002542,67,1.267,85
2014,10,21,57.3,46,13.539,46,36.0,46,0.003594,46,1.390,52
2014,10,22,61.3,42,5.499,42,31.5,42,0.005110,42,1.137,52
2014,10,23,50.9,42,11.650,42,35.0,42,0.002638,42,1.475,59
2014,10,24,59.2,37,10.063,37,33.0,37,0.003801,37,1.030,50
2014,10,25,57.1,39,10.975,39,33.0,39,0.002767,39,1.004,63
2014,10,26,67.9,41,9.154,41,37.0,41,0.002358,41,1.268,52
2014,10,27,65.4,37,6.230,37,39.0,37,0.003753,37,1.192,48
2014,10,28,57.6,57,9.622,57,35.0,57,0.003972,57,1.152,74
2014,10,29,60.4,50,9.295,50,34.0,50,0.003268,50,1.415,54
2014,10,30,57.1,63,11.310,63,33.0,63,0.003843,63,1.472,77
2014,10,31,50.5,54,13.236,54,32.5,54,0.002364,54,1.367,72
2014,11,1,55.0,68,13.614,68,34.0,68,0.002502,68,1.364,88
2014,11,2,54.4,47,5.826,47,31.0,47,0.005154,47,1.457,58
2014,11,3,72.5,49,4.593,49,37.0,49,0.006983,49,0.834,54
2014,11,4,56.5,51,9.945,51,33.0,51,0.002649,51,1.167,59
2014,11,5,53.2,62,12.246,62,33.0,62,0.002316,62,1.546,74
2014,11,6,52.6,51,10.639,51,32.0,51,0.003110,51,1.517,62
2014,11,7,57.2,45,7.612,45,35.0,45,0.004002,45,1.390,52
2014,11,8,75.6,32,8.544,32,33.5,32,0.004427,32,1.074,47
2014,11,9,50.5,41,11.738,41,31.0,41,0.002962,41,1.544,50
2014,11,10,54.9,31,12.360,31,31.0,31,0.003438,31,1.456,38
2014,11,11,56.0,55,5.122,55,35.0,55,0.004957,55,1.013,69
2014,11,12,62.4,59,7.457,59,36.0,59,0.003863,59,1.426,67
2014,11,13,55.7,44,8.847,44,30.0,44,0.004220,44,1.245,62
2014,11,14,73.4,42,10.387,42,36.5,42,0.002531,42,1.266,48
2014,11,15,59.3,41,9.249,41,30.0,41,0.004827,41,1.073,59
2014,11,16,54.6,47,9.910,47,30.0,47,0.003372,47,1.390,73
2014,11,17,72.5,52,7.003,52,32.0,52,0.004951,52,1.510,62
2014,11,18,56.6,77,5.720,77,33.0,77,0.004555,77,1.354,85
2014,11,19,50.6,51,5.260,51,33.0,51,0.004310,51,1.376,56
2014,11,20,68.4,55,2.163,55,37.0,55,0.009518,55,1.262,61
2014,11,21,55.0,41,6.512,41,34.0,41,0.006305,41,1.351,51
2014,11,22,55.8,62,9.818,62,36.0,62,0.003701,62,1.188,73
2014,11,23,56.4,58,9.474,58,30.5,58,0.003626,58,1.422,74
2014,11,24,61.9,46,9.012,46,30.0,46,0.003767,46,1.313,55
2014,11,25,56.8,51,11.055,51,32.0,51,0.003622,51,1.183,62
2014,11,26,72.7,33,9.834,33,30.0,33,0.003902,33,1.194,49
2014,11,27,58.3,53,8.994,53,35.0,53,0.003169,53,0.746,60
2014,11,28,53.3,56,10.132,56,33.0,56,0.003601,56,1.488,65
2014,11,29,65.6,49,8.040,49,39.0,49,0.004455,49,0.883,63
2014,11,30,56.5,44,8.090,44,30.0,44,0.003795,44,1.258,58
2014,12,1,64.0,43,5.401,43,33.0,43,0.005932,43,1.279,52
2014,12,2,73.6,54,2.606,54,39.0,54,0.014111,54,1.105,65
2014,12,3,65.6,59,1.063,59,40.0,59,0.023139,59,1.362,70
2014,12,4,63.0,55,0.413,55,45.0,55,0.059016,55,1.227,64
2014,12,5,65.8,36,0.755,36,41.0,36,0.030172,36,1.263,42
2014,12,6,65.4,43,0.594,43,44.0,43,0.056850,43,1.384,59
2014,12,7,71.6,50,0.444,50,43.0,50,0.076768,50,1.136,59
2014,12,8,70.4,50,0.221,50,42.5,50,0.160455,50,0.969,56
2014,12,9,66.0,45,1.537,45,37.0,45,0.016667,45,1.428,55
2014,12,10,68.6,38,0.497,38,44.5,38,0.052886,38,1.330,48
2014,12,11,71.1,33,0.548,33,45.0,33,0.047256,33,1.315,40
2014,12,12,74.9,47,0.438,47,49.0,47,0.064439,47,1.508,62
2014,12,13,77.4,47,0.375,47,48.0,47,0.079365,47,1.311,82
2014,12,14,78.1,43,0.258,44,45.0,43,0.127127,44,1.092,60
2014,12,15,70.3,26,0.492,26,45.0,26,0.064848,26,1.274,32
2014,12,16,66.4,49,1.357,49,36.0,49,0.023520,49,1.352,57
