year,month,hour,average_rtt,average_rtt_n,download_throughput,download_throughput_n,minimum_rtt,minimum_rtt_n,packet_retransmit_rate,packet_retransmit_rate_n,upload_throughput,upload_throughput_n
2014,9,0,46.6,28,18.485,28,20.5,28,0.000468,28,4.732,34
2014,9,1,43.5,10,21.608,10,18.0,10,0.000475,10,5.255,20
2014,9,2,35.1,11,25.948,11,12.0,11,0.002306,11,4.677,17
2014,9,3,43.0,6,31.266,6,18.5,6,0.002413,6,9.180,9
2014,9,4,39.1,12,15.157,12,18.5,12,0.000288,12,9.049,15
2014,9,5,40.2,10,29.365,10,20.5,10,0.000303,10,8.528,19
2014,9,6,58.1,7,13.423,7,18.0,7,0.000466,7,7.400,11
2014,9,7,36.6,12,15.320,12,20.0,12,0.000440,12,7.808,27
2014,9,8,40.2,10,25.621,10,24.0,10,0.000640,10,8.591,15
2014,9,9,58.7,7,24.398,7,22.0,7,0.001975,7,6.399,15
2014,9,10,47.7,14,14.640,14,23.5,14,0.001476,14,8.072,22
2014,9,11,42.3,40,26.984,40,13.5,40,0.000324,40,8.783,49
2014,9,12,37.5,27,15.326,27,17.0,27,0.000728,27,4.890,34
2014,9,13,36.7,23,23.249,23,15.0,23,0.000565,23,7.911,31
2014,9,14,43.2,21,16.285,21,18.0,21,0.000757,21,4.638,35
2014,9,15,43.9,32,16.487,32,16.0,32,0.000630,32,7.263,42
2014,9,16,40.0,28,18.282,28,14.0,28,0.000346,28,4.899,41
2014,9,17,36.9,25,19.794,25,14.0,25,0.000632,25,4.961,31
2014,9,18,42.4,36,19.045,36,17.0,36,0.000782,36,7.814,52
2014,9,19,35.9,25,18.777,25,15.0,25,0.000691,25,7.529,40
2014,9,20,35.8,44,16.252,44,16.0,44,0.000656,44,6.559,57
2014,9,21,43.0,48,16.007,48,17.0,48,0.001368,48,5.400,62
2014,9,22,44.8,28,15.098,28,16.5,28,0.000840,28,6.878,38
2014,9,23,45.3,25,17.193,25,24.0,25,0.000237,25,7.673,35
2014,10,0,45.3,94,18.347,94,19.5,94,0.001291,94,6.054,138
2014,10,1,46.7,63,21.015,63,21.0,63,0.000463,63,5.023,111
2014,10,2,46.6,55,18.104,55,20.0,55,0.000598,55,6.050,90
2014,10,3,55.0,29,14.322,29,22.0,29,0.000782,29,4.732,44
2014,10,4,56.3,26,19.133,26,23.5,26,0.002412,26,6.565,48
2014,10,5,70.0,20,9.734,20,22.5,20,0.000785,20,8.109,30
2014,10,6,40.0,33,15.113,33,21.0,33,0.001917,33,5.958,54
2014,10,7,47.9,52,20.744,52,19.0,52,0.001597,52,8.222,94
2014,10,8,37.1,67,16.811,67,19.0,67,0.001162,67,7.807,107
2014,10,9,43.8,73,19.974,73,19.0,73,0.000809,73,7.251,106
2014,10,10,43.8,63,15.178,63,17.0,63,0.000913,63,6.865,98
2014,10,11,49.7,83,17.289,83,18.0,83,0.000951,83,5.974,114
2014,10,12,46.5,61,15.003,61,22.0,61,0.000721,61,6.573,95
2014,10,13,55.7,75,17.561,75,22.0,75,0.001613,75,4.934,128
2014,10,14,43.8,84,23.130,84,20.0,84,0.000561,84,5.753,127
2014,10,15,44.3,87,18.312,87,19.0,87,0.000824,87,7.550,141
2014,10,16,45.3,105,23.458,105,18.0,105,0.000467,105,7.031,145
2014,10,17,41.4,151,18.628,151,15.0,151,0.000424,151,7.450,205
2014,10,18,43.9,143,17.089,143,20.0,143,0.000535,143,6.146,184
2014,10,19,38.4,155,15.526,155,18.0,155,0.000737,155,5.022,231
