year,month,hour,average_rtt,average_rtt_n,download_throughput,download_throughput_n,minimum_rtt,minimum_rtt_n,packet_retransmit_rate,packet_retransmit_rate_n,upload_throughput,upload_throughput_n
2012,1,0,50.3,251,14.755,251,20.0,251,0.001239,251,3.174,576
2012,1,1,44.9,204,19.217,204,19.0,204,0.000669,203,3.241,428
2012,1,2,48.9,166,17.046,166,18.0,166,0.000915,166,3.285,419
2012,1,3,44.7,127,19.032,127,16.0,127,0.000519,127,3.292,350
2012,1,4,42.1,64,18.591,64,16.0,64,0.000884,64,4.218,193
2012,1,5,31.2,71,22.225,71,16.0,71,0.000359,71,4.150,214
2012,1,6,27.8,93,23.053,93,15.0,93,0.000359,93,3.709,200
2012,1,7,33.5,133,22.297,133,16.0,133,0.000393,133,3.354,290
2012,1,8,40.7,115,15.945,115,19.0,115,0.001163,114,3.215,298
2012,1,9,49.0,125,13.423,125,21.0,125,0.001482,125,3.198,307
2012,1,10,52.5,173,14.518,173,22.0,173,0.001692,173,3.042,377
2012,1,11,47.3,215,14.848,215,21.0,215,0.001569,215,3.195,461
2012,1,12,52.3,225,12.552,225,21.0,225,0.001276,225,3.169,501
2012,1,13,50.8,204,12.191,204,21.0,204,0.002105,203,3.048,496
2012,1,14,55.7,204,11.326,204,24.0,204,0.001507,204,3.108,487
2012,1,15,50.8,238,12.341,238,21.0,238,0.002105,238,3.091,531
2012,1,16,52.4,256,12.331,256,20.0,256,0.001634,256,3.172,602
2012,1,17,56.6,281,13.344,281,22.0,281,0.001589,281,3.108,624
2012,1,18,53.9,305,12.543,305,22.0,305,0.001679,305,3.050,691
2012,1,19,49.4,354,12.401,354,20.0,354,0.001316,354,3.127,782
2012,1,20,44.8,406,13.854,407,19.0,406,0.001222,407,3.242,897
2012,1,21,51.6,411,11.878,412,21.0,411,0.001236,412,3.142,862
2012,1,22,51.8,363,12.569,363,21.0,363,0.001434,363,3.177,761
2012,1,23,47.3,338,14.871,338,19.0,338,0.001046,338,3.211,707
2012,2,0,49.7,337,10.864,337,19.0,337,0.001642,337,3.013,711
2012,2,1,48.9,240,13.308,240,20.0,240,0.001110,239,3.093,524
2012,2,2,48.0,149,12.474,149,20.0,149,0.001405,149,3.012,367
2012,2,3,48.8,92,15.155,92,20.5,92,0.001196,92,3.213,233
2012,2,4,46.0,60,17.183,60,19.5,60,0.001191,60,3.174,179
2012,2,5,48.0,66,15.214,66,20.0,66,0.001017,66,3.168,152
2012,2,6,34.2,67,14.757,67,18.0,67,0.001071,67,3.214,189
2012,2,7,49.3,117,14.220,117,20.0,117,0.001671,117,3.010,262
2012,2,8,39.7,152,15.955,152,19.0,152,0.000943,150,3.170,331
2012,2,9,46.7,187,14.966,187,20.0,187,0.001301,187,3.204,444
2012,2,10,49.7,210,15.503,210,21.0,210,0.000928,209,3.176,519
2012,2,11,47.1,248,15.137,248,20.0,248,0.001208,248,3.209,603
2012,2,12,47.9,253,14.199,253,19.0,253,0.000923,251,3.089,571
2012,2,13,50.1,247,12.551,247,21.0,247,0.001337,245,3.051,544
2012,2,14,49.9,312,12.824,312,20.0,312,0.001482,312,3.174,641
2012,2,15,51.0,336,12.811,336,21.0,336,0.001472,336,3.128,719
