year,month,day,average_rtt,average_rtt_n,download_throughput,download_throughput_n,minimum_rtt,minimum_rtt_n,packet_retransmit_rate,packet_retransmit_rate_n,upload_throughput,upload_throughput_n
2012,1,1,131.9,30,5.105,30,77.0,30,0.006377,30,0.604,50
2012,1,2,147.1,21,2.549,21,77.0,21,0.007811,21,0.583,38
2012,1,3,114.9,31,3.549,31,60.0,31,0.003953,31,0.595,44
2012,1,4,105.4,22,5.071,22,61.0,22,0.003251,22,0.606,35
2012,1,5,109.2,19,3.324,19,59.0,19,0.008205,19,0.618,31
2012,1,6,135.7,36,2.794,36,57.5,36,0.005831,36,0.527,52
2012,1,7,101.3,46,4.546,46,56.0,46,0.005932,46,0.606,64
2012,1,8,100.0,36,3.150,36,60.0,36,0.006800,36,0.604,50
2012,1,9,99.7,25,3.083,25,55.0,25,0.007772,25,0.593,37
2012,1,10,112.0,38,4.514,38,53.5,38,0.004885,38,0.606,60
2012,1,11,82.4,38,5.338,38,56.0,38,0.005296,38,0.604,49
2012,1,12,134.3,26,2.503,26,68.5,26,0.006311,26,0.568,49
2012,1,13,107.7,37,3.868,37,56.0,37,0.004392,37,0.579,55
2012,1,14,112.1,47,4.085,47,54.0,47,0.003393,47,0.602,61
2012,1,15,129.9,48,2.746,48,59.0,48,0.006433,48,0.577,75
2012,1,16,111.6,37,3.379,37,52.0,37,0.007963,37,0.600,59
2012,1,17,99.2,28,3.932,28,55.0,28,0.014336,28,0.608,42
2012,1,18,94.5,31,4.639,31,52.0,31,0.006962,31,0.615,44
2012,1,19,100.8,27,3.662,27,57.0,27,0.006910,27,0.597,55
2012,1,20,133.5,31,3.615,31,59.0,31,0.006186,31,0.607,54
2012,1,21,114.8,36,5.520,36,61.0,36,0.005873,36,0.587,70
2012,1,22,124.4,35,2.578,35,60.0,35,0.012323,35,0.525,61
2012,1,23,147.5,32,2.292,32,67.0,32,0.007135,32,0.589,55
2012,1,24,102.2,22,3.923,22,56.5,22,0.009203,22,0.592,45
