year,month,day,average_rtt,average_rtt_n,download_throughput,download_throughput_n,minimum_rtt,minimum_rtt_n,packet_retransmit_rate,packet_retransmit_rate_n,upload_throughput,upload_throughput_n
2014,9,23,73.0,40,6.923,40,33.5,40,0.002037,40,1.109,92
2014,9,24,86.8,46,12.012,46,28.5,46,0.000781,46,0.911,129
2014,9,25,86.0,47,9.016,47,39.0,47,0.001790,47,1.443,121
2014,9,26,97.6,70,7.876,70,35.5,70,0.002644,70,1.697,143
2014,9,27,65.7,69,13.360,69,31.0,69,0.001923,69,1.579,172
2014,9,28,87.6,82,8.039,82,29.0,82,0.001735,82,0.915,211
2014,9,29,69.1,80,9.349,80,27.5,80,0.001231,80,0.897,189
2014,9,30,84.9,75,10.453,75,33.0,75,0.002154,75,1.360,162
2014,10,1,76.2,62,9.828,62,32.0,62,0.002229,62,1.272,169
2014,10,2,71.6,53,6.710,53,32.0,53,0.003693,53,1.674,156
2014,10,3,83.8,73,9.869,73,34.0,73,0.001598,73,0.940,170
2014,10,4,83.6,68,9.348,68,31.5,68,0.002099,68,0.894,183
2014,10,5,66.1,56,10.513,56,31.5,56,0.001683,56,1.273,163
2014,10,6,83.7,56,11.239,56,33.0,56,0.001818,56,0.899,162
2014,10,7,92.3,64,6.690,64,35.0,64,0.002108,64,1.629,187
2014,10,8,103.0,41,9.117,41,35.0,41,0.000955,41,1.191,116
2014,10,9,77.0,61,10.051,61,32.0,61,0.001343,61,0.995,174
2014,10,10,76.1,68,10.534,68,30.5,68,0.001899,68,1.234,175
2014,10,11,88.4,63,8.405,63,32.0,63,0.001454,63,1.164,182
2014,10,12,82.3,67,11.967,67,35.0,67,0.001240,67,1.130,199
2014,10,13,66.9,64,13.197,64,28.0,64,0.001292,64,1.680,194
2014,10,14,95.1,85,10.759,85,29.0,85,0.002454,85,1.518,181
2014,10,15,63.1,57,8.751,57,31.0,57,0.001225,57,1.475,136
2014,10,16,73.4,46,12.755,46,31.5,46,0.000529,46,1.707,143
2014,10,17,88.3,47,7.387,47,32.0,47,0.002839,47,0.900,140
2014,10,18,99.5,51,8.582,51,29.0,51,0.001404,51,1.583,161
2014,10,19,65.6,64,10.700,64,32.0,64,0.000966,64,1.583,164
2014,10,20,93.5,58,9.877,58,30.5,58,0.003270,58,1.430,145
2014,10,21,89.0,51,9.243,51,27.0,51,0.002233,51,0.966,126
2014,10,22,69.3,37,9.958,37,32.0,37,0.002622,37,1.329,106
2014,10,23,71.6,66,8.702,66,33.5,66,0.002005,66,1.510,153
2014,10,24,80.7,50,9.392,50,29.0,50,0.001691,50,1.428,147
2014,10,25,85.3,56,11.281,56,32.0,56,0.001447,56,1.586,161
2014,10,26,58.2,46,7.531,46,29.5,46,0.001330,46,1.623,141
2014,10,27,64.6,51,9.171,51,35.0,51,0.001669,51,1.776,142
2014,10,28,76.8,57,6.488,57,35.0,57,0.004734,57,1.577,168
2014,10,29,89.7,45,10.308,45,33.0,45,0.001598,45,1.703,129
2014,10,30,84.7,29,10.737,29,25.0,29,0.003648,29,1.705,99
2014,10,31,128.7,32,14.038,32,33.0,32,0.001171,32,0.933,106
2014,11,1,90.1,46,9.062,46,36.0,46,0.002139,46,1.558,151
2014,11,2,80.7,43,12.989,43,33.0,43,0.001218,43,1.663,148
2014,11,3,84.9,49,12.403,49,33.0,49,0.001418,49,1.783,141
2014,11,4,65.6,31,6.831,31,31.0,31,0.004459,31,0.905,118
2014,11,5,95.9,44,7.979,44,31.0,44,0.002297,44,1.565,133
2014,11,6,75.4,43,5.632,43,31.0,43,0.002439,43,0.944,120
2014,11,7,94.5,48,4.669,48,32.5,48,0.002332,48,1.286,117
2014,11,8,94.6,54,8.918,54,27.5,54,0.002657,54,1.150,147
2014,11,9,71.7,39,7.567,39,33.0,39,0.000978,39,1.672,130
