year,month,hour,average_rtt,average_rtt_n,download_throughput,download_throughput_n,minimum_rtt,minimum_rtt_n,packet_retransmit_rate,packet_retransmit_rate_n,upload_throughput,upload_throughput_n
2012,1,0,35.4,121,11.853,121,12.0,121,0.000894,121,1.714,200
2012,1,1,34.1,95,11.675,95,12.0,95,0.001086,95,1.689,180
2012,1,2,37.9,50,13.327,50,12.0,50,0.001314,50,1.684,91
2012,1,3,38.0,37,12.153,37,13.0,37,0.001297,37,1.689,91
2012,1,4,32.3,19,14.539,20,12.0,19,0.001702,20,1.683,48
2012,1,5,33.9,22,16.367,22,11.5,22,0.000337,22,1.711,48
2012,1,6,42.9,27,12.690,27,14.0,27,0.000793,27,1.691,43
2012,1,7,40.5,31,13.803,31,12.0,31,0.000784,31,1.713,48
2012,1,8,34.6,49,13.634,49,13.0,49,0.000850,49,1.690,120
2012,1,9,32.7,71,16.493,71,12.0,71,0.000929,71,1.702,124
2012,1,10,33.5,81,14.366,81,12.0,81,0.000949,81,1.709,150
2012,1,11,34.3,87,15.142,87,13.0,87,0.001532,87,1.716,170
2012,1,12,37.3,164,11.975,164,12.0,164,0.001176,164,1.720,237
2012,1,13,34.0,130,11.405,130,12.0,130,0.001136,130,1.688,217
2012,1,14,33.2,165,11.673,165,12.0,165,0.001063,164,1.691,256
2012,1,15,34.7,145,12.174,145,12.0,145,0.001093,144,1.722,250
2012,1,16,36.1,169,11.117,169,12.0,169,0.001061,169,1.711,287
2012,1,17,39.5,216,11.283,216,13.0,216,0.001308,216,1.688,345
2012,1,18,36.4,203,10.189,203,12.0,203,0.001138,203,1.686,328
2012,1,19,35.2,239,10.508,239,12.0,239,0.001373,239,1.687,345
2012,1,20,40.3,252,10.440,252,12.0,252,0.001231,252,1.670,378
2012,1,21,39.8,258,8.522,258,14.0,258,0.001826,258,1.680,370
2012,1,22,43.5,228,9.967,228,13.0,228,0.001206,228,1.686,342
2012,1,23,38.6,194,9.071,194,13.0,194,0.001490,194,1.682,299
2012,2,0,37.2,137,13.568,137,12.0,137,0.001407,137,1.688,277
