year,month,hour,average_rtt,average_rtt_n,download_throughput,download_throughput_n,minimum_rtt,minimum_rtt_n,packet_retransmit_rate,packet_retransmit_rate_n,upload_throughput,upload_throughput_n
2012,1,0,102.4,373,3.380,375,52.0,373,0.007363,375,0.480,588
2012,1,1,109.2,280,2.510,281,53.0,279,0.008002,280,0.406,487
2012,1,2,97.5,182,4.099,182,52.0,182,0.006991,182,0.463,334
2012,1,3,113.8,114,2.366,114,54.0,114,0.007576,113,0.365,203
2012,1,4,113.0,121,2.336,121,54.0,121,0.007516,121,0.394,191
2012,1,5,113.7,103,2.504,103,52.0,103,0.007168,103,0.400,167
2012,1,6,113.3,117,2.414,117,53.0,117,0.009009,117,0.438,187
2012,1,7,103.6,143,3.017,143,58.0,143,0.007767,141,0.477,225
2012,1,8,100.7,210,2.823,210,52.0,210,0.007909,207,0.497,344
2012,1,9,100.7,229,3.650,229,52.0,229,0.007117,229,0.528,369
2012,1,10,98.6,270,3.361,270,51.0,270,0.007951,268,0.497,456
2012,1,11,100.9,310,2.809,310,53.0,310,0.007198,306,0.482,540
2012,1,12,102.5,341,2.885,341,53.0,341,0.007111,339,0.522,518
2012,1,13,105.9,366,2.729,367,53.0,366,0.006498,364,0.470,603
2012,1,14,95.1,373,2.752,373,51.0,373,0.007595,371,0.522,572
2012,1,15,103.3,457,2.858,457,52.0,457,0.006383,455,0.502,720
2012,1,16,102.9,484,3.271,484,54.0,484,0.007232,482,0.484,760
2012,1,17,101.5,526,2.498,527,53.0,526,0.006984,521,0.489,818
2012,1,18,99.5,562,3.995,562,52.0,562,0.006560,560,0.511,904
2012,1,19,103.2,635,2.647,635,53.0,635,0.007025,634,0.506,973
2012,1,20,103.8,638,3.058,638,53.0,638,0.007269,633,0.515,956
2012,1,21,101.6,603,2.691,603,53.0,603,0.007368,601,0.510,906
2012,1,22,109.3,585,2.502,585,53.0,585,0.007617,584,0.479,920
2012,1,23,108.0,495,2.599,496,53.0,495,0.007005,496,0.483,757
2012,2,0,98.8,415,3.857,415,53.0,415,0.006511,415,0.532,664
2012,2,1,98.2,312,3.452,312,52.5,312,0.006737,311,0.522,491
2012,2,2,102.6,224,2.493,224,52.0,224,0.007209,224,0.511,366
2012,2,3,99.7,158,3.872,158,53.0,158,0.006972,157,0.532,289
2012,2,4,124.5,125,2.407,126,54.0,125,0.008291,126,0.442,207
2012,2,5,96.1,119,3.629,119,53.0,119,0.006705,119,0.531,178
2012,2,6,85.7,135,4.587,135,52.0,135,0.006019,134,0.569,201
2012,2,7,98.8,176,3.580,177,52.0,176,0.006240,174,0.529,275
2012,2,8,94.4,250,4.476,250,51.0,250,0.006693,248,0.537,430
2012,2,9,100.6,327,3.276,327,52.0,327,0.006803,321,0.511,553
2012,2,10,102.4,426,2.809,426,52.0,426,0.007232,422,0.530,690
2012,2,11,102.9,428,2.961,428,52.0,428,0.007153,425,0.500,720
2012,2,12,103.1,460,2.720,460,51.0,460,0.006853,457,0.499,739
2012,2,13,100.0,453,2.938,453,52.0,453,0.006889,450,0.498,752
2012,2,14,101.9,433,3.095,433,52.0,433,0.006778,430,0.492,743
2012,2,15,99.7,507,3.307,507,52.0,507,0.007027,506,0.522,837
2012,2,16,99.3,576,2.554,576,53.0,576,0.007481,575,0.526,897
2012,2,17,96.6,711,3.639,711,52.0,711,0.006871,710,0.543,1061
2012,2,18,92.7,646,3.799,647,52.0,646,0.006763,646,0.562,1002
2012,2,19,96.8,788,3.199,791,53.0,788,0.006992,791,0.535,1133
2012,2,20,97.7,779,3.305,779,52.0,779,0.006570,777,0.538,1199
2012,2,21,99.5,759,3.413,759,52.0,759,0.006338,757,0.523,1214
2012,2,22,98.1,734,3.573,734,52.0,734,0.007103,733,0.526,1170
2012,2,23,100.0,583,3.125,583,52.0,583,0.006633,581,0.521,916
2012,3,0,78.4,529,4.180,529,42.0,529,0.005904,529,0.563,865
2012,3,1,85.1,409,3.890,409,42.0,409,0.005877,409,0.529,684
2012,3,2,82.9,269,4.133,269,44.0,269,0.006072,269,0.540,429
2012,3,3,78.2,207,3.557,207,35.0,207,0.005874,207,0.522,351
2012,3,4,88.7,158,3.188,158,39.0,158,0.005701,158,0.531,256
2012,3,5,86.5,126,4.671,126,39.5,126,0.004804,126,0.535,202
2012,3,6,82.1,147,4.571,147,41.0,147,0.005851,147,0.542,265
2012,3,7,78.3,199,4.582,199,45.0,199,0.005413,199,0.644,325
2012,3,8,77.1,247,4.588,247,38.0,247,0.005414,247,0.600,391
2012,3,9,82.0,319,4.310,319,44.0,319,0.005760,319,0.595,483
2012,3,10,85.1,422,4.311,422,41.0,422,0.005269,422,0.590,637
2012,3,11,82.2,456,4.167,456,42.0,456,0.006243,456,0.558,696
2012,3,12,80.5,463,4.412,464,40.0,463,0.005783,464,0.548,705
2012,3,13,84.8,495,3.855,495,44.0,495,0.006105,495,0.542,793
2012,3,14,78.2,514,3.767,515,39.0,514,0.006664,515,0.586,789
2012,3,15,82.6,579,4.476,579,42.0,579,0.004966,579,0.575,870
2012,3,16,77.4,629,4.194,629,36.0,629,0.005603,629,0.554,935
2012,3,17,78.9,713,4.433,713,37.0,713,0.005368,713,0.578,1080
2012,3,18,81.9,773,3.831,773,40.0,773,0.005625,773,0.572,1126
2012,3,19,77.4,777,4.746,777,40.0,777,0.005676,777,0.688,1197
2012,3,20,78.7,861,4.339,861,41.0,861,0.005582,861,0.550,1355
2012,3,21,81.8,826,4.047,827,41.0,826,0.005770,827,0.551,1267
2012,3,22,81.7,833,4.025,833,41.0,833,0.005783,833,0.580,1251
