year,month,hour,average_rtt,average_rtt_n,download_throughput,download_throughput_n,minimum_rtt,minimum_rtt_n,packet_retransmit_rate,packet_retransmit_rate_n,upload_throughput,upload_throughput_n
2014,11,0,39.9,30,18.934,30,11.5,30,0.000888,30,3.086,57
2014,11,1,55.1,14,15.460,14,15.0,14,0.002245,14,1.670,32
2014,11,2,40.8,14,19.298,14,14.5,14,0.000879,14,1.709,34
2014,11,3,35.7,7,13.778,7,16.0,7,0.002050,7,3.012,17
2014,11,4,117.9,5,22.352,5,37.0,5,0.000770,5,3.913,14
2014,11,5,39.1,10,30.605,10,19.5,10,0.000573,10,3.018,14
2014,11,6,80.4,6,7.810,6,16.5,6,0.001217,6,1.391,13
2014,11,7,48.2,19,14.848,19,25.0,19,0.002558,19,1.705,32
2014,11,8,58.5,18,12.461,18,26.0,18,0.003350,18,1.668,33
2014,11,9,40.5,15,21.720,15,12.0,15,0.002776,15,2.509,33
2014,11,10,67.4,19,11.531,19,16.0,19,0.001649,19,1.661,31
2014,11,11,52.6,14,16.399,14,24.0,14,0.001251,14,2.525,42
2014,11,12,54.0,30,12.049,30,22.0,30,0.001070,30,1.748,58
2014,11,13,41.6,23,39.201,23,12.0,23,0.000550,23,4.167,57
2014,11,14,49.5,24,17.780,24,12.5,24,0.000983,24,3.618,60
2014,11,15,42.2,21,10.336,21,16.0,21,0.002257,21,1.149,55
2014,11,16,45.3,38,10.473,38,11.0,38,0.001945,38,1.685,70
2014,11,17,64.5,28,14.264,28,20.5,28,0.002008,28,1.669,51
2014,11,18,68.7,24,9.542,24,16.0,24,0.001066,24,1.730,54
2014,11,19,61.7,50,13.088,50,16.0,50,0.001230,50,3.292,80
2014,11,20,50.7,36,11.842,36,12.5,36,0.005122,36,1.669,71
2014,11,21,51.7,42,14.814,42,15.5,42,0.001150,42,4.043,90
2014,11,22,49.1,43,13.943,43,22.0,43,0.001570,43,2.388,71
2014,11,23,38.3,30,19.875,30,10.0,30,0.000860,30,1.788,47
2014,12,0,43.5,64,20.921,64,11.0,64,0.000667,64,2.666,130
2014,12,1,37.8,50,19.457,50,12.5,50,0.001150,50,3.896,90
2014,12,2,46.6,50,15.899,50,22.0,50,0.001091,50,1.669,84
2014,12,3,47.5,24,14.148,24,19.0,24,0.001815,24,2.297,47
2014,12,4,45.1,20,16.267,20,13.0,20,0.001796,20,1.681,46
2014,12,5,44.4,20,15.014,20,16.5,20,0.002927,20,1.685,34
2014,12,6,47.8,12,20.069,12,22.5,12,0.000918,12,1.797,32
2014,12,7,46.7,31,13.146,31,26.0,31,0.001848,31,1.771,62
2014,12,8,55.9,35,13.577,35,28.0,35,0.001935,35,1.708,94
2014,12,9,57.1,50,12.342,50,16.0,50,0.001051,50,1.713,119
2014,12,10,48.8,50,15.575,50,20.5,50,0.001321,50,2.879,114
2014,12,11,56.3,60,13.427,60,15.0,60,0.001122,60,2.680,146
2014,12,12,55.4,75,11.851,75,22.0,75,0.001430,75,1.663,142
2014,12,13,43.0,66,15.491,66,13.0,66,0.000921,66,3.211,127
2014,12,14,41.7,74,18.080,74,12.5,74,0.001104,74,3.820,131
2014,12,15,49.2,69,15.074,69,14.0,69,0.001857,69,1.774,141
2014,12,16,51.8,76,16.390,76,16.0,76,0.000938,76,1.714,153
2014,12,17,52.1,80,16.017,80,14.0,80,0.000941,80,2.895,163
2014,12,18,49.4,87,15.209,87,18.0,87,0.001278,87,2.152,168
2014,12,19,56.9,89,12.834,89,17.0,89,0.001083,89,1.674,176
2014,12,20,53.2,115,14.368,115,20.0,115,0.001329,115,1.712,204
2014,12,21,52.7,120,14.214,120,17.5,120,0.001416,120,1.651,180
2014,12,22,47.2,127,13.314,127,16.0,127,0.001389,127,1.756,194
2014,12,23,51.6,79,17.317,79,12.0,79,0.001370,79,2.784,140
