year,month,day,average_rtt,average_rtt_n,download_throughput,download_throughput_n,minimum_rtt,minimum_rtt_n,packet_retransmit_rate,packet_retransmit_rate_n,upload_throughput,upload_throughput_n
2012,1,1,36.3,126,10.965,126,13.0,126,0.001683,126,1.693,200
2012,1,2,35.2,83,8.996,83,12.0,83,0.001870,83,1.688,124
2012,1,3,40.0,91,10.795,91,13.0,91,0.001511,91,1.700,164
2012,1,4,35.9,113,12.141,113,14.0,113,0.001195,113,1.688,165
2012,1,5,33.8,99,12.996,99,12.0,99,0.000854,99,1.686,145
2012,1,6,38.1,81,10.041,81,13.0,81,0.001282,81,1.688,145
2012,1,7,40.3,96,10.877,96,12.0,96,0.001368,96,1.682,162
2012,1,8,35.4,112,9.866,112,12.0,112,0.001270,112,1.687,182
2012,1,9,33.5,115,10.741,115,12.0,115,0.000974,115,1.700,166
2012,1,10,39.4,93,10.493,93,13.0,93,0.001119,93,1.685,167
2012,1,11,41.2,106,9.885,106,14.0,106,0.001592,106,1.686,153
2012,1,12,37.5,103,11.977,103,12.0,103,0.001089,103,1.689,161
2012,1,13,37.7,99,12.057,99,13.0,99,0.001216,99,1.689,165
2012,1,14,37.7,142,9.332,142,13.0,142,0.001625,141,1.684,193
2012,1,15,35.6,127,11.530,127,12.0,127,0.000971,126,1.689,192
2012,1,16,32.7,78,11.320,78,13.0,78,0.000883,78,1.690,141
2012,1,17,37.2,79,8.824,79,13.0,79,0.001767,79,1.642,131
2012,1,18,31.9,100,9.144,101,12.0,100,0.001754,101,1.688,171
2012,1,19,37.8,90,10.433,90,13.0,90,0.002088,90,1.716,162
2012,1,20,41.3,69,10.893,69,13.0,69,0.001608,69,1.689,131
2012,1,21,35.8,127,10.854,127,12.0,127,0.001331,127,1.688,206
2012,1,22,32.4,92,12.069,92,12.0,92,0.001504,92,1.688,145
2012,1,23,40.8,89,10.836,89,14.0,89,0.001023,89,1.689,139
2012,1,24,36.0,77,12.074,77,12.0,77,0.000796,77,1.689,131
2012,1,25,34.3,100,12.563,100,12.0,100,0.000886,100,1.719,178
2012,1,26,32.9,80,12.840,80,12.0,80,0.000851,80,1.688,142
2012,1,27,37.1,92,11.495,92,12.0,92,0.001585,92,1.689,171
2012,1,28,39.9,99,13.200,99,12.0,99,0.001114,99,1.689,169
2012,1,29,37.0,125,10.997,125,12.0,125,0.001316,125,1.648,183
2012,1,30,38.5,94,12.500,94,12.0,94,0.001066,94,1.689,152
2012,1,31,37.3,76,12.778,76,12.0,76,0.001020,76,1.689,131
2012,2,1,34.3,93,12.338,93,12.0,93,0.000974,93,1.688,147
2012,2,2,42.6,93,10.894,93,12.0,93,0.001095,93,1.687,172
2012,2,3,32.6,79,12.986,79,12.0,79,0.000724,79,1.689,130
2012,2,4,35.6,117,12.882,117,12.0,117,0.001104,117,1.687,199
2012,2,5,37.0,108,10.816,108,12.0,108,0.001223,108,1.687,185
2012,2,6,38.4,100,11.807,100,12.0,100,0.001280,99,1.689,189
2012,2,7,37.9,99,14.257,99,12.0,99,0.000879,99,1.689,179
2012,2,8,37.8,116,11.547,116,12.0,116,0.000941,116,1.689,201
2012,2,9,35.8,113,13.701,113,12.0,113,0.000777,113,1.688,232
2012,2,10,34.0,88,12.798,88,12.0,88,0.000950,88,1.689,173
2012,2,11,36.4,140,13.257,140,12.0,140,0.000967,140,1.688,239
2012,2,12,38.1,172,12.829,172,12.0,172,0.001294,172,1.688,250
2012,2,13,38.6,76,12.592,76,12.0,76,0.001404,76,1.689,139
2012,2,14,38.2,94,15.482,94,12.0,94,0.001180,94,1.688,177
2012,2,15,39.9,111,12.420,111,12.0,111,0.001120,111,1.689,183
2012,2,16,42.9,120,11.852,120,12.0,120,0.001238,120,1.689,208
2012,2,17,36.3,128,15.111,128,12.0,128,0.000928,128,1.695,220
2012,2,18,40.1,148,13.528,148,12.0,148,0.000856,148,1.687,270
2012,2,19,35.4,142,14.304,142,12.0,142,0.001030,142,1.689,251
2012,2,20,40.0,144,8.574,144,13.0,144,0.001466,144,1.688,260
2012,2,21,36.7,127,13.508,127,12.0,127,0.001037,127,1.688,227
2012,2,22,37.2,115,13.231,115,12.0,115,0.000840,115,1.688,229
2012,2,23,38.5,130,13.306,130,12.0,130,0.001484,130,1.688,261
2012,2,24,41.7,132,12.769,132,13.0,132,0.001488,132,1.688,224
2012,2,25,35.1,130,14.187,130,12.0,130,0.001007,130,1.688,248
2012,2,26,38.5,117,14.506,117,12.0,117,0.001508,117,1.687,257
2012,2,27,45.3,82,14.107,82,13.0,82,0.001260,82,1.653,173
2012,2,28,40.7,92,14.339,92,12.0,92,0.001280,92,1.687,208
2012,2,29,42.6,118,12.919,118,12.0,118,0.001234,118,1.687,245
2012,3,1,33.5,95,14.497,95,12.0,95,0.000801,95,1.712,184
2012,3,2,39.6,77,13.435,77,12.0,77,0.000969,77,1.689,180
2012,3,3,38.6,117,13.929,117,12.0,117,0.001101,117,1.686,239
2012,3,4,38.4,141,14.411,141,13.0,141,0.001502,141,1.688,251
2012,3,5,38.8,114,13.003,114,13.0,114,0.001328,114,1.689,192
2012,3,6,36.0,108,13.732,108,12.0,108,0.001072,108,1.686,180
2012,3,7,39.1,98,13.835,98,12.0,98,0.001239,98,1.689,184
2012,3,8,38.0,98,14.943,98,12.0,98,0.001100,96,1.689,202
2012,3,9,34.4,88,15.048,88,11.5,88,0.000918,88,1.682,165
2012,3,10,37.6,130,14.437,130,12.0,130,0.001088,130,1.687,233
2012,3,11,36.0,105,13.862,105,12.0,105,0.001187,105,1.688,226
2012,3,12,40.3,106,14.607,106,12.0,106,0.001062,106,1.689,190
2012,3,13,35.9,103,13.506,103,12.0,103,0.000953,103,1.665,180
2012,3,14,37.5,86,12.703,86,12.0,86,0.000783,86,1.688,146
2012,3,15,39.3,81,15.550,81,12.0,81,0.001267,81,1.688,163
