year,month,day,average_rtt,average_rtt_n,download_throughput,download_throughput_n,minimum_rtt,minimum_rtt_n,packet_retransmit_rate,packet_retransmit_rate_n,upload_throughput,upload_throughput_n
2014,11,20,89.8,33,5.333,33,27.0,33,0.004527,33,1.514,42
2014,11,21,67.0,45,4.902,45,27.0,45,0.005480,45,0.753,71
2014,11,22,57.2,53,5.016,53,28.0,53,0.005637,53,1.137,67
2014,11,23,61.1,52,5.961,52,28.5,52,0.004662,52,1.189,67
2014,11,24,74.5,35,6.147,35,27.0,35,0.004579,35,1.129,45
2014,11,25,61.8,53,6.834,53,28.0,53,0.004422,53,1.143,63
2014,11,26,80.7,55,5.402,55,25.0,55,0.002009,55,0.594,68
2014,11,27,71.4,51,6.245,51,26.0,51,0.003019,51,0.814,62
2014,11,28,60.8,47,4.168,47,28.0,47,0.006936,47,1.214,56
2014,11,29,62.7,57,7.213,57,29.0,57,0.003597,57,1.357,68
2014,11,30,58.9,83,4.495,83,28.0,83,0.008537,83,1.113,102
2014,12,1,55.2,73,3.114,73,36.0,73,0.007771,73,1.145,88
2014,12,2,76.1,84,3.458,84,40.0,84,0.008060,84,1.369,104
2014,12,3,52.4,58,5.351,58,29.5,58,0.006255,58,1.294,66
2014,12,4,68.1,47,3.925,47,31.0,47,0.008973,47,1.103,51
2014,12,5,66.2,48,5.672,48,27.0,48,0.003943,48,1.173,63
2014,12,6,49.9,45,5.409,45,30.0,45,0.005157,45,1.143,61
2014,12,7,60.4,51,2.442,51,36.0,51,0.010973,51,1.140,66
2014,12,8,56.3,44,4.732,44,28.0,44,0.004834,44,1.224,62
2014,12,9,62.9,36,5.448,36,26.0,36,0.004927,36,1.171,45
2014,12,10,51.3,36,6.153,36,27.5,36,0.003953,36,1.037,53
2014,12,11,62.3,37,5.419,37,27.0,37,0.004440,37,1.066,49
2014,12,12,62.7,30,4.392,30,29.5,30,0.005296,30,0.673,45
2014,12,13,62.1,48,4.982,48,29.0,48,0.005224,48,1.105,56
2014,12,14,59.1,56,4.439,56,28.0,56,0.006816,56,1.175,66
2014,12,15,57.1,41,6.411,41,26.0,41,0.005300,41,1.093,52
2014,12,16,54.6,40,4.099,40,28.5,40,0.006753,40,0.962,54
2014,12,17,104.3,57,4.570,57,40.0,57,0.005628,57,0.542,65
2014,12,18,70.1,44,3.634,44,32.0,44,0.007638,44,1.295,60
2014,12,19,75.8,47,3.788,48,35.0,47,0.009430,48,1.230,93
2014,12,20,50.2,50,7.010,50,29.0,50,0.005061,50,1.391,57
2014,12,21,66.1,61,3.705,61,30.0,61,0.008018,61,1.259,77
2014,12,22,52.7,83,6.465,83,30.0,83,0.005535,83,1.467,94
2014,12,23,58.5,68,6.201,68,30.0,68,0.004308,68,1.457,74
2014,12,24,85.0,56,5.169,56,30.0,56,0.007915,56,1.147,72
2014,12,25,65.3,66,3.243,66,31.5,66,0.006590,66,1.316,76
2014,12,26,62.9,79,4.685,79,36.0,79,0.006152,79,1.353,91
2014,12,27,56.7,58,4.618,58,35.5,58,0.004564,58,1.164,74
2014,12,28,60.0,65,5.884,65,30.0,65,0.004382,65,1.421,79
2014,12,29,58.3,43,3.797,43,37.0,43,0.009018,43,1.407,54
2014,12,30,54.0,52,1.642,52,38.0,52,0.025787,52,1.191,65
2014,12,31,66.2,64,4.556,64,29.0,64,0.007923,64,1.155,72
2015,1,1,57.1,68,4.130,68,36.0,68,0.005610,68,1.452,73
2015,1,2,65.0,43,1.551,43,40.0,43,0.011038,43,1.194,56
2015,1,3,66.2,59,2.543,59,35.0,59,0.010693,59,1.389,68
2015,1,4,56.7,53,5.230,53,31.0,53,0.007379,53,1.383,63
2015,1,5,71.9,58,2.761,58,36.5,58,0.011519,58,1.191,68
2015,1,6,57.6,41,3.632,41,32.0,41,0.005678,41,1.026,53
2015,1,7,55.4,50,7.225,50,26.5,50,0.003199,50,1.345,63
2015,1,8,56.4,80,5.592,80,35.0,80,0.009383,80,1.367,102
2015,1,9,62.2,20,8.523,20,24.5,20,0.002520,20,1.331,26
2015,1,10,60.9,35,3.121,35,29.0,35,0.010684,35,1.194,44
2015,1,11,50.7,54,4.505,54,28.0,54,0.006084,54,1.304,63
2015,1,12,51.0,54,7.141,54,29.0,54,0.005784,54,1.504,62
2015,1,13,70.0,64,5.015,64,27.5,64,0.003255,64,0.642,95
